company_id,company_name,scenario_id,plan_id,facility_id,facility_name,region,transition_year,baseline_technology_id,baseline_technology_name,technology_id,technology_name,aligned_capex_bn_krw,incremental_capex_bn_krw,capacity_mtpa,output_mt,baseline_emissions_mtco2,emissions_2030_mtco2,emissions_2040_mtco2,residual_emissions_mtco2,annual_avoided_emissions_mtco2,cumulative_avoided_emissions_mtco2,base_case_gross_cost_bn_krw,base_case_policy_support_bn_krw,base_case_cash_cost_before_support_bn_krw,base_case_net_cash_cost_after_support_bn_krw,base_case_avoided_carbon_cost_value_bn_krw,base_case_net_cost_bn_krw,base_case_capex_cost_bn_krw,base_case_fixed_opex_cost_bn_krw,base_case_electricity_cost_bn_krw,base_case_hydrogen_cost_bn_krw,base_case_contract_premium_bn_krw,base_case_carbon_value_bn_krw,data_status,source_note,portfolio_origin_scenario_id,portfolio_id,carbon_budget_feasible,scenario_feasible,first_budget_breach_year,max_annual_budget_excess_mtco2,minimum_annual_budget_margin_mtco2,physical_constraints_feasible,resource_constraints_feasible,construction_concurrency_feasible,failure_risk_constraint_feasible,first_resource_breach_year,max_scrap_supply_excess_mt,max_hydrogen_supply_excess_mt,max_incremental_grid_excess_twh,max_concurrent_construction_projects,concurrent_construction_limit,portfolio_failure_probability,portfolio_failure_probability_limit,expected_failure_delay_years
POSCO_KR,POSCO,ACCELERATED_15C,P7,POS-GWY-W,광양제철소 BF 블록 A,광양,2032,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,9270.0,7210.0,10.3,9.499999,19.719471,19.719471,1.9,1.9,17.819471,160.37524,25954.608,9407.714,34497.638,25089.924,8543.03,16546.894,4956.419,766.392,3230.976,24153.987,1389.864,-8543.03,model_estimate,POSCO 공식 국내 생산·배출 총량에 맞춘 설비 블록 배분; 개별 생산량·재투자연도는 추정,DISCLOSED_PATH,PORT-47C5D429DB2E,True,False,,0.0,2.0275124185786808e-05,False,False,True,True,2029,0.0,0.16699991199999997,0.0,3,3,0.5704843279999999,0.65,2.98
POSCO_KR,POSCO,ACCELERATED_15C,P7,POS-GWY-E,광양제철소 BF 블록 B,광양,2034,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,9270.0,7210.0,10.3,9.502996,19.725693,19.725693,1.900599,1.900599,17.825093,124.775653,19815.395,7128.028,26483.206,19355.178,6667.811,12687.367,4453.107,563.036,2424.828,17974.345,1067.891,-6667.811,model_estimate,POSCO 공식 국내 생산·배출 총량에 맞춘 설비 블록 배분; 개별 생산량·재투자연도는 추정,DISCLOSED_PATH,PORT-47C5D429DB2E,True,False,,0.0,2.0275124185786808e-05,False,False,True,True,2029,0.0,0.16699991199999997,0.0,3,3,0.5704843279999999,0.65,2.98
POSCO_KR,POSCO,ACCELERATED_15C,P7,POS-GWY-EAF,광양 기존 EAF 블록,광양,2030,EAF_BASELINE,기존 전기로 기준 블록,EAF_RENEWABLE,기존 EAF 재생전력 업그레이드,312.0,96.0,1.2,1.134,0.5103,0.1134,0.1134,0.1134,0.3969,4.3659,-66.458,11.489,163.976,152.487,230.434,-77.947,73.453,22.223,62.353,0.0,5.946,-230.434,model_estimate,2025 공식 EAF 생산 1.135Mt에 맞춘 모델 블록; 집약도·재투자연도 추정,DISCLOSED_PATH,PORT-47C5D429DB2E,True,False,,0.0,2.0275124185786808e-05,False,False,True,True,2029,0.0,0.16699991199999997,0.0,3,3,0.5704843279999999,0.65,2.98
POSCO_KR,POSCO,ACCELERATED_15C,CURRENT,POS-POH-N,포항제철소 BF 블록 A,포항,2027,BF_BOF,기준 BF-BOF 복합 블록,BF_RELINE,BF 개수·효율 패키지,2050.0,410.0,8.2,7.599998,15.775574,14.439996,14.439996,14.439996,1.335578,18.698092,-284.458,0.0,670.796,670.796,955.254,-284.458,368.365,207.245,93.338,0.0,1.847,-955.254,model_estimate,POSCO 공식 국내 생산·배출 총량에 맞춘 설비 블록 배분; 개별 생산량·재투자연도는 추정,DISCLOSED_PATH,PORT-69189DCC5A53,False,False,2030,11.573996019999996,-11.573996019999996,True,True,True,True,,0.0,0.0,0.0,3,3,0.4113003519999999,0.65,1.7000000000000002
POSCO_KR,POSCO,ACCELERATED_15C,CURRENT,POS-POH-S,포항제철소 BF 블록 B,포항,2030,BF_BOF,기준 BF-BOF 복합 블록,BF_RELINE,BF 개수·효율 패키지,1850.0,370.0,7.4,6.800001,14.114992,12.920001,12.920001,12.920001,1.194991,13.144904,-213.734,0.0,480.06,480.06,693.794,-213.734,283.1,133.262,62.317,0.0,1.382,-693.794,model_estimate,POSCO 공식 국내 생산·배출 총량에 맞춘 설비 블록 배분; 개별 생산량·재투자연도는 추정,DISCLOSED_PATH,PORT-69189DCC5A53,False,False,2030,11.573996019999996,-11.573996019999996,True,True,True,True,,0.0,0.0,0.0,3,3,0.4113003519999999,0.65,1.7000000000000002
POSCO_KR,POSCO,ACCELERATED_15C,CURRENT,POS-GWY-W,광양제철소 BF 블록 A,광양,2033,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,9270.0,7210.0,10.3,9.499999,19.719471,19.719471,1.9,1.9,17.819471,142.555769,21637.923,2481.075,29249.359,26768.283,7611.436,19156.847,4698.028,661.901,2820.903,20996.458,72.069,-7611.436,model_estimate,POSCO 공식 국내 생산·배출 총량에 맞춘 설비 블록 배분; 개별 생산량·재투자연도는 추정,DISCLOSED_PATH,PORT-69189DCC5A53,False,False,2030,11.573996019999996,-11.573996019999996,True,True,True,True,,0.0,0.0,0.0,3,3,0.4113003519999999,0.65,1.7000000000000002
POSCO_KR,POSCO,ACCELERATED_15C,CURRENT,POS-GWY-E,광양제철소 BF 블록 B,광양,2035,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,9270.0,7210.0,10.3,9.502996,19.725693,19.725693,1.900599,1.900599,17.825093,106.95056,16144.896,2021.496,21856.549,19835.053,5711.654,14123.4,4220.954,469.127,2040.833,15070.448,55.188,-5711.654,model_estimate,POSCO 공식 국내 생산·배출 총량에 맞춘 설비 블록 배분; 개별 생산량·재투자연도는 추정,DISCLOSED_PATH,PORT-69189DCC5A53,False,False,2030,11.573996019999996,-11.573996019999996,True,True,True,True,,0.0,0.0,0.0,3,3,0.4113003519999999,0.65,1.7000000000000002
POSCO_KR,POSCO,ACCELERATED_15C,CURRENT,POS-GWY-EAF,광양 기존 EAF 블록,광양,2031,EAF_BASELINE,기존 전기로 기준 블록,EAF_RENEWABLE,기존 EAF 재생전력 업그레이드,312.0,96.0,1.2,1.134,0.5103,0.5103,0.1134,0.1134,0.3969,3.969,-65.184,10.485,145.435,134.95,210.619,-75.669,69.624,19.62,55.69,0.0,0.501,-210.619,model_estimate,2025 공식 EAF 생산 1.135Mt에 맞춘 모델 블록; 집약도·재투자연도 추정,DISCLOSED_PATH,PORT-69189DCC5A53,False,False,2030,11.573996019999996,-11.573996019999996,True,True,True,True,,0.0,0.0,0.0,3,3,0.4113003519999999,0.65,1.7000000000000002
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P1,NS-EAST,East Nippon Works 블록,동일본,2034,BF_BOF,기준 BF-BOF 복합 블록,SCRAP_EAF,스크랩 기반 대형 EAF,4989.6,3207.6,8.1,7.200001,15.239652,15.239652,3.24,3.24,11.999651,83.997558,2215.075,495.277,5164.529,4669.252,2949.454,1719.798,1981.108,159.97,3023.451,0.0,0.0,-2949.454,model_estimate,Nippon Steel 공식 생산·배출·용량 총량에 맞춘 지역 블록 배분,DISCLOSED_PATH,PORT-7DCD4991144C,True,True,,0.0,3.446647212967946e-06,True,True,True,True,,0.0,0.0,0.0,2,2,0.28236113919999994,0.65,0.88
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P1,NS-NAGOYA,Nagoya Works 블록,나고야,2032,BF_BOF,기준 BF-BOF 복합 블록,BF_RELINE,BF 개수·효율 패키지,1925.0,385.0,7.0,6.199998,13.123027,13.123027,11.779996,11.779996,1.343031,12.087281,-66.396,0.0,358.727,358.727,425.123,-66.396,264.663,31.261,62.803,0.0,0.0,-425.123,model_estimate,Nippon Steel 공식 생산·배출·용량 총량에 맞춘 지역 블록 배분,DISCLOSED_PATH,PORT-7DCD4991144C,True,True,,0.0,3.446647212967946e-06,True,True,True,True,,0.0,0.0,0.0,2,2,0.28236113919999994,0.65,0.88
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P1,NS-KANSAI,Kansai Works 블록,간사이,2036,BF_BOF,기준 BF-BOF 복합 블록,BF_RELINE,BF 개수·효율 패키지,1732.5,346.5,6.3,5.600001,11.853062,11.853062,10.640001,10.640001,1.213061,6.065305,22.976,0.0,234.843,234.843,211.867,22.976,192.276,14.0,28.567,0.0,0.0,-211.867,model_estimate,Nippon Steel 공식 생산·배출·용량 총량에 맞춘 지역 블록 배분,DISCLOSED_PATH,PORT-7DCD4991144C,True,True,,0.0,3.446647212967946e-06,True,True,True,True,,0.0,0.0,0.0,2,2,0.28236113919999994,0.65,0.88
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P1,NS-KYUSHU,Kyushu Works Yawata 블록,규슈,2029,BF_BOF,기준 BF-BOF 복합 블록,SCRAP_EAF,스크랩 기반 대형 EAF,6160.0,3960.0,10.0,9.0,19.049562,4.05,4.05,4.05,14.999562,179.994744,4703.992,799.145,10996.19,10197.045,6292.198,3904.847,3196.578,462.398,7337.214,0.0,0.0,-6292.198,model_estimate,Yawata BF→EAF 공시 방향을 반영해 조기 재투자 창을 설정; 블록 생산량 추정,DISCLOSED_PATH,PORT-7DCD4991144C,True,True,,0.0,3.446647212967946e-06,True,True,True,True,,0.0,0.0,0.0,2,2,0.28236113919999994,0.65,0.88
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P1,NS-SETOUCHI,Setouchi Works Hirohata 블록,세토우치,2038,BF_BOF,기준 BF-BOF 복합 블록,SCRAP_EAF,스크랩 기반 대형 EAF,4620.0,2970.0,7.5,6.3,13.334693,13.334693,2.835,2.835,10.499693,31.49908,1472.222,370.181,2563.443,2193.262,1091.221,1102.041,1480.725,53.641,1029.077,0.0,0.0,-1091.221,model_estimate,Hirohata EAF 투자 방향을 반영한 복합 블록; 생산량·재투자연도 추정,DISCLOSED_PATH,PORT-7DCD4991144C,True,True,,0.0,3.446647212967946e-06,True,True,True,True,,0.0,0.0,0.0,2,2,0.28236113919999994,0.65,0.88
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P2,NS-EAST,East Nippon Works 블록,동일본,2034,BF_BOF,기준 BF-BOF 복합 블록,SCRAP_EAF,스크랩 기반 대형 EAF,4989.6,3207.6,8.1,7.200001,15.239652,15.239652,3.24,3.24,11.999651,83.997558,2223.572,500.932,5173.027,4672.095,2949.454,1722.641,1981.108,159.97,3023.451,0.0,8.497,-2949.454,model_estimate,Nippon Steel 공식 생산·배출·용량 총량에 맞춘 지역 블록 배분,DISCLOSED_PATH,PORT-92BAA222AC4A,True,True,,0.0,3.446647212967946e-06,True,True,True,True,,0.0,0.0,0.0,2,2,0.45364541439999984,0.65,2.0
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P2,NS-NAGOYA,Nagoya Works 블록,나고야,2032,BF_BOF,기준 BF-BOF 복합 블록,BF_RELINE,BF 개수·효율 패키지,1925.0,385.0,7.0,6.199998,13.123027,13.123027,11.779996,11.779996,1.343031,12.087281,-65.772,0.0,359.351,359.351,425.123,-65.772,264.663,31.261,62.803,0.0,0.624,-425.123,model_estimate,Nippon Steel 공식 생산·배출·용량 총량에 맞춘 지역 블록 배분,DISCLOSED_PATH,PORT-92BAA222AC4A,True,True,,0.0,3.446647212967946e-06,True,True,True,True,,0.0,0.0,0.0,2,2,0.45364541439999984,0.65,2.0
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P2,NS-KANSAI,Kansai Works 블록,간사이,2036,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,6237.0,4851.0,6.3,5.600001,11.853062,11.853062,1.12,1.12,10.733062,53.665311,11822.203,1028.98,13696.782,12667.802,1874.579,10793.223,2691.871,181.997,1314.06,9492.007,16.847,-1874.579,model_estimate,Nippon Steel 공식 생산·배출·용량 총량에 맞춘 지역 블록 배분,DISCLOSED_PATH,PORT-92BAA222AC4A,True,True,,0.0,3.446647212967946e-06,True,True,True,True,,0.0,0.0,0.0,2,2,0.45364541439999984,0.65,2.0
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P2,NS-KYUSHU,Kyushu Works Yawata 블록,규슈,2029,BF_BOF,기준 BF-BOF 복합 블록,SCRAP_EAF,스크랩 기반 대형 EAF,6160.0,3960.0,10.0,9.0,19.049562,4.05,4.05,4.05,14.999562,179.994744,4721.391,828.394,11013.589,10185.195,6292.198,3892.997,3196.578,462.398,7337.214,0.0,17.399,-6292.198,model_estimate,Yawata BF→EAF 공시 방향을 반영해 조기 재투자 창을 설정; 블록 생산량 추정,DISCLOSED_PATH,PORT-92BAA222AC4A,True,True,,0.0,3.446647212967946e-06,True,True,True,True,,0.0,0.0,0.0,2,2,0.45364541439999984,0.65,2.0
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P2,NS-SETOUCHI,Setouchi Works Hirohata 블록,세토우치,2038,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,7425.0,5775.0,7.5,6.3,13.334693,13.334693,1.26,1.26,12.074693,36.22408,8684.55,981.773,9939.458,8957.685,1254.908,7702.777,2879.188,116.221,845.313,6085.624,13.112,-1254.908,model_estimate,Hirohata EAF 투자 방향을 반영한 복합 블록; 생산량·재투자연도 추정,DISCLOSED_PATH,PORT-92BAA222AC4A,True,True,,0.0,3.446647212967946e-06,True,True,True,True,,0.0,0.0,0.0,2,2,0.45364541439999984,0.65,2.0
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P3,NS-EAST,East Nippon Works 블록,동일본,2034,BF_BOF,기준 BF-BOF 복합 블록,SCRAP_EAF,스크랩 기반 대형 EAF,4989.6,3207.6,8.1,7.200001,15.239652,15.239652,3.24,3.24,11.999651,83.997558,2239.081,509.842,5188.535,4678.693,2949.454,1729.239,1981.108,159.97,3023.451,0.0,24.006,-2949.454,model_estimate,Nippon Steel 공식 생산·배출·용량 총량에 맞춘 지역 블록 배분,DISCLOSED_PATH,PORT-92BAA222AC4A,True,True,,0.0,3.446647212967946e-06,True,True,True,True,,0.0,0.0,0.0,2,2,0.45364541439999984,0.65,2.0
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P3,NS-NAGOYA,Nagoya Works 블록,나고야,2032,BF_BOF,기준 BF-BOF 복합 블록,BF_RELINE,BF 개수·효율 패키지,1925.0,385.0,7.0,6.199998,13.123027,13.123027,11.779996,11.779996,1.343031,12.087281,-64.724,0.0,360.399,360.399,425.123,-64.724,264.663,31.261,62.803,0.0,1.672,-425.123,model_estimate,Nippon Steel 공식 생산·배출·용량 총량에 맞춘 지역 블록 배분,DISCLOSED_PATH,PORT-92BAA222AC4A,True,True,,0.0,3.446647212967946e-06,True,True,True,True,,0.0,0.0,0.0,2,2,0.45364541439999984,0.65,2.0
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P3,NS-KANSAI,Kansai Works 블록,간사이,2036,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,6237.0,4851.0,6.3,5.600001,11.853062,11.853062,1.12,1.12,10.733062,53.665311,11860.997,1444.305,13735.576,12291.27,1874.579,10416.691,2691.871,181.997,1314.06,9492.007,55.641,-1874.579,model_estimate,Nippon Steel 공식 생산·배출·용량 총량에 맞춘 지역 블록 배분,DISCLOSED_PATH,PORT-92BAA222AC4A,True,True,,0.0,3.446647212967946e-06,True,True,True,True,,0.0,0.0,0.0,2,2,0.45364541439999984,0.65,2.0
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P3,NS-KYUSHU,Kyushu Works Yawata 블록,규슈,2029,BF_BOF,기준 BF-BOF 복합 블록,SCRAP_EAF,스크랩 기반 대형 EAF,6160.0,3960.0,10.0,9.0,19.049562,4.05,4.05,4.05,14.999562,179.994744,4753.792,873.395,11045.989,10172.594,6292.198,3880.397,3196.578,462.398,7337.214,0.0,49.799,-6292.198,model_estimate,Yawata BF→EAF 공시 방향을 반영해 조기 재투자 창을 설정; 블록 생산량 추정,DISCLOSED_PATH,PORT-92BAA222AC4A,True,True,,0.0,3.446647212967946e-06,True,True,True,True,,0.0,0.0,0.0,2,2,0.45364541439999984,0.65,2.0
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P3,NS-SETOUCHI,Setouchi Works Hirohata 블록,세토우치,2038,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,7425.0,5775.0,7.5,6.3,13.334693,13.334693,1.26,1.26,12.074693,36.22408,8713.179,1246.821,9968.087,8721.266,1254.908,7466.358,2879.188,116.221,845.313,6085.624,41.741,-1254.908,model_estimate,Hirohata EAF 투자 방향을 반영한 복합 블록; 생산량·재투자연도 추정,DISCLOSED_PATH,PORT-92BAA222AC4A,True,True,,0.0,3.446647212967946e-06,True,True,True,True,,0.0,0.0,0.0,2,2,0.45364541439999984,0.65,2.0
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P4,NS-EAST,East Nippon Works 블록,동일본,2033,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,8019.0,6237.0,8.1,7.200001,15.239652,15.239652,1.44,1.44,13.799651,110.397211,24893.129,3643.921,28774.619,25130.698,3881.491,21249.207,4064.022,407.592,2909.126,21133.943,259.937,-3881.491,model_estimate,Nippon Steel 공식 생산·배출·용량 총량에 맞춘 지역 블록 배분,DISCLOSED_PATH,PORT-DF77606A395F,True,False,,0.0,3.446647212967946e-06,False,False,True,True,2028,0.0,0.0,0.5400000000000009,2,2,0.5130317823999999,0.65,2.48
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P4,NS-NAGOYA,Nagoya Works 블록,나고야,2031,BF_BOF,기준 BF-BOF 복합 블록,BF_RELINE,BF 개수·효율 패키지,1925.0,385.0,7.0,6.199998,13.123027,13.123027,11.779996,11.779996,1.343031,13.430312,-81.993,0.0,390.029,390.029,472.023,-81.993,279.22,35.757,71.545,0.0,3.508,-472.023,model_estimate,Nippon Steel 공식 생산·배출·용량 총량에 맞춘 지역 블록 배분,DISCLOSED_PATH,PORT-DF77606A395F,True,False,,0.0,3.446647212967946e-06,False,False,True,True,2028,0.0,0.0,0.5400000000000009,2,2,0.5130317823999999,0.65,2.48
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P4,NS-KANSAI,Kansai Works 블록,간사이,2035,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,6237.0,4851.0,6.3,5.600001,11.853062,11.853062,1.12,1.12,10.733062,64.398373,14264.609,2170.685,16520.908,14350.223,2256.299,12093.924,2839.924,224.616,1615.674,11690.92,149.774,-2256.299,model_estimate,Nippon Steel 공식 생산·배출·용량 총량에 맞춘 지역 블록 배분,DISCLOSED_PATH,PORT-DF77606A395F,True,False,,0.0,3.446647212967946e-06,False,False,True,True,2028,0.0,0.0,0.5400000000000009,2,2,0.5130317823999999,0.65,2.48
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P4,NS-KYUSHU,Kyushu Works Yawata 블록,규슈,2028,BF_BOF,기준 BF-BOF 복합 블록,SCRAP_EAF,스크랩 기반 대형 EAF,6160.0,3960.0,10.0,9.0,19.049562,4.05,4.05,4.05,14.999562,194.994306,5371.278,994.012,12152.074,11158.062,6780.797,4377.266,3372.39,516.049,8148.427,0.0,115.208,-6780.797,model_estimate,Yawata BF→EAF 공시 방향을 반영해 조기 재투자 창을 설정; 블록 생산량 추정,DISCLOSED_PATH,PORT-DF77606A395F,True,False,,0.0,3.446647212967946e-06,False,False,True,True,2028,0.0,0.0,0.5400000000000009,2,2,0.5130317823999999,0.65,2.48
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P4,NS-SETOUCHI,Setouchi Works Hirohata 블록,세토우치,2037,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,7425.0,5775.0,7.5,6.3,13.334693,13.334693,1.26,1.26,12.074693,48.298774,11112.268,1824.339,12793.015,10968.676,1680.747,9287.929,3037.543,159.299,1154.44,8324.889,116.844,-1680.747,model_estimate,Hirohata EAF 투자 방향을 반영한 복합 블록; 생산량·재투자연도 추정,DISCLOSED_PATH,PORT-DF77606A395F,True,False,,0.0,3.446647212967946e-06,False,False,True,True,2028,0.0,0.0,0.5400000000000009,2,2,0.5130317823999999,0.65,2.48
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P5,NS-EAST,East Nippon Works 블록,동일본,2033,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,8019.0,6237.0,8.1,7.200001,15.239652,15.239652,1.44,1.44,13.799651,110.397211,25093.568,4929.849,28975.059,24045.21,3881.491,20163.72,4064.022,407.592,2909.126,21133.943,460.377,-3881.491,model_estimate,Nippon Steel 공식 생산·배출·용량 총량에 맞춘 지역 블록 배분,DISCLOSED_PATH,PORT-C942BD99A66C,True,False,,0.0,3.446647212967946e-06,False,False,True,True,2028,0.0,0.0,0.5400000000000009,2,2,0.5840479807999999,0.65,3.12
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P5,NS-NAGOYA,Nagoya Works 블록,나고야,2031,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,6930.0,5390.0,7.0,6.199998,13.123027,13.123027,1.24,1.24,11.883028,118.830278,28013.962,5439.773,32190.379,26750.606,4176.417,22574.189,3909.075,464.844,3291.056,24014.06,511.344,-4176.417,model_estimate,Nippon Steel 공식 생산·배출·용량 총량에 맞춘 지역 블록 배분,DISCLOSED_PATH,PORT-C942BD99A66C,True,False,,0.0,3.446647212967946e-06,False,False,True,True,2028,0.0,0.0,0.5400000000000009,2,2,0.5840479807999999,0.65,3.12
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P5,NS-KANSAI,Kansai Works 블록,간사이,2035,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,6237.0,4851.0,6.3,5.600001,11.853062,11.853062,1.12,1.12,10.733062,64.398373,14379.235,2876.87,16635.534,13758.665,2256.299,11502.365,2839.924,224.616,1615.674,11690.92,264.401,-2256.299,model_estimate,Nippon Steel 공식 생산·배출·용량 총량에 맞춘 지역 블록 배분,DISCLOSED_PATH,PORT-C942BD99A66C,True,False,,0.0,3.446647212967946e-06,False,False,True,True,2028,0.0,0.0,0.5400000000000009,2,2,0.5840479807999999,0.65,3.12
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P5,NS-KYUSHU,Kyushu Works Yawata 블록,규슈,2028,BF_BOF,기준 BF-BOF 복합 블록,SCRAP_EAF,스크랩 기반 대형 EAF,6160.0,3960.0,10.0,9.0,19.049562,4.05,4.05,4.05,14.999562,194.994306,5453.468,1076.745,12234.265,11157.52,6780.797,4376.723,3372.39,516.049,8148.427,0.0,197.399,-6780.797,model_estimate,Yawata BF→EAF 공시 방향을 반영해 조기 재투자 창을 설정; 블록 생산량 추정,DISCLOSED_PATH,PORT-C942BD99A66C,True,False,,0.0,3.446647212967946e-06,False,False,True,True,2028,0.0,0.0,0.5400000000000009,2,2,0.5840479807999999,0.65,3.12
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P5,NS-SETOUCHI,Setouchi Works Hirohata 블록,세토우치,2037,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,7425.0,5775.0,7.5,6.3,13.334693,13.334693,1.26,1.26,12.074693,48.298774,11200.266,2324.738,12881.013,10556.275,1680.747,8875.528,3037.543,159.299,1154.44,8324.889,204.842,-1680.747,model_estimate,Hirohata EAF 투자 방향을 반영한 복합 블록; 생산량·재투자연도 추정,DISCLOSED_PATH,PORT-C942BD99A66C,True,False,,0.0,3.446647212967946e-06,False,False,True,True,2028,0.0,0.0,0.5400000000000009,2,2,0.5840479807999999,0.65,3.12
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P6,NS-EAST,East Nippon Works 블록,동일본,2032,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,8019.0,6237.0,8.1,7.200001,15.239652,15.239652,1.44,1.44,13.799651,124.196862,29131.284,7168.112,33499.426,26331.314,4368.142,21963.172,4287.543,471.936,3354.921,24425.143,959.882,-4368.142,model_estimate,Nippon Steel 공식 생산·배출·용량 총량에 맞춘 지역 블록 배분,DISCLOSED_PATH,PORT-7C945F726D00,True,False,,0.0,3.446647212967946e-06,False,False,True,True,2028,0.0,0.195,0.0,2,2,0.5659631103999998,0.65,2.96
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P6,NS-NAGOYA,Nagoya Works 블록,나고야,2030,BF_BOF,기준 BF-BOF 복합 블록,BF_RELINE,BF 개수·효율 패키지,1925.0,385.0,7.0,6.199998,13.123027,11.779996,11.779996,11.779996,1.343031,14.773343,-91.181,0.0,427.084,427.084,518.265,-91.181,294.577,40.501,80.7,0.0,11.306,-518.265,model_estimate,Nippon Steel 공식 생산·배출·용량 총량에 맞춘 지역 블록 배분,DISCLOSED_PATH,PORT-7C945F726D00,True,False,,0.0,3.446647212967946e-06,False,False,True,True,2028,0.0,0.195,0.0,2,2,0.5659631103999998,0.65,2.96
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P6,NS-KANSAI,Kansai Works 블록,간사이,2034,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,6237.0,4851.0,6.3,5.600001,11.853062,11.853062,1.12,1.12,10.733062,75.131435,17129.934,4234.594,19768.067,15533.473,2638.133,12895.34,2996.12,269.58,1931.649,14004.115,566.604,-2638.133,model_estimate,Nippon Steel 공식 생산·배출·용량 총량에 맞춘 지역 블록 배분,DISCLOSED_PATH,PORT-7C945F726D00,True,False,,0.0,3.446647212967946e-06,False,False,True,True,2028,0.0,0.195,0.0,2,2,0.5659631103999998,0.65,2.96
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P6,NS-KYUSHU,Kyushu Works Yawata 블록,규슈,2028,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,9900.0,7700.0,10.0,9.0,19.049562,1.8,1.8,1.8,17.249562,224.244306,57574.472,14087.974,65372.418,51284.445,7797.946,43486.499,6557.425,1032.099,6693.351,49219.344,1870.199,-7797.946,model_estimate,Yawata BF→EAF 공시 방향을 반영해 조기 재투자 창을 설정; 블록 생산량 추정,DISCLOSED_PATH,PORT-7C945F726D00,True,False,,0.0,3.446647212967946e-06,False,False,True,True,2028,0.0,0.195,0.0,2,2,0.5659631103999998,0.65,2.96
