company_id,company_name,scenario_id,plan_id,facility_id,facility_name,region,transition_year,baseline_technology_id,baseline_technology_name,technology_id,technology_name,aligned_capex_bn_krw,incremental_capex_bn_krw,capacity_mtpa,output_mt,baseline_emissions_mtco2,emissions_2030_mtco2,emissions_2040_mtco2,residual_emissions_mtco2,annual_avoided_emissions_mtco2,cumulative_avoided_emissions_mtco2,base_case_gross_cost_bn_krw,base_case_policy_support_bn_krw,base_case_net_cost_bn_krw,base_case_capex_cost_bn_krw,base_case_fixed_opex_cost_bn_krw,base_case_electricity_cost_bn_krw,base_case_hydrogen_cost_bn_krw,base_case_contract_premium_bn_krw,base_case_carbon_value_bn_krw,data_status,source_note
NIPPON_STEEL_JP,Nippon Steel,ACCELERATED_15C,P6,NS-KANSAI,Kansai Works 블록,간사이,2034,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,6237.0,4851.0,6.3,5.600001,11.853062,11.853062,1.12,1.12,10.733062,75.131435,17363.224,6219.908,11143.316,2996.12,269.58,2149.693,15262.404,610.906,-3925.478,model_estimate,Nippon Steel 공식 생산·배출·용량 총량에 맞춘 지역 블록 배분
NIPPON_STEEL_JP,Nippon Steel,ACCELERATED_15C,P6,NS-KYUSHU,Kyushu Works Yawata 블록,규슈,2028,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,9900.0,7700.0,10.0,9.0,19.049562,1.8,1.8,1.8,17.249562,224.244306,58124.863,20857.426,37267.438,6557.425,1032.099,7275.425,52567.806,1988.152,-11296.043,model_estimate,Yawata BF→EAF 공시 방향을 반영해 조기 재투자 창을 설정; 블록 생산량 추정
NIPPON_STEEL_JP,Nippon Steel,ACCELERATED_15C,P6,NS-SETOUCHI,Setouchi Works Hirohata 블록,세토우치,2036,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,7425.0,5775.0,7.5,6.3,13.334693,13.334693,1.26,1.26,12.074693,60.373467,14123.953,5051.624,9072.329,3204.608,204.746,1656.751,11710.963,495.926,-3149.042,model_estimate,Hirohata EAF 투자 방향을 반영한 복합 블록; 생산량·재투자연도 추정
NIPPON_STEEL_JP,Nippon Steel,ACCELERATED_15C,P7,NS-EAST,East Nippon Works 블록,동일본,2031,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,8019.0,6237.0,8.1,7.200001,15.239652,15.239652,1.44,1.44,13.799651,137.996513,33890.294,13466.149,20424.145,4523.358,539.819,4205.745,30095.985,1669.235,-7143.849,model_estimate,Nippon Steel 공식 생산·배출·용량 총량에 맞춘 지역 블록 배분
NIPPON_STEEL_JP,Nippon Steel,ACCELERATED_15C,P7,NS-NAGOYA,Nagoya Works 블록,나고야,2029,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,6930.0,5390.0,7.0,6.199998,13.123027,1.24,1.24,1.24,11.883028,142.596333,36621.559,14582.202,22039.357,4350.898,591.575,4532.269,32631.28,1784.94,-7269.404,model_estimate,Nippon Steel 공식 생산·배출·용량 총량에 맞춘 지역 블록 배분
NIPPON_STEEL_JP,Nippon Steel,ACCELERATED_15C,P7,NS-KANSAI,Kansai Works 블록,간사이,2033,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,6237.0,4851.0,6.3,5.600001,11.853062,11.853062,1.12,1.12,10.733062,85.864497,20375.897,8070.956,12304.94,3160.906,317.016,2508.896,17857.037,1011.417,-4479.375,model_estimate,Nippon Steel 공식 생산·배출·용량 총량에 맞춘 지역 블록 배분
NIPPON_STEEL_JP,Nippon Steel,ACCELERATED_15C,P7,NS-KYUSHU,Kyushu Works Yawata 블록,규슈,2028,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,9900.0,7700.0,10.0,9.0,19.049562,1.8,1.8,1.8,17.249562,224.244306,58991.71,23515.566,35476.144,6557.425,1032.099,7275.425,52567.806,2854.998,-11296.043,model_estimate,Yawata BF→EAF 공시 방향을 반영해 조기 재투자 창을 설정; 블록 생산량 추정
NIPPON_STEEL_JP,Nippon Steel,ACCELERATED_15C,P7,NS-SETOUCHI,Setouchi Works Hirohata 블록,세토우치,2035,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,7425.0,5775.0,7.5,6.3,13.334693,13.334693,1.26,1.26,12.074693,72.44816,17108.181,6734.916,10373.264,3380.862,252.693,2029.998,14379.275,850.596,-3785.242,model_estimate,Hirohata EAF 투자 방향을 반영한 복합 블록; 생산량·재투자연도 추정
NIPPON_STEEL_JP,Nippon Steel,ACCELERATED_15C,CURRENT,NS-EAST,East Nippon Works 블록,동일본,2033,BF_BOF,기준 BF-BOF 복합 블록,SCRAP_EAF,스크랩 기반 대형 EAF,4989.6,3207.6,8.1,7.200001,15.239652,15.239652,3.24,3.24,11.999651,95.997209,1249.826,632.507,617.319,2090.069,188.119,3926.967,0.0,52.649,-5007.978,model_estimate,Nippon Steel 공식 생산·배출·용량 총량에 맞춘 지역 블록 배분
NIPPON_STEEL_JP,Nippon Steel,ACCELERATED_15C,CURRENT,NS-NAGOYA,Nagoya Works 블록,나고야,2031,BF_BOF,기준 BF-BOF 복합 블록,SCRAP_EAF,스크랩 기반 대형 EAF,4312.0,2772.0,7.0,6.199998,13.123027,13.123027,2.789999,2.789999,10.333028,103.330283,1340.777,611.648,729.129,2010.381,214.543,4408.919,0.0,56.169,-5349.236,model_estimate,Nippon Steel 공식 생산·배출·용량 총량에 맞춘 지역 블록 배분
NIPPON_STEEL_JP,Nippon Steel,ACCELERATED_15C,CURRENT,NS-KANSAI,Kansai Works 블록,간사이,2035,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,6237.0,4851.0,6.3,5.600001,11.853062,11.853062,1.12,1.12,10.733062,64.398373,14374.471,2297.512,12076.959,2839.924,224.616,1804.443,12781.579,88.569,-3364.66,model_estimate,Nippon Steel 공식 생산·배출·용량 총량에 맞춘 지역 블록 배분
NIPPON_STEEL_JP,Nippon Steel,ACCELERATED_15C,CURRENT,NS-KYUSHU,Kyushu Works Yawata 블록,규슈,2028,BF_BOF,기준 BF-BOF 복합 블록,SCRAP_EAF,스크랩 기반 대형 EAF,6160.0,3960.0,10.0,9.0,19.049562,4.05,4.05,4.05,14.999562,194.994306,3029.877,1061.941,1967.936,3372.39,516.049,8857.039,0.0,107.008,-9822.609,model_estimate,Yawata BF→EAF 공시 방향을 반영해 조기 재투자 창을 설정; 블록 생산량 추정
NIPPON_STEEL_JP,Nippon Steel,ACCELERATED_15C,CURRENT,NS-SETOUCHI,Setouchi Works Hirohata 블록,세토우치,2037,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,7425.0,5775.0,7.5,6.3,13.334693,13.334693,1.26,1.26,12.074693,48.298774,11211.89,1989.067,9222.824,3037.543,159.299,1298.138,9157.474,72.278,-2512.841,model_estimate,Hirohata EAF 투자 방향을 반영한 복합 블록; 생산량·재투자연도 추정
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P1,NS-EAST,East Nippon Works 블록,동일본,2034,BF_BOF,기준 BF-BOF 복합 블록,SCRAP_EAF,스크랩 기반 대형 EAF,4989.6,3207.6,8.1,7.200001,15.239652,15.239652,3.24,3.24,11.999651,83.997558,2215.075,495.277,1719.798,1981.108,159.97,3023.451,0.0,0.0,-2949.454,model_estimate,Nippon Steel 공식 생산·배출·용량 총량에 맞춘 지역 블록 배분
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P1,NS-NAGOYA,Nagoya Works 블록,나고야,2032,BF_BOF,기준 BF-BOF 복합 블록,BF_RELINE,BF 개수·효율 패키지,1925.0,385.0,7.0,6.199998,13.123027,13.123027,11.779996,11.779996,1.343031,12.087281,-66.396,0.0,-66.396,264.663,31.261,62.803,0.0,0.0,-425.123,model_estimate,Nippon Steel 공식 생산·배출·용량 총량에 맞춘 지역 블록 배분
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P1,NS-KANSAI,Kansai Works 블록,간사이,2036,BF_BOF,기준 BF-BOF 복합 블록,BF_RELINE,BF 개수·효율 패키지,1732.5,346.5,6.3,5.600001,11.853062,11.853062,10.640001,10.640001,1.213061,6.065305,22.976,0.0,22.976,192.276,14.0,28.567,0.0,0.0,-211.867,model_estimate,Nippon Steel 공식 생산·배출·용량 총량에 맞춘 지역 블록 배분
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P1,NS-KYUSHU,Kyushu Works Yawata 블록,규슈,2029,BF_BOF,기준 BF-BOF 복합 블록,SCRAP_EAF,스크랩 기반 대형 EAF,6160.0,3960.0,10.0,9.0,19.049562,4.05,4.05,4.05,14.999562,179.994744,4703.992,799.145,3904.847,3196.578,462.398,7337.214,0.0,0.0,-6292.198,model_estimate,Yawata BF→EAF 공시 방향을 반영해 조기 재투자 창을 설정; 블록 생산량 추정
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P1,NS-SETOUCHI,Setouchi Works Hirohata 블록,세토우치,2038,BF_BOF,기준 BF-BOF 복합 블록,SCRAP_EAF,스크랩 기반 대형 EAF,4620.0,2970.0,7.5,6.3,13.334693,13.334693,2.835,2.835,10.499693,31.49908,1472.222,370.181,1102.041,1480.725,53.641,1029.077,0.0,0.0,-1091.221,model_estimate,Hirohata EAF 투자 방향을 반영한 복합 블록; 생산량·재투자연도 추정
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P2,NS-EAST,East Nippon Works 블록,동일본,2034,BF_BOF,기준 BF-BOF 복합 블록,SCRAP_EAF,스크랩 기반 대형 EAF,4989.6,3207.6,8.1,7.200001,15.239652,15.239652,3.24,3.24,11.999651,83.997558,2223.572,500.932,1722.641,1981.108,159.97,3023.451,0.0,8.497,-2949.454,model_estimate,Nippon Steel 공식 생산·배출·용량 총량에 맞춘 지역 블록 배분
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P2,NS-NAGOYA,Nagoya Works 블록,나고야,2032,BF_BOF,기준 BF-BOF 복합 블록,BF_RELINE,BF 개수·효율 패키지,1925.0,385.0,7.0,6.199998,13.123027,13.123027,11.779996,11.779996,1.343031,12.087281,-65.772,0.0,-65.772,264.663,31.261,62.803,0.0,0.624,-425.123,model_estimate,Nippon Steel 공식 생산·배출·용량 총량에 맞춘 지역 블록 배분
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P2,NS-KANSAI,Kansai Works 블록,간사이,2036,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,6237.0,4851.0,6.3,5.600001,11.853062,11.853062,1.12,1.12,10.733062,53.665311,11822.203,1028.98,10793.223,2691.871,181.997,1314.06,9492.007,16.847,-1874.579,model_estimate,Nippon Steel 공식 생산·배출·용량 총량에 맞춘 지역 블록 배분
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P2,NS-KYUSHU,Kyushu Works Yawata 블록,규슈,2029,BF_BOF,기준 BF-BOF 복합 블록,SCRAP_EAF,스크랩 기반 대형 EAF,6160.0,3960.0,10.0,9.0,19.049562,4.05,4.05,4.05,14.999562,179.994744,4721.391,828.394,3892.997,3196.578,462.398,7337.214,0.0,17.399,-6292.198,model_estimate,Yawata BF→EAF 공시 방향을 반영해 조기 재투자 창을 설정; 블록 생산량 추정
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P2,NS-SETOUCHI,Setouchi Works Hirohata 블록,세토우치,2038,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,7425.0,5775.0,7.5,6.3,13.334693,13.334693,1.26,1.26,12.074693,36.22408,8684.55,981.773,7702.777,2879.188,116.221,845.313,6085.624,13.112,-1254.908,model_estimate,Hirohata EAF 투자 방향을 반영한 복합 블록; 생산량·재투자연도 추정
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P3,NS-EAST,East Nippon Works 블록,동일본,2034,BF_BOF,기준 BF-BOF 복합 블록,SCRAP_EAF,스크랩 기반 대형 EAF,4989.6,3207.6,8.1,7.200001,15.239652,15.239652,3.24,3.24,11.999651,83.997558,2239.081,509.842,1729.239,1981.108,159.97,3023.451,0.0,24.006,-2949.454,model_estimate,Nippon Steel 공식 생산·배출·용량 총량에 맞춘 지역 블록 배분
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P3,NS-NAGOYA,Nagoya Works 블록,나고야,2032,BF_BOF,기준 BF-BOF 복합 블록,BF_RELINE,BF 개수·효율 패키지,1925.0,385.0,7.0,6.199998,13.123027,13.123027,11.779996,11.779996,1.343031,12.087281,-64.724,0.0,-64.724,264.663,31.261,62.803,0.0,1.672,-425.123,model_estimate,Nippon Steel 공식 생산·배출·용량 총량에 맞춘 지역 블록 배분
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P3,NS-KANSAI,Kansai Works 블록,간사이,2036,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,6237.0,4851.0,6.3,5.600001,11.853062,11.853062,1.12,1.12,10.733062,53.665311,11860.997,1444.305,10416.691,2691.871,181.997,1314.06,9492.007,55.641,-1874.579,model_estimate,Nippon Steel 공식 생산·배출·용량 총량에 맞춘 지역 블록 배분
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P3,NS-KYUSHU,Kyushu Works Yawata 블록,규슈,2029,BF_BOF,기준 BF-BOF 복합 블록,SCRAP_EAF,스크랩 기반 대형 EAF,6160.0,3960.0,10.0,9.0,19.049562,4.05,4.05,4.05,14.999562,179.994744,4753.792,873.395,3880.397,3196.578,462.398,7337.214,0.0,49.799,-6292.198,model_estimate,Yawata BF→EAF 공시 방향을 반영해 조기 재투자 창을 설정; 블록 생산량 추정
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P3,NS-SETOUCHI,Setouchi Works Hirohata 블록,세토우치,2038,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,7425.0,5775.0,7.5,6.3,13.334693,13.334693,1.26,1.26,12.074693,36.22408,8713.179,1246.821,7466.358,2879.188,116.221,845.313,6085.624,41.741,-1254.908,model_estimate,Hirohata EAF 투자 방향을 반영한 복합 블록; 생산량·재투자연도 추정
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P4,NS-EAST,East Nippon Works 블록,동일본,2033,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,8019.0,6237.0,8.1,7.200001,15.239652,15.239652,1.44,1.44,13.799651,110.397211,24893.129,3643.921,21249.207,4064.022,407.592,2909.126,21133.943,259.937,-3881.491,model_estimate,Nippon Steel 공식 생산·배출·용량 총량에 맞춘 지역 블록 배분
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P4,NS-NAGOYA,Nagoya Works 블록,나고야,2031,BF_BOF,기준 BF-BOF 복합 블록,BF_RELINE,BF 개수·효율 패키지,1925.0,385.0,7.0,6.199998,13.123027,13.123027,11.779996,11.779996,1.343031,13.430312,-81.993,0.0,-81.993,279.22,35.757,71.545,0.0,3.508,-472.023,model_estimate,Nippon Steel 공식 생산·배출·용량 총량에 맞춘 지역 블록 배분
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P4,NS-KANSAI,Kansai Works 블록,간사이,2035,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,6237.0,4851.0,6.3,5.600001,11.853062,11.853062,1.12,1.12,10.733062,64.398373,14264.609,2170.685,12093.924,2839.924,224.616,1615.674,11690.92,149.774,-2256.299,model_estimate,Nippon Steel 공식 생산·배출·용량 총량에 맞춘 지역 블록 배분
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P4,NS-KYUSHU,Kyushu Works Yawata 블록,규슈,2028,BF_BOF,기준 BF-BOF 복합 블록,SCRAP_EAF,스크랩 기반 대형 EAF,6160.0,3960.0,10.0,9.0,19.049562,4.05,4.05,4.05,14.999562,194.994306,5371.278,994.012,4377.266,3372.39,516.049,8148.427,0.0,115.208,-6780.797,model_estimate,Yawata BF→EAF 공시 방향을 반영해 조기 재투자 창을 설정; 블록 생산량 추정
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P4,NS-SETOUCHI,Setouchi Works Hirohata 블록,세토우치,2037,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,7425.0,5775.0,7.5,6.3,13.334693,13.334693,1.26,1.26,12.074693,48.298774,11112.268,1824.339,9287.929,3037.543,159.299,1154.44,8324.889,116.844,-1680.747,model_estimate,Hirohata EAF 투자 방향을 반영한 복합 블록; 생산량·재투자연도 추정
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P5,NS-EAST,East Nippon Works 블록,동일본,2033,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,8019.0,6237.0,8.1,7.200001,15.239652,15.239652,1.44,1.44,13.799651,110.397211,25093.568,4929.849,20163.72,4064.022,407.592,2909.126,21133.943,460.377,-3881.491,model_estimate,Nippon Steel 공식 생산·배출·용량 총량에 맞춘 지역 블록 배분
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P5,NS-NAGOYA,Nagoya Works 블록,나고야,2031,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,6930.0,5390.0,7.0,6.199998,13.123027,13.123027,1.24,1.24,11.883028,118.830278,28013.962,5439.773,22574.189,3909.075,464.844,3291.056,24014.06,511.344,-4176.417,model_estimate,Nippon Steel 공식 생산·배출·용량 총량에 맞춘 지역 블록 배분
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P5,NS-KANSAI,Kansai Works 블록,간사이,2035,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,6237.0,4851.0,6.3,5.600001,11.853062,11.853062,1.12,1.12,10.733062,64.398373,14379.235,2876.87,11502.365,2839.924,224.616,1615.674,11690.92,264.401,-2256.299,model_estimate,Nippon Steel 공식 생산·배출·용량 총량에 맞춘 지역 블록 배분
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P5,NS-KYUSHU,Kyushu Works Yawata 블록,규슈,2028,BF_BOF,기준 BF-BOF 복합 블록,SCRAP_EAF,스크랩 기반 대형 EAF,6160.0,3960.0,10.0,9.0,19.049562,4.05,4.05,4.05,14.999562,194.994306,5453.468,1076.745,4376.723,3372.39,516.049,8148.427,0.0,197.399,-6780.797,model_estimate,Yawata BF→EAF 공시 방향을 반영해 조기 재투자 창을 설정; 블록 생산량 추정
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P5,NS-SETOUCHI,Setouchi Works Hirohata 블록,세토우치,2037,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,7425.0,5775.0,7.5,6.3,13.334693,13.334693,1.26,1.26,12.074693,48.298774,11200.266,2324.738,8875.528,3037.543,159.299,1154.44,8324.889,204.842,-1680.747,model_estimate,Hirohata EAF 투자 방향을 반영한 복합 블록; 생산량·재투자연도 추정
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P6,NS-EAST,East Nippon Works 블록,동일본,2032,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,8019.0,6237.0,8.1,7.200001,15.239652,15.239652,1.44,1.44,13.799651,124.196862,29131.284,7168.112,21963.172,4287.543,471.936,3354.921,24425.143,959.882,-4368.142,model_estimate,Nippon Steel 공식 생산·배출·용량 총량에 맞춘 지역 블록 배분
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P6,NS-NAGOYA,Nagoya Works 블록,나고야,2030,BF_BOF,기준 BF-BOF 복합 블록,BF_RELINE,BF 개수·효율 패키지,1925.0,385.0,7.0,6.199998,13.123027,11.779996,11.779996,11.779996,1.343031,14.773343,-91.181,0.0,-91.181,294.577,40.501,80.7,0.0,11.306,-518.265,model_estimate,Nippon Steel 공식 생산·배출·용량 총량에 맞춘 지역 블록 배분
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P6,NS-KANSAI,Kansai Works 블록,간사이,2034,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,6237.0,4851.0,6.3,5.600001,11.853062,11.853062,1.12,1.12,10.733062,75.131435,17129.934,4234.594,12895.34,2996.12,269.58,1931.649,14004.115,566.604,-2638.133,model_estimate,Nippon Steel 공식 생산·배출·용량 총량에 맞춘 지역 블록 배분
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P6,NS-KYUSHU,Kyushu Works Yawata 블록,규슈,2028,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,9900.0,7700.0,10.0,9.0,19.049562,1.8,1.8,1.8,17.249562,224.244306,57574.472,14087.974,43486.499,6557.425,1032.099,6693.351,49219.344,1870.199,-7797.946,model_estimate,Yawata BF→EAF 공시 방향을 반영해 조기 재투자 창을 설정; 블록 생산량 추정
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P6,NS-SETOUCHI,Setouchi Works Hirohata 블록,세토우치,2036,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,7425.0,5775.0,7.5,6.3,13.334693,13.334693,1.26,1.26,12.074693,60.373467,13916.867,3472.046,10444.821,3204.608,204.746,1478.318,10678.507,459.59,-2108.901,model_estimate,Hirohata EAF 투자 방향을 반영한 복합 블록; 생산량·재투자연도 추정
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P7,NS-EAST,East Nippon Works 블록,동일본,2031,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,8019.0,6237.0,8.1,7.200001,15.239652,15.239652,1.44,1.44,13.799651,137.996513,33479.864,9086.73,24393.133,4523.358,539.819,3821.873,27887.307,1557.54,-4850.034,model_estimate,Nippon Steel 공식 생산·배출·용량 총량에 맞춘 지역 블록 배분
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P7,NS-NAGOYA,Nagoya Works 블록,나고야,2029,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,6930.0,5390.0,7.0,6.199998,13.123027,1.24,1.24,1.24,11.883028,142.596333,36229.011,9827.202,26401.809,4350.898,591.575,4151.93,30445.079,1674.365,-4984.836,model_estimate,Nippon Steel 공식 생산·배출·용량 총량에 맞춘 지역 블록 배분
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P7,NS-KANSAI,Kansai Works 블록,간사이,2033,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,6237.0,4851.0,6.3,5.600001,11.853062,11.853062,1.12,1.12,10.733062,85.864497,20098.801,5459.637,14639.164,3160.906,317.016,2262.653,16437.511,939.652,-3018.937,model_estimate,Nippon Steel 공식 생산·배출·용량 총량에 맞춘 지역 블록 배분
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P7,NS-KYUSHU,Kyushu Works Yawata 블록,규슈,2028,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,9900.0,7700.0,10.0,9.0,19.049562,1.8,1.8,1.8,17.249562,224.244306,58389.931,15833.659,42556.272,6557.425,1032.099,6693.351,49219.344,2685.658,-7797.946,model_estimate,Yawata BF→EAF 공시 방향을 반영해 조기 재투자 창을 설정; 블록 생산량 추정
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P7,NS-SETOUCHI,Setouchi Works Hirohata 블록,세토우치,2035,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,7425.0,5775.0,7.5,6.3,13.334693,13.334693,1.26,1.26,12.074693,72.44816,16853.72,4585.758,12267.962,3380.862,252.693,1817.633,13152.283,788.585,-2538.337,model_estimate,Hirohata EAF 투자 방향을 반영한 복합 블록; 생산량·재투자연도 추정
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,CURRENT,NS-EAST,East Nippon Works 블록,동일본,2033,BF_BOF,기준 BF-BOF 복합 블록,BF_RELINE,BF 개수·효율 패키지,2227.5,445.5,8.1,7.200001,15.239652,15.239652,13.680002,13.680002,1.55965,12.477198,-50.714,0.0,-50.714,290.287,31.353,63.242,0.0,3.093,-438.69,model_estimate,Nippon Steel 공식 생산·배출·용량 총량에 맞춘 지역 블록 배분
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,CURRENT,NS-NAGOYA,Nagoya Works 블록,나고야,2031,BF_BOF,기준 BF-BOF 복합 블록,BF_RELINE,BF 개수·효율 패키지,1925.0,385.0,7.0,6.199998,13.123027,13.123027,11.779996,11.779996,1.343031,13.430312,-82.432,0.0,-82.432,279.22,35.757,71.545,0.0,3.069,-472.023,model_estimate,Nippon Steel 공식 생산·배출·용량 총량에 맞춘 지역 블록 배분
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,CURRENT,NS-KANSAI,Kansai Works 블록,간사이,2035,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,6237.0,4851.0,6.3,5.600001,11.853062,11.853062,1.12,1.12,10.733062,64.398373,14197.662,1652.103,12545.559,2839.924,224.616,1615.674,11690.92,82.827,-2256.299,model_estimate,Nippon Steel 공식 생산·배출·용량 총량에 맞춘 지역 블록 배분
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,CURRENT,NS-KYUSHU,Kyushu Works Yawata 블록,규슈,2028,BF_BOF,기준 BF-BOF 복합 블록,SCRAP_EAF,스크랩 기반 대형 EAF,6160.0,3960.0,10.0,9.0,19.049562,4.05,4.05,4.05,14.999562,194.994306,5356.877,939.095,4417.782,3372.39,516.049,8148.427,0.0,100.807,-6780.797,model_estimate,Yawata BF→EAF 공시 방향을 반영해 조기 재투자 창을 설정; 블록 생산량 추정
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,CURRENT,NS-SETOUCHI,Setouchi Works Hirohata 블록,세토우치,2037,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,7425.0,5775.0,7.5,6.3,13.334693,13.334693,1.26,1.26,12.074693,48.298774,11063.322,1457.894,9605.428,3037.543,159.299,1154.44,8324.889,67.898,-1680.747,model_estimate,Hirohata EAF 투자 방향을 반영한 복합 블록; 생산량·재투자연도 추정
JFE_STEEL_JP,JFE Steel,ACCELERATED_15C,P1,JFE-KURA,West Japan Works Kurashiki,구라시키,2029,BF_BOF,기준 BF-BOF 복합 블록,SCRAP_EAF,스크랩 기반 대형 EAF,4558.4,2930.4,7.4,6.800001,14.384,3.06,3.06,3.06,11.324,135.888002,1789.009,709.64,1079.369,2365.468,299.458,6051.504,0.0,0.0,-6927.42,model_estimate,2028 혁신 EAF 공시를 반영한 조기 재투자 창; 생산량은 공식 총량에 맞춘 추정
JFE_STEEL_JP,JFE Steel,ACCELERATED_15C,P1,JFE-FUKU,West Japan Works Fukuyama,후쿠야마,2033,BF_BOF,기준 BF-BOF 복합 블록,SCRAP_EAF,스크랩 기반 대형 EAF,6036.8,3880.8,9.8,8.999997,19.037639,19.037639,4.049998,4.049998,14.98764,119.901123,1417.584,758.617,658.966,2528.725,235.149,4908.706,0.0,0.0,-6254.996,model_estimate,JFE 공식 생산·배출 총량에 맞춘 설비 블록 배분
