company_id,company_name,candidate_id,template_plan_id,physical_portfolio_id,from_scenario_id,to_scenario_id,from_scenario_feasible,to_scenario_feasible,same_physical_portfolio,common_avoided_emissions_mtco2,delta_p50_common_kkrw_per_tco2_mean,delta_p50_common_kkrw_per_tco2_std,delta_tcar_kkrw_per_tco2_mean,delta_tcar_kkrw_per_tco2_std,delta_absolute_npv_p50_bn_krw_mean,delta_absolute_npv_p50_bn_krw_std,delta_absolute_npv_p90_bn_krw_mean,delta_absolute_npv_p90_bn_krw_std,delta_aligned_capex_bn_krw_mean,delta_aligned_capex_bn_krw_std,delta_net_cash_cost_p50_bn_krw_mean,delta_net_cash_cost_p50_bn_krw_std,delta_avoided_carbon_value_p50_bn_krw_mean,delta_avoided_carbon_value_p50_bn_krw_std,delta_policy_support_value_p50_bn_krw_mean,delta_policy_support_value_p50_bn_krw_std
POSCO_KR,POSCO,CAND-0A4190A420448F,P1,PORT-92AEBEABC7A8,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,232.293891,10.918761,0.119714,-1.564953,0.506768,2536.361333,27.808764,2172.832667,135.990269,0.0,0.0,-1404.879,27.80842,-3941.24,0.0,-438.560333,9.692882
POSCO_KR,POSCO,CAND-0B0DF7CC24CCF4,P3,PORT-7DC46150E6EE,ACCELERATED_15C,DISCLOSED_PATH,False,False,True,388.383849,11.372449,0.261832,-0.823022,0.238707,4416.875333,101.691442,4097.227333,158.431839,0.0,0.0,-2020.649667,101.691442,-6437.525,0.0,-2075.009,13.698178
POSCO_KR,POSCO,CAND-0BE357EA5504BE,P2,PORT-4FCB78A64B21,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,282.664267,13.417963,0.313661,-1.088943,0.486509,3792.779,88.660998,3484.973667,74.332522,0.0,0.0,-1016.487667,88.660673,-4809.267,0.0,-608.527667,8.187575
POSCO_KR,POSCO,CAND-0CC63FAC54D3C0,P2,PORT-A620DB8F058C,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,434.951232,10.887735,0.210091,-1.453234,0.036356,4735.633667,91.378954,4103.548,82.964501,0.0,0.0,-2531.428667,91.379171,-7267.063,0.0,-1215.107333,12.215822
POSCO_KR,POSCO,CAND-0CC93D992FF190,P3,PORT-531039DEA968,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,297.964268,11.97864,0.108936,-0.732615,0.216398,3569.206667,32.459203,3350.913667,85.80292,0.0,0.0,-1497.671667,32.458626,-5066.878,0.0,-1416.320667,23.592249
POSCO_KR,POSCO,CAND-0D9DBFAFAC1A93,P2,PORT-1CB3B12B9B60,ACCELERATED_15C,DISCLOSED_PATH,True,False,True,453.004224,9.155917,0.430402,-1.425778,0.870587,4147.669,194.97349,3501.785333,212.441652,0.0,0.0,-3403.139,194.974088,-7550.808,0.0,-1713.302333,30.417944
POSCO_KR,POSCO,CAND-0F7926E25C7DDC,P2,PORT-B0374F687394,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,338.051243,11.982475,0.406799,-0.692069,0.529514,4050.69,137.518469,3816.735667,59.056002,0.0,0.0,-1548.626667,137.518755,-5599.317,0.0,-706.681667,2.867704
POSCO_KR,POSCO,CAND-11A200804B1E4C,P1,PORT-9341B5E9E1AE,ACCELERATED_15C,DISCLOSED_PATH,False,False,True,190.511279,15.399574,0.066525,-0.470389,0.267794,2933.792,12.673626,2844.177667,44.713504,0.0,0.0,-289.266333,12.674117,-3223.059,0.0,-196.544667,2.063697
POSCO_KR,POSCO,CAND-1205E8D72A4654,P3,PORT-A620DB8F058C,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,434.951232,12.135544,0.143741,-0.917946,0.025146,5278.369667,62.52022,4879.108333,63.918059,0.0,0.0,-1988.693,62.520784,-7267.063,0.0,-1736.631,5.147451
POSCO_KR,POSCO,CAND-12C017BA38B922,P1,PORT-D42DEB3BDB60,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,364.533852,12.337431,0.108182,-1.518051,0.15166,4497.411333,39.436025,3944.030333,94.569771,0.0,0.0,-1562.475,39.43556,-6059.886,0.0,-565.381667,3.28502
POSCO_KR,POSCO,CAND-13A3A87B46A419,P4,PORT-C9ABA0ED93B4,ACCELERATED_15C,DISCLOSED_PATH,True,False,True,496.681253,13.82778,0.155982,-0.189928,0.198108,6867.999667,77.472991,6773.665333,21.402663,0.0,0.0,-1308.606,77.473331,-8176.604,0.0,-2896.123667,7.80225
POSCO_KR,POSCO,CAND-1452ABFC21BA3C,P3,PORT-2E4122B1D61A,ACCELERATED_15C,DISCLOSED_PATH,False,False,True,305.733857,10.420656,0.162088,-1.253057,0.384,3185.947,49.555188,2802.845667,71.482991,0.0,0.0,-1829.088,49.555188,-5015.036,0.0,-1952.752,32.32061
POSCO_KR,POSCO,CAND-149176B54DA5B1,P2,PORT-58F96F629E32,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,243.51423,12.954595,0.224477,-1.5028,0.418933,3154.628,54.66338,2788.675,48.759319,0.0,0.0,-856.646,54.66338,-4011.274,0.0,-536.907333,7.870631
POSCO_KR,POSCO,CAND-16671384F832DB,P4,PORT-A7B7FDCF1108,ACCELERATED_15C,DISCLOSED_PATH,True,False,True,414.706243,12.805295,0.05987,-0.247832,0.264071,5310.435333,24.828864,5207.659,90.173999,0.0,0.0,-1512.076,24.82832,-6822.511,0.0,-3800.482,13.130153
POSCO_KR,POSCO,CAND-16DADA55DF87CF,P2,PORT-F7156CC53AF8,ACCELERATED_15C,DISCLOSED_PATH,False,False,True,353.711217,9.547062,0.15209,-1.774492,0.663423,3376.902667,53.796121,2749.245,286.479999,0.0,0.0,-2503.683,53.795853,-5880.586,0.0,-1305.981667,23.894283
POSCO_KR,POSCO,CAND-19A0EC6A18A011,P1,PORT-0EE037EBD6C8,ACCELERATED_15C,DISCLOSED_PATH,False,False,True,387.333846,8.242692,0.450721,-2.13534,1.263011,3192.673667,174.579048,2365.583667,446.349363,0.0,0.0,-3232.496,174.579625,-6425.17,0.0,-827.877333,6.272794
POSCO_KR,POSCO,CAND-19C362AB4D3239,P1,PORT-CA761749FFB1,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,287.411269,11.955374,0.126149,-1.589342,0.393187,3436.109,36.256135,2979.314333,108.309886,0.0,0.0,-1454.696333,36.257271,-4890.806,0.0,-537.789667,12.248135
POSCO_KR,POSCO,CAND-1F4761E26DC6B1,P2,PORT-15CB4F8207C5,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,312.214267,8.324794,0.025076,-2.592718,0.779241,2599.119667,7.829226,1789.636,235.574101,0.0,0.0,-2713.016333,7.829226,-5312.135,0.0,-1389.897,24.075339
POSCO_KR,POSCO,CAND-25E596C7BBF514,P1,PORT-2038E8D6C481,ACCELERATED_15C,DISCLOSED_PATH,True,False,True,428.201226,11.605064,0.348537,-1.759679,0.511134,4969.302667,149.244358,4215.805667,136.008245,0.0,0.0,-2160.175,149.243783,-7129.478,0.0,-687.828,13.853644
POSCO_KR,POSCO,CAND-2775122CBD1438,P1,PORT-34425DFA5633,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,330.911223,12.384793,0.355094,-1.739675,0.293493,4098.267,117.504981,3522.589,75.138566,0.0,0.0,-1417.035,117.504981,-5515.302,0.0,-569.765,6.530371
POSCO_KR,POSCO,CAND-27EB06146B7A52,P3,PORT-13C60822C05B,ACCELERATED_15C,DISCLOSED_PATH,True,False,True,437.704222,12.530585,0.406202,-1.005352,0.342467,5484.689667,177.796293,5044.643333,39.033179,0.0,0.0,-1808.506667,177.796848,-7293.196,0.0,-1930.081667,36.525927
POSCO_KR,POSCO,CAND-2EAFEFF65EF371,P1,PORT-39601EAF8865,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,193.924259,12.206104,0.503066,-1.968238,0.573653,2367.059667,97.556987,1985.371,125.765243,0.0,0.0,-948.057667,97.557313,-3315.117,0.0,-417.526333,4.223209
POSCO_KR,POSCO,CAND-2F5D03A613EDBE,P1,PORT-0E469489028A,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,261.543846,14.857472,0.1725,-0.484106,0.04408,3885.880333,45.116338,3759.265,34.947786,0.0,0.0,-434.6,45.116408,-4320.48,0.0,-236.222,1.990959
POSCO_KR,POSCO,CAND-2FCEDED2C189C1,P4,PORT-08632101CCF5,ACCELERATED_15C,DISCLOSED_PATH,True,False,True,488.606259,13.17584,0.057489,-0.203614,0.222843,6437.798,28.089153,6338.310333,83.966508,0.0,0.0,-1638.361667,28.089726,-8076.16,0.0,-2229.387333,37.697652
POSCO_KR,POSCO,CAND-3C2E939294CFA6,P1,PORT-0DA980ACBA29,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,365.583855,11.82088,0.326035,-1.224672,0.209408,4321.522667,119.193456,3873.802333,115.942646,0.0,0.0,-1750.718333,119.193456,-6072.242,0.0,-531.185667,13.32645
POSCO_KR,POSCO,CAND-44C957BBFA61A4,P1,PORT-96133A6427FE,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,430.20423,11.10309,0.230374,-1.835015,0.538273,4776.596333,99.1078,3987.164667,204.110185,0.0,0.0,-2408.928667,99.1078,-7185.524,0.0,-840.872667,7.415683
POSCO_KR,POSCO,CAND-455C0CE17360E6,P1,PORT-DE64C6FAC717,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,184.421263,15.45726,0.189823,-0.133598,0.672837,2850.647667,35.007027,2826.009,89.844818,0.0,0.0,-300.752,35.007234,-3151.399,0.0,-211.766667,4.125896
POSCO_KR,POSCO,CAND-466C04961ED513,P2,PORT-7ED23B40E316,ACCELERATED_15C,DISCLOSED_PATH,True,False,True,414.904229,13.49549,0.106765,-0.746241,0.081786,5599.336,44.29707,5289.717,38.475282,0.0,0.0,-1328.576667,44.296508,-6927.912,0.0,-733.29,5.759534
POSCO_KR,POSCO,CAND-4EF614D30D6D91,P2,PORT-96133A6427FE,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,430.20423,11.75223,0.187312,-1.327316,0.319947,5055.859333,80.582393,4484.842333,135.259604,0.0,0.0,-2129.665667,80.582393,-7185.524,0.0,-1133.308333,10.081204
POSCO_KR,POSCO,CAND-6339E6B83A8408,P3,PORT-8826D0B469EE,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,429.154227,12.712176,0.068868,-0.692259,0.174155,5455.484333,29.554795,5158.398333,46.596278,0.0,0.0,-1717.685,29.554219,-7173.169,0.0,-1522.325,29.318404
POSCO_KR,POSCO,CAND-63781C106D5099,P1,PORT-41705C04BF44,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,234.011233,14.81454,0.089062,-0.568677,0.048951,3466.769,20.841918,3333.691667,22.67603,0.0,0.0,-380.787,20.840921,-3847.556,0.0,-224.364,4.974915
POSCO_KR,POSCO,CAND-688976C946D330,P1,PORT-B0374F687394,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,338.051243,11.391702,0.523514,-0.929764,0.696191,3850.979,176.974412,3536.670667,84.659645,0.0,0.0,-1748.338,176.974412,-5599.317,0.0,-517.3,2.986169
POSCO_KR,POSCO,CAND-717F18DFAF78F1,P4,PORT-C68307188813,ACCELERATED_15C,DISCLOSED_PATH,True,False,True,501.427506,13.741638,0.258584,-0.410238,0.21739,6890.435333,129.660946,6684.730333,166.530585,0.0,0.0,-1366.379,129.661488,-8256.814,0.0,-3182.054667,19.61475
POSCO_KR,POSCO,CAND-720A05CD8AE3E2,P1,PORT-802EEF341C7A,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,326.164221,13.022733,0.292335,-1.558306,0.41768,4247.549667,95.34945,3739.285667,48.794278,0.0,0.0,-1186.214,95.349107,-5433.763,0.0,-540.041,4.848904
POSCO_KR,POSCO,CAND-78797020DAE1ED,P1,PORT-13C60822C05B,ACCELERATED_15C,DISCLOSED_PATH,True,False,True,437.704222,10.239342,0.620995,-2.167589,0.481958,4481.803,271.811609,3533.04,88.168817,0.0,0.0,-2811.393,271.811609,-7293.196,0.0,-899.836667,8.894804
POSCO_KR,POSCO,CAND-7BC738434560A6,P1,PORT-7ED23B40E316,ACCELERATED_15C,DISCLOSED_PATH,True,False,True,414.904229,13.302546,0.038062,-1.025628,0.183735,5519.282,15.792251,5093.745333,62.687994,0.0,0.0,-1408.63,15.792251,-6927.912,0.0,-638.181667,6.267143
POSCO_KR,POSCO,CAND-7D117A922A194C,P5,PORT-66E75B54664A,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,505.60626,14.954557,0.088353,0.079275,0.192009,7561.117667,44.671031,7601.199667,82.621673,0.0,0.0,-797.620333,44.671998,-8358.739,0.0,-4434.934,54.81059
POSCO_KR,POSCO,CAND-7D54A929A881B5,P2,PORT-34425DFA5633,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,330.911223,12.790474,0.253996,-1.334972,0.192005,4232.511,84.050489,3790.754667,60.644949,0.0,0.0,-1282.791,84.050489,-5515.302,0.0,-730.186333,3.026144
POSCO_KR,POSCO,CAND-82FF2AA13BA34C,P2,PORT-8826D0B469EE,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,429.154227,11.816027,0.139289,-1.127719,0.184647,5070.898,59.776636,4586.932333,53.549549,0.0,0.0,-2102.271333,59.776066,-7173.169,0.0,-1134.313333,20.257318
POSCO_KR,POSCO,CAND-921D50D4015721,P3,PORT-96133A6427FE,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,430.20423,12.739627,0.160978,-0.779497,0.170211,5480.641,69.253495,5145.298,80.464059,0.0,0.0,-1704.883333,69.253041,-7185.524,0.0,-1557.1,34.900964
POSCO_KR,POSCO,CAND-92409F72DEE5B3,P1,PORT-58F96F629E32,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,243.51423,12.52572,0.333429,-1.89836,0.48363,3050.190667,81.195268,2587.913,37.077476,0.0,0.0,-961.083333,81.195268,-4011.274,0.0,-429.837333,2.993891
POSCO_KR,POSCO,CAND-9863577C4A48D7,P2,PORT-CEF57596D771,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,332.254237,13.025319,0.31884,-0.733815,0.32,4327.717333,105.935555,4083.904,44.55694,0.0,0.0,-1177.705667,105.936381,-5505.423,0.0,-619.476667,1.545007
POSCO_KR,POSCO,CAND-9DAADB965AABF6,P2,PORT-2038E8D6C481,ACCELERATED_15C,DISCLOSED_PATH,True,False,True,428.201226,12.275411,0.287256,-1.205046,0.322707,5256.346,123.003501,4740.344,55.766194,0.0,0.0,-1873.132,123.003501,-7129.478,0.0,-1006.343667,16.26547
POSCO_KR,POSCO,CAND-9F98CFC8518527,P2,PORT-13C60822C05B,ACCELERATED_15C,DISCLOSED_PATH,True,False,True,437.704222,11.159221,0.530484,-1.658714,0.441236,4884.439,232.195327,4158.412333,49.197698,0.0,0.0,-2408.757667,232.194758,-7293.196,0.0,-1307.487333,11.381679
POSCO_KR,POSCO,CAND-A6713428AA1463,P1,PORT-077F7C54FB04,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,444.454229,8.795577,0.20573,-2.483317,0.254791,3909.231333,91.437266,2805.510667,173.177041,0.0,0.0,-3521.549667,91.437266,-7430.781,0.0,-1074.526667,12.145561
POSCO_KR,POSCO,CAND-B90A406E3BDA97,P2,PORT-D42DEB3BDB60,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,364.533852,12.75222,0.052001,-1.217272,0.295984,4648.616333,18.956311,4204.879,95.981998,0.0,0.0,-1411.27,18.956275,-6059.886,0.0,-734.147667,3.403846
POSCO_KR,POSCO,CAND-BBFDE735F87B40,P1,PORT-7827D72F6A22,ACCELERATED_15C,DISCLOSED_PATH,True,False,True,419.651231,12.719792,0.442345,-1.295823,0.30097,5337.876333,185.63081,4794.082333,66.65074,0.0,0.0,-1671.574333,185.63046,-7009.451,0.0,-665.692,3.531408
POSCO_KR,POSCO,CAND-BEF797E7835E02,P2,PORT-7827D72F6A22,ACCELERATED_15C,DISCLOSED_PATH,True,False,True,419.651231,13.062267,0.365211,-0.984331,0.245669,5481.597,153.261782,5068.521,54.643071,0.0,0.0,-1527.854667,153.261402,-7009.451,0.0,-825.178333,12.839412
POSCO_KR,POSCO,CAND-C5C95C9095B035,P2,PORT-0DA980ACBA29,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,365.583855,12.361886,0.207624,-0.926378,0.220768,4519.305667,75.904156,4180.637,93.670436,0.0,0.0,-1552.935333,75.904156,-6072.242,0.0,-725.411,1.58607
POSCO_KR,POSCO,CAND-C8332513BB985B,P2,PORT-CA761749FFB1,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,287.411269,12.469404,0.047544,-1.166017,0.315156,3583.847,13.665312,3248.720667,90.214757,0.0,0.0,-1306.958,13.664367,-4890.806,0.0,-695.924333,8.537232
POSCO_KR,POSCO,CAND-C9724A8933A429,P1,PORT-8826D0B469EE,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,429.154227,11.182082,0.232583,-1.485786,0.296643,4798.837667,99.814672,4161.206,108.757555,0.0,0.0,-2374.332333,99.813996,-7173.169,0.0,-870.965,11.09402
POSCO_KR,POSCO,CAND-CD94A69F094896,P2,PORT-8378A8ACBA64,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,275.793845,11.68703,0.095286,-0.941626,0.360109,3223.211,26.27954,2963.516667,79.196064,0.0,0.0,-1342.526,26.27954,-4565.737,0.0,-635.668333,2.622564
POSCO_KR,POSCO,CAND-D474BBC66D4C3C,P1,PORT-CEF57596D771,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,332.254237,12.643321,0.414406,-1.119766,0.48484,4200.797,137.687896,3828.75,45.108965,0.0,0.0,-1304.626,137.687896,-5505.423,0.0,-527.646,1.074362
POSCO_KR,POSCO,CAND-DA7B74C24222D6,P2,PORT-802EEF341C7A,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,326.164221,13.318439,0.20351,-1.262796,0.336027,4343.998,66.377091,3932.119667,61.092633,0.0,0.0,-1089.765,66.377091,-5433.763,0.0,-637.624333,15.220508
POSCO_KR,POSCO,CAND-DDC1E605504409,P3,PORT-077F7C54FB04,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,444.454229,11.358228,0.239183,-1.111156,0.3151,5048.212,106.306373,4554.353667,156.706124,0.0,0.0,-2382.569,106.306373,-7430.781,0.0,-2196.958,6.780032
POSCO_KR,POSCO,CAND-E3FBD935777392,P2,PORT-077F7C54FB04,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,444.454229,9.847786,0.216155,-1.923862,0.334827,4376.890333,96.071106,3521.821333,183.346365,0.0,0.0,-3053.890667,96.071106,-7430.781,0.0,-1521.128,25.719406
POSCO_KR,POSCO,CAND-E5548226AF9F6B,P2,PORT-39601EAF8865,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,193.924259,12.864193,0.476324,-1.71701,0.359042,2494.679,92.370658,2161.709,83.701764,0.0,0.0,-820.438333,92.370954,-3315.117,0.0,-519.545667,16.83415
POSCO_KR,POSCO,CAND-F43ACAB6E7F085,P1,PORT-4FCB78A64B21,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,282.664267,13.20655,0.522078,-1.574383,0.689966,3733.019667,147.572619,3287.998,95.541563,0.0,0.0,-1076.247,147.573196,-4809.267,0.0,-513.159,7.583768
POSCO_KR,POSCO,CAND-F5CF3CBE63EF2D,P1,PORT-A620DB8F058C,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,434.951232,10.060763,0.246593,-1.912805,0.091946,4375.941,107.256398,3543.964667,96.272627,0.0,0.0,-2891.121667,107.25621,-7267.063,0.0,-866.697,11.475389
