candidate_id,company_id,company_name,template_plan_id,template_plan_name,physical_portfolio_id,origin_scenario_id,facility_action_count,earliest_transition_year,latest_transition_year,bf_reline_capacity_share,scrap_eaf_capacity_share,h2_dri_eaf_capacity_share,renewable_eaf_capacity_share,ppa_share,hydrogen_contract_share,fixed_epc_share,ccfd_share,contract_premium_pct,common_avoided_emissions_mtco2,action_signature,data_status,source_note
CAND-525AB88CB2D30F,NIPPON_STEEL_JP,Nippon Steel,P2,지연·부분헤지,PORT-872DBBAC9225,DISCLOSED_PATH,5,2029,2038,0.562982,0.0,0.437018,0.0,0.15,0.1,0.2,0.1,0.01,335.018927,NS-EAST:BF_RELINE:2034|NS-KANSAI:BF_RELINE:2036|NS-KYUSHU:H2_DRI_EAF:2029|NS-NAGOYA:H2_DRI_EAF:2032|NS-SETOUCHI:BF_RELINE:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-53CCC206EADA40,NIPPON_STEEL_JP,Nippon Steel,P1,지연·현물조달,PORT-CBCBCB9AA3AA,DISCLOSED_PATH,5,2029,2038,0.658098,0.341902,0.0,0.0,0.0,0.0,0.1,0.0,0.0,178.068937,NS-EAST:BF_RELINE:2034|NS-KANSAI:SCRAP_EAF:2036|NS-KYUSHU:BF_RELINE:2029|NS-NAGOYA:SCRAP_EAF:2032|NS-SETOUCHI:BF_RELINE:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-53E302C90863B4,NIPPON_STEEL_JP,Nippon Steel,P1,지연·현물조달,PORT-A2A3E35D3296,DISCLOSED_PATH,5,2029,2038,0.0,0.341902,0.658098,0.0,0.0,0.0,0.1,0.0,0.0,479.478948,NS-EAST:H2_DRI_EAF:2034|NS-KANSAI:SCRAP_EAF:2036|NS-KYUSHU:H2_DRI_EAF:2029|NS-NAGOYA:SCRAP_EAF:2032|NS-SETOUCHI:H2_DRI_EAF:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-5400A4381FFFDF,NIPPON_STEEL_JP,Nippon Steel,P2,지연·부분헤지,PORT-E7B35CB7C0D2,DISCLOSED_PATH,5,2029,2038,0.192802,0.465296,0.341902,0.0,0.15,0.1,0.2,0.1,0.01,428.698943,NS-EAST:SCRAP_EAF:2034|NS-KANSAI:H2_DRI_EAF:2036|NS-KYUSHU:SCRAP_EAF:2029|NS-NAGOYA:H2_DRI_EAF:2032|NS-SETOUCHI:BF_RELINE:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-544391766DEEBC,NIPPON_STEEL_JP,Nippon Steel,P2,지연·부분헤지,PORT-E014E041276B,DISCLOSED_PATH,5,2029,2038,0.161954,0.401028,0.437018,0.0,0.15,0.1,0.2,0.1,0.01,435.503937,NS-EAST:SCRAP_EAF:2034|NS-KANSAI:BF_RELINE:2036|NS-KYUSHU:H2_DRI_EAF:2029|NS-NAGOYA:H2_DRI_EAF:2032|NS-SETOUCHI:SCRAP_EAF:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-54996F21D43414,NIPPON_STEEL_JP,Nippon Steel,P2,지연·부분헤지,PORT-4025A7B6BA3A,DISCLOSED_PATH,5,2029,2038,0.354756,0.437018,0.208226,0.0,0.15,0.1,0.2,0.1,0.01,379.748943,NS-EAST:H2_DRI_EAF:2034|NS-KANSAI:BF_RELINE:2036|NS-KYUSHU:SCRAP_EAF:2029|NS-NAGOYA:SCRAP_EAF:2032|NS-SETOUCHI:BF_RELINE:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-551928243AF94B,NIPPON_STEEL_JP,Nippon Steel,P2,지연·부분헤지,PORT-B0CFD4776966,DISCLOSED_PATH,5,2029,2038,0.658098,0.0,0.341902,0.0,0.15,0.1,0.2,0.1,0.01,199.018933,NS-EAST:BF_RELINE:2034|NS-KANSAI:H2_DRI_EAF:2036|NS-KYUSHU:BF_RELINE:2029|NS-NAGOYA:H2_DRI_EAF:2032|NS-SETOUCHI:BF_RELINE:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-5580CE18070E3B,NIPPON_STEEL_JP,Nippon Steel,P1,지연·현물조달,PORT-F755AF5EA3AF,DISCLOSED_PATH,5,2029,2038,0.645244,0.354756,0.0,0.0,0.0,0.0,0.1,0.0,0.0,124.563963,NS-EAST:BF_RELINE:2034|NS-KANSAI:SCRAP_EAF:2036|NS-KYUSHU:BF_RELINE:2029|NS-NAGOYA:BF_RELINE:2032|NS-SETOUCHI:SCRAP_EAF:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-564146D90748E4,NIPPON_STEEL_JP,Nippon Steel,P3,균형형 라이트헤지,PORT-9D11099D9A8A,DISCLOSED_PATH,5,2029,2038,0.208226,0.354756,0.437018,0.0,0.3,0.25,0.35,0.25,0.015,403.023932,NS-EAST:BF_RELINE:2034|NS-KANSAI:SCRAP_EAF:2036|NS-KYUSHU:H2_DRI_EAF:2029|NS-NAGOYA:H2_DRI_EAF:2032|NS-SETOUCHI:SCRAP_EAF:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-56D751E1AA590E,NIPPON_STEEL_JP,Nippon Steel,P1,지연·현물조달,PORT-69314E914B25,DISCLOSED_PATH,5,2029,2038,0.820051,0.0,0.179949,0.0,0.0,0.0,0.1,0.0,0.0,151.418927,NS-EAST:BF_RELINE:2034|NS-KANSAI:BF_RELINE:2036|NS-KYUSHU:BF_RELINE:2029|NS-NAGOYA:H2_DRI_EAF:2032|NS-SETOUCHI:BF_RELINE:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-56D880A541D9D5,NIPPON_STEEL_JP,Nippon Steel,P3,균형형 라이트헤지,PORT-113D08C18DF3,DISCLOSED_PATH,5,2029,2038,0.257069,0.372751,0.37018,0.0,0.3,0.25,0.35,0.25,0.015,298.153949,NS-EAST:H2_DRI_EAF:2034|NS-KANSAI:H2_DRI_EAF:2036|NS-KYUSHU:BF_RELINE:2029|NS-NAGOYA:SCRAP_EAF:2032|NS-SETOUCHI:SCRAP_EAF:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-57307C5D92DD64,NIPPON_STEEL_JP,Nippon Steel,P3,균형형 라이트헤지,PORT-238A2183FB78,DISCLOSED_PATH,5,2029,2038,0.449871,0.0,0.550129,0.0,0.3,0.25,0.35,0.25,0.015,284.698944,NS-EAST:H2_DRI_EAF:2034|NS-KANSAI:H2_DRI_EAF:2036|NS-KYUSHU:BF_RELINE:2029|NS-NAGOYA:H2_DRI_EAF:2032|NS-SETOUCHI:BF_RELINE:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-58905D6BFFF627,NIPPON_STEEL_JP,Nippon Steel,P5,조기 계약형 전환,PORT-BF3853971191,DISCLOSED_PATH,5,2028,2037,0.192802,0.0,0.807198,0.0,0.7,0.65,0.65,0.6,0.025,523.328941,NS-EAST:H2_DRI_EAF:2033|NS-KANSAI:H2_DRI_EAF:2035|NS-KYUSHU:H2_DRI_EAF:2028|NS-NAGOYA:H2_DRI_EAF:2031|NS-SETOUCHI:BF_RELINE:2037,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-59D7A6AFC21669,NIPPON_STEEL_JP,Nippon Steel,P2,지연·부분헤지,PORT-9961527CE1F4,DISCLOSED_PATH,5,2029,2038,0.161954,0.62982,0.208226,0.0,0.15,0.1,0.2,0.1,0.01,407.153943,NS-EAST:H2_DRI_EAF:2034|NS-KANSAI:BF_RELINE:2036|NS-KYUSHU:SCRAP_EAF:2029|NS-NAGOYA:SCRAP_EAF:2032|NS-SETOUCHI:SCRAP_EAF:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-59E45A27538305,NIPPON_STEEL_JP,Nippon Steel,P1,지연·현물조달,PORT-A6C1B550A321,DISCLOSED_PATH,5,2029,2038,0.598972,0.192802,0.208226,0.0,0.0,0.0,0.1,0.0,0.0,169.643969,NS-EAST:H2_DRI_EAF:2034|NS-KANSAI:BF_RELINE:2036|NS-KYUSHU:BF_RELINE:2029|NS-NAGOYA:BF_RELINE:2032|NS-SETOUCHI:SCRAP_EAF:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-5B45790D807995,NIPPON_STEEL_JP,Nippon Steel,P1,지연·현물조달,PORT-0FC525186C6D,DISCLOSED_PATH,5,2029,2038,0.208226,0.449871,0.341902,0.0,0.0,0.0,0.1,0.0,0.0,383.023933,NS-EAST:BF_RELINE:2034|NS-KANSAI:H2_DRI_EAF:2036|NS-KYUSHU:SCRAP_EAF:2029|NS-NAGOYA:H2_DRI_EAF:2032|NS-SETOUCHI:SCRAP_EAF:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-5B47564B07D4BB,NIPPON_STEEL_JP,Nippon Steel,P3,균형형 라이트헤지,PORT-C3B77CB55FA1,DISCLOSED_PATH,5,2029,2038,0.192802,0.257069,0.550129,0.0,0.3,0.25,0.35,0.25,0.015,441.298944,NS-EAST:H2_DRI_EAF:2034|NS-KANSAI:H2_DRI_EAF:2036|NS-KYUSHU:SCRAP_EAF:2029|NS-NAGOYA:H2_DRI_EAF:2032|NS-SETOUCHI:BF_RELINE:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-5B71658ADF559B,NIPPON_STEEL_JP,Nippon Steel,P2,지연·부분헤지,PORT-A01C697020EC,DISCLOSED_PATH,5,2029,2038,0.161954,0.208226,0.62982,0.0,0.15,0.1,0.2,0.1,0.01,440.228937,NS-EAST:SCRAP_EAF:2034|NS-KANSAI:BF_RELINE:2036|NS-KYUSHU:H2_DRI_EAF:2029|NS-NAGOYA:H2_DRI_EAF:2032|NS-SETOUCHI:H2_DRI_EAF:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-5BA045DA4BD05B,NIPPON_STEEL_JP,Nippon Steel,P1,지연·현물조달,PORT-368F661604FE,DISCLOSED_PATH,5,2029,2038,0.341902,0.401028,0.257069,0.0,0.0,0.0,0.1,0.0,0.0,340.643967,NS-EAST:SCRAP_EAF:2034|NS-KANSAI:BF_RELINE:2036|NS-KYUSHU:H2_DRI_EAF:2029|NS-NAGOYA:BF_RELINE:2032|NS-SETOUCHI:SCRAP_EAF:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-5BB7E2F62D1730,NIPPON_STEEL_JP,Nippon Steel,P1,지연·현물조달,PORT-FA8930FE66E0,DISCLOSED_PATH,5,2029,2038,0.611825,0.388175,0.0,0.0,0.0,0.0,0.1,0.0,0.0,210.548941,NS-EAST:SCRAP_EAF:2034|NS-KANSAI:BF_RELINE:2036|NS-KYUSHU:BF_RELINE:2029|NS-NAGOYA:SCRAP_EAF:2032|NS-SETOUCHI:BF_RELINE:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-5CCAE743607B22,NIPPON_STEEL_JP,Nippon Steel,P1,지연·현물조달,PORT-8A365C04323F,DISCLOSED_PATH,5,2029,2038,0.820051,0.179949,0.0,0.0,0.0,0.0,0.1,0.0,0.0,137.468932,NS-EAST:BF_RELINE:2034|NS-KANSAI:BF_RELINE:2036|NS-KYUSHU:BF_RELINE:2029|NS-NAGOYA:SCRAP_EAF:2032|NS-SETOUCHI:BF_RELINE:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-5D213273B59E25,NIPPON_STEEL_JP,Nippon Steel,P4,균형형 전환,PORT-31C1EE107D14,DISCLOSED_PATH,5,2028,2037,0.192802,0.208226,0.598972,0.0,0.5,0.45,0.5,0.4,0.02,508.928939,NS-EAST:SCRAP_EAF:2033|NS-KANSAI:H2_DRI_EAF:2035|NS-KYUSHU:H2_DRI_EAF:2028|NS-NAGOYA:H2_DRI_EAF:2031|NS-SETOUCHI:BF_RELINE:2037,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-5D311EEDD35B9C,NIPPON_STEEL_JP,Nippon Steel,P3,균형형 라이트헤지,PORT-FD7D021B62CB,DISCLOSED_PATH,5,2029,2038,0.257069,0.388175,0.354756,0.0,0.3,0.25,0.35,0.25,0.015,290.278947,NS-EAST:SCRAP_EAF:2034|NS-KANSAI:H2_DRI_EAF:2036|NS-KYUSHU:BF_RELINE:2029|NS-NAGOYA:SCRAP_EAF:2032|NS-SETOUCHI:H2_DRI_EAF:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-5D3A757CD655BF,NIPPON_STEEL_JP,Nippon Steel,P3,균형형 라이트헤지,PORT-B93DF6AAC147,DISCLOSED_PATH,5,2029,2038,0.388175,0.257069,0.354756,0.0,0.3,0.25,0.35,0.25,0.015,292.888964,NS-EAST:BF_RELINE:2034|NS-KANSAI:H2_DRI_EAF:2036|NS-KYUSHU:SCRAP_EAF:2029|NS-NAGOYA:BF_RELINE:2032|NS-SETOUCHI:H2_DRI_EAF:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-5EC1F706C36573,NIPPON_STEEL_JP,Nippon Steel,P4,균형형 전환,PORT-D31EE7DBE834,DISCLOSED_PATH,5,2028,2037,0.437018,0.0,0.562982,0.0,0.5,0.45,0.5,0.4,0.02,261.868975,NS-EAST:H2_DRI_EAF:2033|NS-KANSAI:H2_DRI_EAF:2035|NS-KYUSHU:BF_RELINE:2028|NS-NAGOYA:BF_RELINE:2031|NS-SETOUCHI:H2_DRI_EAF:2037,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-6180D5AC964907,NIPPON_STEEL_JP,Nippon Steel,P3,균형형 라이트헤지,PORT-D3FE55E7A8A2,DISCLOSED_PATH,5,2029,2038,0.401028,0.179949,0.419023,0.0,0.3,0.25,0.35,0.25,0.015,368.668938,NS-EAST:BF_RELINE:2034|NS-KANSAI:H2_DRI_EAF:2036|NS-KYUSHU:H2_DRI_EAF:2029|NS-NAGOYA:SCRAP_EAF:2032|NS-SETOUCHI:BF_RELINE:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-61C6F8AE75933E,NIPPON_STEEL_JP,Nippon Steel,P3,균형형 라이트헤지,PORT-3391EE4132D6,DISCLOSED_PATH,5,2029,2038,0.0,0.627249,0.372751,0.0,0.3,0.25,0.35,0.25,0.015,453.828942,NS-EAST:SCRAP_EAF:2034|NS-KANSAI:SCRAP_EAF:2036|NS-KYUSHU:SCRAP_EAF:2029|NS-NAGOYA:H2_DRI_EAF:2032|NS-SETOUCHI:H2_DRI_EAF:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-6202BC83D58A8B,NIPPON_STEEL_JP,Nippon Steel,P5,조기 계약형 전환,PORT-1DB2DF852C68,DISCLOSED_PATH,5,2028,2037,0.0,0.341902,0.658098,0.0,0.7,0.65,0.65,0.6,0.025,542.268945,NS-EAST:H2_DRI_EAF:2033|NS-KANSAI:SCRAP_EAF:2035|NS-KYUSHU:H2_DRI_EAF:2028|NS-NAGOYA:SCRAP_EAF:2031|NS-SETOUCHI:H2_DRI_EAF:2037,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-623EC7169A6EA7,NIPPON_STEEL_JP,Nippon Steel,P3,균형형 라이트헤지,PORT-ACA3DA11AF49,DISCLOSED_PATH,5,2029,2038,0.192802,0.437018,0.37018,0.0,0.3,0.25,0.35,0.25,0.015,427.348949,NS-EAST:H2_DRI_EAF:2034|NS-KANSAI:H2_DRI_EAF:2036|NS-KYUSHU:SCRAP_EAF:2029|NS-NAGOYA:SCRAP_EAF:2032|NS-SETOUCHI:BF_RELINE:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-626FCB725DD265,NIPPON_STEEL_JP,Nippon Steel,P1,지연·현물조달,PORT-D6A44514D4F3,DISCLOSED_PATH,5,2029,2038,0.611825,0.0,0.388175,0.0,0.0,0.0,0.1,0.0,0.0,237.098938,NS-EAST:H2_DRI_EAF:2034|NS-KANSAI:BF_RELINE:2036|NS-KYUSHU:BF_RELINE:2029|NS-NAGOYA:H2_DRI_EAF:2032|NS-SETOUCHI:BF_RELINE:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-629341FE69BD07,NIPPON_STEEL_JP,Nippon Steel,P3,균형형 라이트헤지,PORT-8C7EDF2A8213,DISCLOSED_PATH,5,2029,2038,0.161954,0.388175,0.449871,0.0,0.3,0.25,0.35,0.25,0.015,426.278941,NS-EAST:SCRAP_EAF:2034|NS-KANSAI:BF_RELINE:2036|NS-KYUSHU:H2_DRI_EAF:2029|NS-NAGOYA:SCRAP_EAF:2032|NS-SETOUCHI:H2_DRI_EAF:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-62B732F24FF616,NIPPON_STEEL_JP,Nippon Steel,P1,지연·현물조달,PORT-92BAA222AC4A,DISCLOSED_PATH,5,2029,2038,0.179949,0.465296,0.354756,0.0,0.0,0.0,0.1,0.0,0.0,365.968973,NS-EAST:SCRAP_EAF:2034|NS-KANSAI:H2_DRI_EAF:2036|NS-KYUSHU:SCRAP_EAF:2029|NS-NAGOYA:BF_RELINE:2032|NS-SETOUCHI:H2_DRI_EAF:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-633E0BCBA42181,NIPPON_STEEL_JP,Nippon Steel,P2,지연·부분헤지,PORT-50B180B4FF71,DISCLOSED_PATH,5,2029,2038,0.419023,0.372751,0.208226,0.0,0.15,0.1,0.2,0.1,0.01,250.553943,NS-EAST:H2_DRI_EAF:2034|NS-KANSAI:BF_RELINE:2036|NS-KYUSHU:BF_RELINE:2029|NS-NAGOYA:SCRAP_EAF:2032|NS-SETOUCHI:SCRAP_EAF:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-6384A17A86913A,NIPPON_STEEL_JP,Nippon Steel,P2,지연·부분헤지,PORT-85BCFB6D75A5,DISCLOSED_PATH,5,2029,2038,0.419023,0.192802,0.388175,0.0,0.15,0.1,0.2,0.1,0.01,264.503938,NS-EAST:H2_DRI_EAF:2034|NS-KANSAI:BF_RELINE:2036|NS-KYUSHU:BF_RELINE:2029|NS-NAGOYA:H2_DRI_EAF:2032|NS-SETOUCHI:SCRAP_EAF:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-66574FF32E2015,NIPPON_STEEL_JP,Nippon Steel,P1,지연·현물조달,PORT-AC68D0606F7A,DISCLOSED_PATH,5,2029,2038,0.37018,0.192802,0.437018,0.0,0.0,0.0,0.1,0.0,0.0,362.423927,NS-EAST:BF_RELINE:2034|NS-KANSAI:BF_RELINE:2036|NS-KYUSHU:H2_DRI_EAF:2029|NS-NAGOYA:H2_DRI_EAF:2032|NS-SETOUCHI:SCRAP_EAF:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-6693786E455EB1,NIPPON_STEEL_JP,Nippon Steel,P1,지연·현물조달,PORT-198E093298A2,DISCLOSED_PATH,5,2029,2038,0.257069,0.580977,0.161954,0.0,0.0,0.0,0.1,0.0,0.0,285.553947,NS-EAST:SCRAP_EAF:2034|NS-KANSAI:H2_DRI_EAF:2036|NS-KYUSHU:BF_RELINE:2029|NS-NAGOYA:SCRAP_EAF:2032|NS-SETOUCHI:SCRAP_EAF:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-671F104887C729,NIPPON_STEEL_JP,Nippon Steel,P3,균형형 라이트헤지,PORT-C8F6A070F6D3,DISCLOSED_PATH,5,2029,2038,0.257069,0.354756,0.388175,0.0,0.3,0.25,0.35,0.25,0.015,305.103943,NS-EAST:H2_DRI_EAF:2034|NS-KANSAI:SCRAP_EAF:2036|NS-KYUSHU:BF_RELINE:2029|NS-NAGOYA:H2_DRI_EAF:2032|NS-SETOUCHI:SCRAP_EAF:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-6744B86B6F09A0,NIPPON_STEEL_JP,Nippon Steel,P1,지연·현물조달,PORT-14886F58C0A6,DISCLOSED_PATH,5,2029,2038,0.0,0.742931,0.257069,0.0,0.0,0.0,0.1,0.0,0.0,462.153946,NS-EAST:SCRAP_EAF:2034|NS-KANSAI:SCRAP_EAF:2036|NS-KYUSHU:H2_DRI_EAF:2029|NS-NAGOYA:SCRAP_EAF:2032|NS-SETOUCHI:SCRAP_EAF:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-67842A89ECECE4,NIPPON_STEEL_JP,Nippon Steel,P2,지연·부분헤지,PORT-A38E7AB93504,DISCLOSED_PATH,5,2029,2038,0.208226,0.437018,0.354756,0.0,0.15,0.1,0.2,0.1,0.01,373.798938,NS-EAST:BF_RELINE:2034|NS-KANSAI:H2_DRI_EAF:2036|NS-KYUSHU:SCRAP_EAF:2029|NS-NAGOYA:SCRAP_EAF:2032|NS-SETOUCHI:H2_DRI_EAF:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-6794D0A47FF666,NIPPON_STEEL_JP,Nippon Steel,P2,지연·부분헤지,PORT-C0F53F28CCD9,DISCLOSED_PATH,5,2029,2038,0.437018,0.161954,0.401028,0.0,0.15,0.1,0.2,0.1,0.01,214.968974,NS-EAST:H2_DRI_EAF:2034|NS-KANSAI:SCRAP_EAF:2036|NS-KYUSHU:BF_RELINE:2029|NS-NAGOYA:BF_RELINE:2032|NS-SETOUCHI:H2_DRI_EAF:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-67CFF0BE45FFB2,NIPPON_STEEL_JP,Nippon Steel,P2,지연·부분헤지,PORT-3969469B04F1,DISCLOSED_PATH,5,2029,2038,0.742931,0.0,0.257069,0.0,0.15,0.1,0.2,0.1,0.01,240.158958,NS-EAST:BF_RELINE:2034|NS-KANSAI:BF_RELINE:2036|NS-KYUSHU:H2_DRI_EAF:2029|NS-NAGOYA:BF_RELINE:2032|NS-SETOUCHI:BF_RELINE:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-68328F587BCDE4,NIPPON_STEEL_JP,Nippon Steel,P3,균형형 라이트헤지,PORT-7D16A7A4E51A,DISCLOSED_PATH,5,2029,2038,0.0,0.192802,0.807198,0.0,0.3,0.25,0.35,0.25,0.015,495.703944,NS-EAST:H2_DRI_EAF:2034|NS-KANSAI:H2_DRI_EAF:2036|NS-KYUSHU:H2_DRI_EAF:2029|NS-NAGOYA:H2_DRI_EAF:2032|NS-SETOUCHI:SCRAP_EAF:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-68457B97CBD7E3,NIPPON_STEEL_JP,Nippon Steel,P1,지연·현물조달,PORT-6BA9841BAB7B,DISCLOSED_PATH,5,2029,2038,0.179949,0.401028,0.419023,0.0,0.0,0.0,0.1,0.0,0.0,388.243973,NS-EAST:SCRAP_EAF:2034|NS-KANSAI:H2_DRI_EAF:2036|NS-KYUSHU:H2_DRI_EAF:2029|NS-NAGOYA:BF_RELINE:2032|NS-SETOUCHI:SCRAP_EAF:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-6869F33C945190,NIPPON_STEEL_JP,Nippon Steel,P2,지연·부분헤지,PORT-FD23B75EC9FF,DISCLOSED_PATH,5,2029,2038,0.192802,0.179949,0.627249,0.0,0.15,0.1,0.2,0.1,0.01,454.348949,NS-EAST:H2_DRI_EAF:2034|NS-KANSAI:H2_DRI_EAF:2036|NS-KYUSHU:H2_DRI_EAF:2029|NS-NAGOYA:SCRAP_EAF:2032|NS-SETOUCHI:BF_RELINE:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-69845119EEC331,NIPPON_STEEL_JP,Nippon Steel,P1,지연·현물조달,PORT-627D1C53BFAE,DISCLOSED_PATH,5,2029,2038,0.580977,0.419023,0.0,0.0,0.0,0.0,0.1,0.0,0.0,253.758963,NS-EAST:BF_RELINE:2034|NS-KANSAI:SCRAP_EAF:2036|NS-KYUSHU:SCRAP_EAF:2029|NS-NAGOYA:BF_RELINE:2032|NS-SETOUCHI:BF_RELINE:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-6AE557BE04F2FF,NIPPON_STEEL_JP,Nippon Steel,P2,지연·부분헤지,PORT-7D16A7A4E51A,DISCLOSED_PATH,5,2029,2038,0.0,0.192802,0.807198,0.0,0.15,0.1,0.2,0.1,0.01,495.703944,NS-EAST:H2_DRI_EAF:2034|NS-KANSAI:H2_DRI_EAF:2036|NS-KYUSHU:H2_DRI_EAF:2029|NS-NAGOYA:H2_DRI_EAF:2032|NS-SETOUCHI:SCRAP_EAF:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-6B098F52B478E3,NIPPON_STEEL_JP,Nippon Steel,P1,지연·현물조달,PORT-3969469B04F1,DISCLOSED_PATH,5,2029,2038,0.742931,0.0,0.257069,0.0,0.0,0.0,0.1,0.0,0.0,240.158958,NS-EAST:BF_RELINE:2034|NS-KANSAI:BF_RELINE:2036|NS-KYUSHU:H2_DRI_EAF:2029|NS-NAGOYA:BF_RELINE:2032|NS-SETOUCHI:BF_RELINE:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-6B794B7F9F5765,NIPPON_STEEL_JP,Nippon Steel,P1,지연·현물조달,PORT-233896767A76,DISCLOSED_PATH,5,2029,2038,0.0,0.550129,0.449871,0.0,0.0,0.0,0.1,0.0,0.0,466.878946,NS-EAST:SCRAP_EAF:2034|NS-KANSAI:SCRAP_EAF:2036|NS-KYUSHU:H2_DRI_EAF:2029|NS-NAGOYA:SCRAP_EAF:2032|NS-SETOUCHI:H2_DRI_EAF:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
