date,series_id,value,unit,source_id
2024-07,constr_cost_idx,114.383,index,SAMPLE_SYNTH
2024-08,constr_cost_idx,113.692,index,SAMPLE_SYNTH
2024-09,constr_cost_idx,113.497,index,SAMPLE_SYNTH
2024-10,constr_cost_idx,112.963,index,SAMPLE_SYNTH
2024-11,constr_cost_idx,113.902,index,SAMPLE_SYNTH
2024-12,constr_cost_idx,113.086,index,SAMPLE_SYNTH
2025-01,constr_cost_idx,112.874,index,SAMPLE_SYNTH
2025-02,constr_cost_idx,113.074,index,SAMPLE_SYNTH
2025-03,constr_cost_idx,112.416,index,SAMPLE_SYNTH
2025-04,constr_cost_idx,111.782,index,SAMPLE_SYNTH
2025-05,constr_cost_idx,111.58,index,SAMPLE_SYNTH
2025-06,constr_cost_idx,109.941,index,SAMPLE_SYNTH
2025-07,constr_cost_idx,108.894,index,SAMPLE_SYNTH
2025-08,constr_cost_idx,108.752,index,SAMPLE_SYNTH
2025-09,constr_cost_idx,109.099,index,SAMPLE_SYNTH
2025-10,constr_cost_idx,109.156,index,SAMPLE_SYNTH
2025-11,constr_cost_idx,107.833,index,SAMPLE_SYNTH
2025-12,constr_cost_idx,107.649,index,SAMPLE_SYNTH
2015-01,equip_import_idx,101.314,index,SAMPLE_SYNTH
2015-02,equip_import_idx,101.871,index,SAMPLE_SYNTH
2015-03,equip_import_idx,101.061,index,SAMPLE_SYNTH
2015-04,equip_import_idx,100.356,index,SAMPLE_SYNTH
2015-05,equip_import_idx,100.797,index,SAMPLE_SYNTH
2015-06,equip_import_idx,100.099,index,SAMPLE_SYNTH
2015-07,equip_import_idx,98.632,index,SAMPLE_SYNTH
2015-08,equip_import_idx,97.703,index,SAMPLE_SYNTH
2015-09,equip_import_idx,98.276,index,SAMPLE_SYNTH
2015-10,equip_import_idx,99.191,index,SAMPLE_SYNTH
2015-11,equip_import_idx,100.686,index,SAMPLE_SYNTH
2015-12,equip_import_idx,100.793,index,SAMPLE_SYNTH
2016-01,equip_import_idx,102.914,index,SAMPLE_SYNTH
2016-02,equip_import_idx,102.349,index,SAMPLE_SYNTH
2016-03,equip_import_idx,101.393,index,SAMPLE_SYNTH
2016-04,equip_import_idx,103.861,index,SAMPLE_SYNTH
2016-05,equip_import_idx,104.241,index,SAMPLE_SYNTH
2016-06,equip_import_idx,103.522,index,SAMPLE_SYNTH
2016-07,equip_import_idx,103.568,index,SAMPLE_SYNTH
2016-08,equip_import_idx,103.049,index,SAMPLE_SYNTH
2016-09,equip_import_idx,104.707,index,SAMPLE_SYNTH
2016-10,equip_import_idx,103.496,index,SAMPLE_SYNTH
2016-11,equip_import_idx,101.78,index,SAMPLE_SYNTH
2016-12,equip_import_idx,101.515,index,SAMPLE_SYNTH
2017-01,equip_import_idx,101.481,index,SAMPLE_SYNTH
2017-02,equip_import_idx,101.67,index,SAMPLE_SYNTH
2017-03,equip_import_idx,102.989,index,SAMPLE_SYNTH
2017-04,equip_import_idx,103.148,index,SAMPLE_SYNTH
2017-05,equip_import_idx,103.34,index,SAMPLE_SYNTH
2017-06,equip_import_idx,102.184,index,SAMPLE_SYNTH
2017-07,equip_import_idx,104.186,index,SAMPLE_SYNTH
2017-08,equip_import_idx,107.742,index,SAMPLE_SYNTH
2017-09,equip_import_idx,109.463,index,SAMPLE_SYNTH
2017-10,equip_import_idx,110.251,index,SAMPLE_SYNTH
2017-11,equip_import_idx,110.19,index,SAMPLE_SYNTH
2017-12,equip_import_idx,113.271,index,SAMPLE_SYNTH
2018-01,equip_import_idx,112.204,index,SAMPLE_SYNTH
2018-02,equip_import_idx,112.142,index,SAMPLE_SYNTH
2018-03,equip_import_idx,112.666,index,SAMPLE_SYNTH
2018-04,equip_import_idx,113.756,index,SAMPLE_SYNTH
2018-05,equip_import_idx,113.087,index,SAMPLE_SYNTH
2018-06,equip_import_idx,113.537,index,SAMPLE_SYNTH
2018-07,equip_import_idx,112.716,index,SAMPLE_SYNTH
2018-08,equip_import_idx,112.776,index,SAMPLE_SYNTH
2018-09,equip_import_idx,113.965,index,SAMPLE_SYNTH
2018-10,equip_import_idx,112.619,index,SAMPLE_SYNTH
2018-11,equip_import_idx,112.576,index,SAMPLE_SYNTH
2018-12,equip_import_idx,114.072,index,SAMPLE_SYNTH
2019-01,equip_import_idx,113.363,index,SAMPLE_SYNTH
2019-02,equip_import_idx,112.572,index,SAMPLE_SYNTH
2019-03,equip_import_idx,113.399,index,SAMPLE_SYNTH
2019-04,equip_import_idx,112.68,index,SAMPLE_SYNTH
2019-05,equip_import_idx,113.166,index,SAMPLE_SYNTH
2019-06,equip_import_idx,112.032,index,SAMPLE_SYNTH
2019-07,equip_import_idx,114.402,index,SAMPLE_SYNTH
2019-08,equip_import_idx,117.086,index,SAMPLE_SYNTH
2019-09,equip_import_idx,119.886,index,SAMPLE_SYNTH
2019-10,equip_import_idx,119.419,index,SAMPLE_SYNTH
2019-11,equip_import_idx,121.381,index,SAMPLE_SYNTH
2019-12,equip_import_idx,120.529,index,SAMPLE_SYNTH
2020-01,equip_import_idx,120.398,index,SAMPLE_SYNTH
2020-02,equip_import_idx,122.276,index,SAMPLE_SYNTH
2020-03,equip_import_idx,121.02,index,SAMPLE_SYNTH
2020-04,equip_import_idx,122.913,index,SAMPLE_SYNTH
2020-05,equip_import_idx,123.796,index,SAMPLE_SYNTH
2020-06,equip_import_idx,124.907,index,SAMPLE_SYNTH
2020-07,equip_import_idx,125.742,index,SAMPLE_SYNTH
2020-08,equip_import_idx,124.764,index,SAMPLE_SYNTH
2020-09,equip_import_idx,124.871,index,SAMPLE_SYNTH
2020-10,equip_import_idx,126.338,index,SAMPLE_SYNTH
2020-11,equip_import_idx,125.957,index,SAMPLE_SYNTH
2020-12,equip_import_idx,125.504,index,SAMPLE_SYNTH
2021-01,equip_import_idx,124.689,index,SAMPLE_SYNTH
2021-02,equip_import_idx,121.045,index,SAMPLE_SYNTH
2021-03,equip_import_idx,121.991,index,SAMPLE_SYNTH
2021-04,equip_import_idx,123.276,index,SAMPLE_SYNTH
2021-05,equip_import_idx,123.785,index,SAMPLE_SYNTH
2021-06,equip_import_idx,124.951,index,SAMPLE_SYNTH
2021-07,equip_import_idx,126.388,index,SAMPLE_SYNTH
2021-08,equip_import_idx,124.957,index,SAMPLE_SYNTH
2021-09,equip_import_idx,123.664,index,SAMPLE_SYNTH
2021-10,equip_import_idx,122.988,index,SAMPLE_SYNTH
2021-11,equip_import_idx,124.004,index,SAMPLE_SYNTH
2021-12,equip_import_idx,122.505,index,SAMPLE_SYNTH
2022-01,equip_import_idx,123.861,index,SAMPLE_SYNTH
2022-02,equip_import_idx,121.953,index,SAMPLE_SYNTH
2022-03,equip_import_idx,121.011,index,SAMPLE_SYNTH
2022-04,equip_import_idx,122.756,index,SAMPLE_SYNTH
2022-05,equip_import_idx,122.959,index,SAMPLE_SYNTH
2022-06,equip_import_idx,121.396,index,SAMPLE_SYNTH
2022-07,equip_import_idx,121.406,index,SAMPLE_SYNTH
2022-08,equip_import_idx,122.801,index,SAMPLE_SYNTH
2022-09,equip_import_idx,125.287,index,SAMPLE_SYNTH
2022-10,equip_import_idx,125.08,index,SAMPLE_SYNTH
2022-11,equip_import_idx,126.003,index,SAMPLE_SYNTH
2022-12,equip_import_idx,127.373,index,SAMPLE_SYNTH
2023-01,equip_import_idx,125.718,index,SAMPLE_SYNTH
2023-02,equip_import_idx,126.236,index,SAMPLE_SYNTH
2023-03,equip_import_idx,126.161,index,SAMPLE_SYNTH
2023-04,equip_import_idx,125.67,index,SAMPLE_SYNTH
2023-05,equip_import_idx,124.304,index,SAMPLE_SYNTH
2023-06,equip_import_idx,125.5,index,SAMPLE_SYNTH
2023-07,equip_import_idx,125.73,index,SAMPLE_SYNTH
2023-08,equip_import_idx,124.351,index,SAMPLE_SYNTH
2023-09,equip_import_idx,122.881,index,SAMPLE_SYNTH
2023-10,equip_import_idx,124.351,index,SAMPLE_SYNTH
2023-11,equip_import_idx,124.715,index,SAMPLE_SYNTH
2023-12,equip_import_idx,125.627,index,SAMPLE_SYNTH
2024-01,equip_import_idx,127.483,index,SAMPLE_SYNTH
2024-02,equip_import_idx,128.045,index,SAMPLE_SYNTH
2024-03,equip_import_idx,131.763,index,SAMPLE_SYNTH
2024-04,equip_import_idx,130.249,index,SAMPLE_SYNTH
2024-05,equip_import_idx,131.519,index,SAMPLE_SYNTH
2024-06,equip_import_idx,131.809,index,SAMPLE_SYNTH
2024-07,equip_import_idx,136.334,index,SAMPLE_SYNTH
2024-08,equip_import_idx,138.376,index,SAMPLE_SYNTH
2024-09,equip_import_idx,135.267,index,SAMPLE_SYNTH
2024-10,equip_import_idx,133.428,index,SAMPLE_SYNTH
2024-11,equip_import_idx,135.048,index,SAMPLE_SYNTH
2024-12,equip_import_idx,135.614,index,SAMPLE_SYNTH
2025-01,equip_import_idx,136.536,index,SAMPLE_SYNTH
2025-02,equip_import_idx,136.546,index,SAMPLE_SYNTH
2025-03,equip_import_idx,136.725,index,SAMPLE_SYNTH
2025-04,equip_import_idx,137.216,index,SAMPLE_SYNTH
2025-05,equip_import_idx,136.923,index,SAMPLE_SYNTH
2025-06,equip_import_idx,137.227,index,SAMPLE_SYNTH
2025-07,equip_import_idx,133.066,index,SAMPLE_SYNTH
2025-08,equip_import_idx,133.865,index,SAMPLE_SYNTH
2025-09,equip_import_idx,132.578,index,SAMPLE_SYNTH
2025-10,equip_import_idx,133.998,index,SAMPLE_SYNTH
2025-11,equip_import_idx,132.661,index,SAMPLE_SYNTH
2025-12,equip_import_idx,131.209,index,SAMPLE_SYNTH
2015-01,usdkrw,1159.096,KRW/USD,SAMPLE_SYNTH
2015-02,usdkrw,1138.616,KRW/USD,SAMPLE_SYNTH
2015-03,usdkrw,1118.466,KRW/USD,SAMPLE_SYNTH
2015-04,usdkrw,1084.384,KRW/USD,SAMPLE_SYNTH
2015-05,usdkrw,1084.239,KRW/USD,SAMPLE_SYNTH
2015-06,usdkrw,1095.504,KRW/USD,SAMPLE_SYNTH
2015-07,usdkrw,1118.597,KRW/USD,SAMPLE_SYNTH
2015-08,usdkrw,1115.877,KRW/USD,SAMPLE_SYNTH
2015-09,usdkrw,1139.965,KRW/USD,SAMPLE_SYNTH
2015-10,usdkrw,1140.831,KRW/USD,SAMPLE_SYNTH
2015-11,usdkrw,1139.16,KRW/USD,SAMPLE_SYNTH
2015-12,usdkrw,1152.764,KRW/USD,SAMPLE_SYNTH
2016-01,usdkrw,1177.896,KRW/USD,SAMPLE_SYNTH
2016-02,usdkrw,1170.348,KRW/USD,SAMPLE_SYNTH
2016-03,usdkrw,1165.122,KRW/USD,SAMPLE_SYNTH
2016-04,usdkrw,1161.845,KRW/USD,SAMPLE_SYNTH
2016-05,usdkrw,1164.236,KRW/USD,SAMPLE_SYNTH
2016-06,usdkrw,1143.915,KRW/USD,SAMPLE_SYNTH
2016-07,usdkrw,1168.145,KRW/USD,SAMPLE_SYNTH
2016-08,usdkrw,1159.291,KRW/USD,SAMPLE_SYNTH
2016-09,usdkrw,1170.531,KRW/USD,SAMPLE_SYNTH
2016-10,usdkrw,1151.825,KRW/USD,SAMPLE_SYNTH
2016-11,usdkrw,1160.585,KRW/USD,SAMPLE_SYNTH
2016-12,usdkrw,1170.178,KRW/USD,SAMPLE_SYNTH
2017-01,usdkrw,1160.838,KRW/USD,SAMPLE_SYNTH
2017-02,usdkrw,1209.201,KRW/USD,SAMPLE_SYNTH
2017-03,usdkrw,1218.695,KRW/USD,SAMPLE_SYNTH
2017-04,usdkrw,1263.29,KRW/USD,SAMPLE_SYNTH
2017-05,usdkrw,1288.273,KRW/USD,SAMPLE_SYNTH
2017-06,usdkrw,1271.83,KRW/USD,SAMPLE_SYNTH
2017-07,usdkrw,1262.65,KRW/USD,SAMPLE_SYNTH
2017-08,usdkrw,1274.221,KRW/USD,SAMPLE_SYNTH
2017-09,usdkrw,1276.291,KRW/USD,SAMPLE_SYNTH
2017-10,usdkrw,1278.066,KRW/USD,SAMPLE_SYNTH
2017-11,usdkrw,1271.279,KRW/USD,SAMPLE_SYNTH
2017-12,usdkrw,1226.61,KRW/USD,SAMPLE_SYNTH
2018-01,usdkrw,1221.58,KRW/USD,SAMPLE_SYNTH
2018-02,usdkrw,1169.04,KRW/USD,SAMPLE_SYNTH
2018-03,usdkrw,1178.237,KRW/USD,SAMPLE_SYNTH
2018-04,usdkrw,1161.716,KRW/USD,SAMPLE_SYNTH
2018-05,usdkrw,1145.67,KRW/USD,SAMPLE_SYNTH
2018-06,usdkrw,1141.113,KRW/USD,SAMPLE_SYNTH
2018-07,usdkrw,1147.812,KRW/USD,SAMPLE_SYNTH
2018-08,usdkrw,1115.851,KRW/USD,SAMPLE_SYNTH
2018-09,usdkrw,1077.933,KRW/USD,SAMPLE_SYNTH
2018-10,usdkrw,1055.615,KRW/USD,SAMPLE_SYNTH
2018-11,usdkrw,1013.783,KRW/USD,SAMPLE_SYNTH
2018-12,usdkrw,994.766,KRW/USD,SAMPLE_SYNTH
2019-01,usdkrw,1027.337,KRW/USD,SAMPLE_SYNTH
2019-02,usdkrw,1006.258,KRW/USD,SAMPLE_SYNTH
2019-03,usdkrw,1019.861,KRW/USD,SAMPLE_SYNTH
2019-04,usdkrw,992.661,KRW/USD,SAMPLE_SYNTH
2019-05,usdkrw,999.017,KRW/USD,SAMPLE_SYNTH
2019-06,usdkrw,993.046,KRW/USD,SAMPLE_SYNTH
2019-07,usdkrw,992.255,KRW/USD,SAMPLE_SYNTH
2019-08,usdkrw,1004.009,KRW/USD,SAMPLE_SYNTH
2019-09,usdkrw,1040.317,KRW/USD,SAMPLE_SYNTH
2019-10,usdkrw,1044.794,KRW/USD,SAMPLE_SYNTH
2019-11,usdkrw,1047.815,KRW/USD,SAMPLE_SYNTH
2019-12,usdkrw,1028.025,KRW/USD,SAMPLE_SYNTH
2020-01,usdkrw,1040.505,KRW/USD,SAMPLE_SYNTH
2020-02,usdkrw,1035.811,KRW/USD,SAMPLE_SYNTH
2020-03,usdkrw,1053.613,KRW/USD,SAMPLE_SYNTH
2020-04,usdkrw,1053.113,KRW/USD,SAMPLE_SYNTH
2020-05,usdkrw,1090.862,KRW/USD,SAMPLE_SYNTH
2020-06,usdkrw,1048.866,KRW/USD,SAMPLE_SYNTH
2020-07,usdkrw,1043.08,KRW/USD,SAMPLE_SYNTH
2020-08,usdkrw,1062.057,KRW/USD,SAMPLE_SYNTH
2020-09,usdkrw,1055.056,KRW/USD,SAMPLE_SYNTH
2020-10,usdkrw,1038.887,KRW/USD,SAMPLE_SYNTH
2020-11,usdkrw,1033.791,KRW/USD,SAMPLE_SYNTH
2020-12,usdkrw,1006.052,KRW/USD,SAMPLE_SYNTH
2021-01,usdkrw,1008.852,KRW/USD,SAMPLE_SYNTH
2021-02,usdkrw,1059.738,KRW/USD,SAMPLE_SYNTH
2021-03,usdkrw,1084.721,KRW/USD,SAMPLE_SYNTH
2021-04,usdkrw,1061.351,KRW/USD,SAMPLE_SYNTH
2021-05,usdkrw,1043.391,KRW/USD,SAMPLE_SYNTH
2021-06,usdkrw,1035.393,KRW/USD,SAMPLE_SYNTH
2021-07,usdkrw,1056.825,KRW/USD,SAMPLE_SYNTH
2021-08,usdkrw,1040.02,KRW/USD,SAMPLE_SYNTH
2021-09,usdkrw,1026.172,KRW/USD,SAMPLE_SYNTH
2021-10,usdkrw,1044.909,KRW/USD,SAMPLE_SYNTH
2021-11,usdkrw,1063.561,KRW/USD,SAMPLE_SYNTH
2021-12,usdkrw,1056.062,KRW/USD,SAMPLE_SYNTH
2022-01,usdkrw,1033.128,KRW/USD,SAMPLE_SYNTH
2022-02,usdkrw,1001.999,KRW/USD,SAMPLE_SYNTH
2022-03,usdkrw,988.484,KRW/USD,SAMPLE_SYNTH
2022-04,usdkrw,945.734,KRW/USD,SAMPLE_SYNTH
2022-05,usdkrw,960.408,KRW/USD,SAMPLE_SYNTH
2022-06,usdkrw,948.761,KRW/USD,SAMPLE_SYNTH
2022-07,usdkrw,958.321,KRW/USD,SAMPLE_SYNTH
2022-08,usdkrw,995.206,KRW/USD,SAMPLE_SYNTH
2022-09,usdkrw,1019.237,KRW/USD,SAMPLE_SYNTH
2022-10,usdkrw,996.438,KRW/USD,SAMPLE_SYNTH
2022-11,usdkrw,1014.318,KRW/USD,SAMPLE_SYNTH
2022-12,usdkrw,1038.496,KRW/USD,SAMPLE_SYNTH
2023-01,usdkrw,1023.519,KRW/USD,SAMPLE_SYNTH
2023-02,usdkrw,1004.591,KRW/USD,SAMPLE_SYNTH
2023-03,usdkrw,1002.791,KRW/USD,SAMPLE_SYNTH
2023-04,usdkrw,971.57,KRW/USD,SAMPLE_SYNTH
2023-05,usdkrw,1000.974,KRW/USD,SAMPLE_SYNTH
2023-06,usdkrw,954.341,KRW/USD,SAMPLE_SYNTH
2023-07,usdkrw,933.821,KRW/USD,SAMPLE_SYNTH
2023-08,usdkrw,929.172,KRW/USD,SAMPLE_SYNTH
2023-09,usdkrw,925.331,KRW/USD,SAMPLE_SYNTH
2023-10,usdkrw,928.782,KRW/USD,SAMPLE_SYNTH
2023-11,usdkrw,934.212,KRW/USD,SAMPLE_SYNTH
2023-12,usdkrw,930.601,KRW/USD,SAMPLE_SYNTH
2024-01,usdkrw,952.385,KRW/USD,SAMPLE_SYNTH
2024-02,usdkrw,912.859,KRW/USD,SAMPLE_SYNTH
2024-03,usdkrw,913.221,KRW/USD,SAMPLE_SYNTH
2024-04,usdkrw,900.623,KRW/USD,SAMPLE_SYNTH
2024-05,usdkrw,903.374,KRW/USD,SAMPLE_SYNTH
2024-06,usdkrw,907.734,KRW/USD,SAMPLE_SYNTH
2024-07,usdkrw,891.687,KRW/USD,SAMPLE_SYNTH
2024-08,usdkrw,880.682,KRW/USD,SAMPLE_SYNTH
2024-09,usdkrw,895.111,KRW/USD,SAMPLE_SYNTH
2024-10,usdkrw,901.743,KRW/USD,SAMPLE_SYNTH
2024-11,usdkrw,889.913,KRW/USD,SAMPLE_SYNTH
2024-12,usdkrw,927.342,KRW/USD,SAMPLE_SYNTH
2025-01,usdkrw,971.562,KRW/USD,SAMPLE_SYNTH
2025-02,usdkrw,943.934,KRW/USD,SAMPLE_SYNTH
2025-03,usdkrw,950.029,KRW/USD,SAMPLE_SYNTH
2025-04,usdkrw,999.317,KRW/USD,SAMPLE_SYNTH
2025-05,usdkrw,1015.514,KRW/USD,SAMPLE_SYNTH
2025-06,usdkrw,1020.422,KRW/USD,SAMPLE_SYNTH
2025-07,usdkrw,1016.591,KRW/USD,SAMPLE_SYNTH
2025-08,usdkrw,1006.049,KRW/USD,SAMPLE_SYNTH
2025-09,usdkrw,1002.183,KRW/USD,SAMPLE_SYNTH
2025-10,usdkrw,991.602,KRW/USD,SAMPLE_SYNTH
2025-11,usdkrw,1006.888,KRW/USD,SAMPLE_SYNTH
2025-12,usdkrw,999.301,KRW/USD,SAMPLE_SYNTH
2015-01,cpi,95.059,2020=100,SAMPLE_SYNTH
2015-02,cpi,94.973,2020=100,SAMPLE_SYNTH
2015-03,cpi,95.106,2020=100,SAMPLE_SYNTH
2015-04,cpi,95.078,2020=100,SAMPLE_SYNTH
2015-05,cpi,95.187,2020=100,SAMPLE_SYNTH
2015-06,cpi,95.529,2020=100,SAMPLE_SYNTH
2015-07,cpi,95.742,2020=100,SAMPLE_SYNTH
2015-08,cpi,95.983,2020=100,SAMPLE_SYNTH
2015-09,cpi,96.195,2020=100,SAMPLE_SYNTH
2015-10,cpi,96.351,2020=100,SAMPLE_SYNTH
2015-11,cpi,96.471,2020=100,SAMPLE_SYNTH
2015-12,cpi,96.556,2020=100,SAMPLE_SYNTH
2016-01,cpi,96.848,2020=100,SAMPLE_SYNTH
2016-02,cpi,96.783,2020=100,SAMPLE_SYNTH
2016-03,cpi,97.189,2020=100,SAMPLE_SYNTH
2016-04,cpi,97.342,2020=100,SAMPLE_SYNTH
2016-05,cpi,97.342,2020=100,SAMPLE_SYNTH
2016-06,cpi,97.393,2020=100,SAMPLE_SYNTH
2016-07,cpi,97.407,2020=100,SAMPLE_SYNTH
2016-08,cpi,97.584,2020=100,SAMPLE_SYNTH
2016-09,cpi,97.591,2020=100,SAMPLE_SYNTH
2016-10,cpi,97.961,2020=100,SAMPLE_SYNTH
2016-11,cpi,97.954,2020=100,SAMPLE_SYNTH
2016-12,cpi,97.657,2020=100,SAMPLE_SYNTH
2017-01,cpi,97.66,2020=100,SAMPLE_SYNTH
2017-02,cpi,97.415,2020=100,SAMPLE_SYNTH
2017-03,cpi,97.553,2020=100,SAMPLE_SYNTH
2017-04,cpi,97.907,2020=100,SAMPLE_SYNTH
2017-05,cpi,98.181,2020=100,SAMPLE_SYNTH
2017-06,cpi,98.066,2020=100,SAMPLE_SYNTH
2017-07,cpi,98.063,2020=100,SAMPLE_SYNTH
2017-08,cpi,98.56,2020=100,SAMPLE_SYNTH
2017-09,cpi,98.771,2020=100,SAMPLE_SYNTH
2017-10,cpi,98.92,2020=100,SAMPLE_SYNTH
2017-11,cpi,99.278,2020=100,SAMPLE_SYNTH
2017-12,cpi,99.916,2020=100,SAMPLE_SYNTH
2018-01,cpi,100.326,2020=100,SAMPLE_SYNTH
2018-02,cpi,100.505,2020=100,SAMPLE_SYNTH
2018-03,cpi,100.727,2020=100,SAMPLE_SYNTH
2018-04,cpi,101.003,2020=100,SAMPLE_SYNTH
2018-05,cpi,101.031,2020=100,SAMPLE_SYNTH
2018-06,cpi,100.968,2020=100,SAMPLE_SYNTH
2018-07,cpi,101.13,2020=100,SAMPLE_SYNTH
2018-08,cpi,101.09,2020=100,SAMPLE_SYNTH
2018-09,cpi,101.23,2020=100,SAMPLE_SYNTH
2018-10,cpi,101.401,2020=100,SAMPLE_SYNTH
2018-11,cpi,102.03,2020=100,SAMPLE_SYNTH
2018-12,cpi,102.009,2020=100,SAMPLE_SYNTH
2019-01,cpi,102.138,2020=100,SAMPLE_SYNTH
2019-02,cpi,102.257,2020=100,SAMPLE_SYNTH
2019-03,cpi,102.5,2020=100,SAMPLE_SYNTH
2019-04,cpi,102.869,2020=100,SAMPLE_SYNTH
2019-05,cpi,102.923,2020=100,SAMPLE_SYNTH
2019-06,cpi,102.908,2020=100,SAMPLE_SYNTH
2019-07,cpi,102.725,2020=100,SAMPLE_SYNTH
2019-08,cpi,102.689,2020=100,SAMPLE_SYNTH
2019-09,cpi,102.953,2020=100,SAMPLE_SYNTH
2019-10,cpi,103.117,2020=100,SAMPLE_SYNTH
2019-11,cpi,103.063,2020=100,SAMPLE_SYNTH
2019-12,cpi,103.14,2020=100,SAMPLE_SYNTH
2020-01,cpi,103.302,2020=100,SAMPLE_SYNTH
2020-02,cpi,103.561,2020=100,SAMPLE_SYNTH
2020-03,cpi,103.593,2020=100,SAMPLE_SYNTH
2020-04,cpi,103.697,2020=100,SAMPLE_SYNTH
2020-05,cpi,103.476,2020=100,SAMPLE_SYNTH
2020-06,cpi,103.393,2020=100,SAMPLE_SYNTH
2020-07,cpi,103.883,2020=100,SAMPLE_SYNTH
2020-08,cpi,103.585,2020=100,SAMPLE_SYNTH
2020-09,cpi,103.67,2020=100,SAMPLE_SYNTH
2020-10,cpi,103.872,2020=100,SAMPLE_SYNTH
2020-11,cpi,103.95,2020=100,SAMPLE_SYNTH
2020-12,cpi,103.938,2020=100,SAMPLE_SYNTH
2021-01,cpi,104.081,2020=100,SAMPLE_SYNTH
2021-02,cpi,104.236,2020=100,SAMPLE_SYNTH
2021-03,cpi,104.375,2020=100,SAMPLE_SYNTH
2021-04,cpi,104.14,2020=100,SAMPLE_SYNTH
2021-05,cpi,104.266,2020=100,SAMPLE_SYNTH
2021-06,cpi,104.244,2020=100,SAMPLE_SYNTH
2021-07,cpi,104.286,2020=100,SAMPLE_SYNTH
2021-08,cpi,104.49,2020=100,SAMPLE_SYNTH
2021-09,cpi,104.781,2020=100,SAMPLE_SYNTH
2021-10,cpi,105.127,2020=100,SAMPLE_SYNTH
2021-11,cpi,105.18,2020=100,SAMPLE_SYNTH
2021-12,cpi,105.533,2020=100,SAMPLE_SYNTH
2022-01,cpi,105.94,2020=100,SAMPLE_SYNTH
2022-02,cpi,106.34,2020=100,SAMPLE_SYNTH
2022-03,cpi,106.796,2020=100,SAMPLE_SYNTH
2022-04,cpi,106.925,2020=100,SAMPLE_SYNTH
2022-05,cpi,107.049,2020=100,SAMPLE_SYNTH
2022-06,cpi,107.386,2020=100,SAMPLE_SYNTH
2022-07,cpi,107.254,2020=100,SAMPLE_SYNTH
2022-08,cpi,107.46,2020=100,SAMPLE_SYNTH
2022-09,cpi,107.507,2020=100,SAMPLE_SYNTH
2022-10,cpi,107.589,2020=100,SAMPLE_SYNTH
2022-11,cpi,107.376,2020=100,SAMPLE_SYNTH
2022-12,cpi,107.346,2020=100,SAMPLE_SYNTH
2023-01,cpi,107.503,2020=100,SAMPLE_SYNTH
2023-02,cpi,107.856,2020=100,SAMPLE_SYNTH
2023-03,cpi,108.232,2020=100,SAMPLE_SYNTH
2023-04,cpi,108.377,2020=100,SAMPLE_SYNTH
2023-05,cpi,108.498,2020=100,SAMPLE_SYNTH
2023-06,cpi,108.481,2020=100,SAMPLE_SYNTH
2023-07,cpi,108.731,2020=100,SAMPLE_SYNTH
2023-08,cpi,108.84,2020=100,SAMPLE_SYNTH
2023-09,cpi,109.136,2020=100,SAMPLE_SYNTH
2023-10,cpi,109.683,2020=100,SAMPLE_SYNTH
2023-11,cpi,109.841,2020=100,SAMPLE_SYNTH
2023-12,cpi,109.677,2020=100,SAMPLE_SYNTH
2024-01,cpi,109.652,2020=100,SAMPLE_SYNTH
2024-02,cpi,109.497,2020=100,SAMPLE_SYNTH
2024-03,cpi,109.399,2020=100,SAMPLE_SYNTH
2024-04,cpi,109.85,2020=100,SAMPLE_SYNTH
2024-05,cpi,110.065,2020=100,SAMPLE_SYNTH
2024-06,cpi,109.895,2020=100,SAMPLE_SYNTH
2024-07,cpi,110.204,2020=100,SAMPLE_SYNTH
2024-08,cpi,110.648,2020=100,SAMPLE_SYNTH
2024-09,cpi,110.735,2020=100,SAMPLE_SYNTH
2024-10,cpi,110.751,2020=100,SAMPLE_SYNTH
2024-11,cpi,110.842,2020=100,SAMPLE_SYNTH
2024-12,cpi,111.072,2020=100,SAMPLE_SYNTH
2025-01,cpi,111.381,2020=100,SAMPLE_SYNTH
2025-02,cpi,111.813,2020=100,SAMPLE_SYNTH
2025-03,cpi,112.252,2020=100,SAMPLE_SYNTH
2025-04,cpi,112.688,2020=100,SAMPLE_SYNTH
2025-05,cpi,113.165,2020=100,SAMPLE_SYNTH
2025-06,cpi,113.484,2020=100,SAMPLE_SYNTH
2025-07,cpi,113.307,2020=100,SAMPLE_SYNTH
2025-08,cpi,113.448,2020=100,SAMPLE_SYNTH
2025-09,cpi,113.689,2020=100,SAMPLE_SYNTH
2025-10,cpi,113.773,2020=100,SAMPLE_SYNTH
2025-11,cpi,114.151,2020=100,SAMPLE_SYNTH
2025-12,cpi,114.241,2020=100,SAMPLE_SYNTH
2015-12,electrolyzer_capex,2600000.0,KRW/kW,SAMPLE_SYNTH
2016-12,electrolyzer_capex,2418000.0,KRW/kW,SAMPLE_SYNTH
2017-12,electrolyzer_capex,2248740.0,KRW/kW,SAMPLE_SYNTH
2018-12,electrolyzer_capex,2091328.0,KRW/kW,SAMPLE_SYNTH
2019-12,electrolyzer_capex,1944935.0,KRW/kW,SAMPLE_SYNTH
2020-12,electrolyzer_capex,1808790.0,KRW/kW,SAMPLE_SYNTH
2021-12,electrolyzer_capex,1682174.0,KRW/kW,SAMPLE_SYNTH
2022-12,electrolyzer_capex,1564422.0,KRW/kW,SAMPLE_SYNTH
