scenario,region,variable,year,value,unit,source_id
B20,Korea,coal_price,2025,220000.0,KRW/t,SAMPLE_SYNTH
B20,Korea,coal_price,2026,220000.0,KRW/t,SAMPLE_SYNTH
B20,Korea,coal_price,2027,220000.0,KRW/t,SAMPLE_SYNTH
B20,Korea,coal_price,2028,220000.0,KRW/t,SAMPLE_SYNTH
B20,Korea,coal_price,2029,220000.0,KRW/t,SAMPLE_SYNTH
B20,Korea,coal_price,2030,220000.0,KRW/t,SAMPLE_SYNTH
B20,Korea,coal_price,2031,220000.0,KRW/t,SAMPLE_SYNTH
B20,Korea,coal_price,2032,220000.0,KRW/t,SAMPLE_SYNTH
B20,Korea,coal_price,2033,220000.0,KRW/t,SAMPLE_SYNTH
B20,Korea,coal_price,2034,220000.0,KRW/t,SAMPLE_SYNTH
B20,Korea,coal_price,2035,220000.0,KRW/t,SAMPLE_SYNTH
B20,Korea,coal_price,2036,220000.0,KRW/t,SAMPLE_SYNTH
B20,Korea,coal_price,2037,220000.0,KRW/t,SAMPLE_SYNTH
B20,Korea,coal_price,2038,220000.0,KRW/t,SAMPLE_SYNTH
B20,Korea,coal_price,2039,220000.0,KRW/t,SAMPLE_SYNTH
B20,Korea,coal_price,2040,220000.0,KRW/t,SAMPLE_SYNTH
B20,Korea,coal_price,2041,220000.0,KRW/t,SAMPLE_SYNTH
B20,Korea,coal_price,2042,220000.0,KRW/t,SAMPLE_SYNTH
B20,Korea,coal_price,2043,220000.0,KRW/t,SAMPLE_SYNTH
B20,Korea,coal_price,2044,220000.0,KRW/t,SAMPLE_SYNTH
B20,Korea,coal_price,2045,220000.0,KRW/t,SAMPLE_SYNTH
B20,Korea,coal_price,2046,220000.0,KRW/t,SAMPLE_SYNTH
B20,Korea,coal_price,2047,220000.0,KRW/t,SAMPLE_SYNTH
B20,Korea,coal_price,2048,220000.0,KRW/t,SAMPLE_SYNTH
B20,Korea,coal_price,2049,220000.0,KRW/t,SAMPLE_SYNTH
B20,Korea,coal_price,2050,220000.0,KRW/t,SAMPLE_SYNTH
B20,Korea,gas_price,2025,780000.0,KRW/t,SAMPLE_SYNTH
B20,Korea,gas_price,2026,783900.0,KRW/t,SAMPLE_SYNTH
B20,Korea,gas_price,2027,787819.5,KRW/t,SAMPLE_SYNTH
B20,Korea,gas_price,2028,791758.6,KRW/t,SAMPLE_SYNTH
B20,Korea,gas_price,2029,795717.4,KRW/t,SAMPLE_SYNTH
B20,Korea,gas_price,2030,799696.0,KRW/t,SAMPLE_SYNTH
B20,Korea,gas_price,2031,803694.5,KRW/t,SAMPLE_SYNTH
B20,Korea,gas_price,2032,807712.9,KRW/t,SAMPLE_SYNTH
B20,Korea,gas_price,2033,811751.5,KRW/t,SAMPLE_SYNTH
B20,Korea,gas_price,2034,815810.3,KRW/t,SAMPLE_SYNTH
B20,Korea,gas_price,2035,819889.3,KRW/t,SAMPLE_SYNTH
B20,Korea,gas_price,2036,823988.7,KRW/t,SAMPLE_SYNTH
B20,Korea,gas_price,2037,828108.7,KRW/t,SAMPLE_SYNTH
B20,Korea,gas_price,2038,832249.2,KRW/t,SAMPLE_SYNTH
B20,Korea,gas_price,2039,836410.5,KRW/t,SAMPLE_SYNTH
B20,Korea,gas_price,2040,840592.5,KRW/t,SAMPLE_SYNTH
B20,Korea,gas_price,2041,844795.5,KRW/t,SAMPLE_SYNTH
B20,Korea,gas_price,2042,849019.5,KRW/t,SAMPLE_SYNTH
B20,Korea,gas_price,2043,853264.6,KRW/t,SAMPLE_SYNTH
B20,Korea,gas_price,2044,857530.9,KRW/t,SAMPLE_SYNTH
B20,Korea,gas_price,2045,861818.6,KRW/t,SAMPLE_SYNTH
B20,Korea,gas_price,2046,866127.6,KRW/t,SAMPLE_SYNTH
B20,Korea,gas_price,2047,870458.3,KRW/t,SAMPLE_SYNTH
B20,Korea,gas_price,2048,874810.6,KRW/t,SAMPLE_SYNTH
B20,Korea,gas_price,2049,879184.6,KRW/t,SAMPLE_SYNTH
B20,Korea,gas_price,2050,883580.5,KRW/t,SAMPLE_SYNTH
B20,Korea,co2_price,2025,25000.0,KRW/tCO2,SAMPLE_SYNTH
B20,Korea,co2_price,2026,26750.0,KRW/tCO2,SAMPLE_SYNTH
B20,Korea,co2_price,2027,28622.5,KRW/tCO2,SAMPLE_SYNTH
B20,Korea,co2_price,2028,30626.1,KRW/tCO2,SAMPLE_SYNTH
B20,Korea,co2_price,2029,32769.9,KRW/tCO2,SAMPLE_SYNTH
B20,Korea,co2_price,2030,35063.8,KRW/tCO2,SAMPLE_SYNTH
B20,Korea,co2_price,2031,37518.3,KRW/tCO2,SAMPLE_SYNTH
B20,Korea,co2_price,2032,40144.5,KRW/tCO2,SAMPLE_SYNTH
B20,Korea,co2_price,2033,42954.7,KRW/tCO2,SAMPLE_SYNTH
B20,Korea,co2_price,2034,45961.5,KRW/tCO2,SAMPLE_SYNTH
B20,Korea,co2_price,2035,49178.8,KRW/tCO2,SAMPLE_SYNTH
B20,Korea,co2_price,2036,52621.3,KRW/tCO2,SAMPLE_SYNTH
B20,Korea,co2_price,2037,56304.8,KRW/tCO2,SAMPLE_SYNTH
B20,Korea,co2_price,2038,60246.1,KRW/tCO2,SAMPLE_SYNTH
B20,Korea,co2_price,2039,64463.4,KRW/tCO2,SAMPLE_SYNTH
B20,Korea,co2_price,2040,68975.8,KRW/tCO2,SAMPLE_SYNTH
B20,Korea,co2_price,2041,73804.1,KRW/tCO2,SAMPLE_SYNTH
B20,Korea,co2_price,2042,78970.4,KRW/tCO2,SAMPLE_SYNTH
B20,Korea,co2_price,2043,84498.3,KRW/tCO2,SAMPLE_SYNTH
B20,Korea,co2_price,2044,90413.2,KRW/tCO2,SAMPLE_SYNTH
B20,Korea,co2_price,2045,96742.1,KRW/tCO2,SAMPLE_SYNTH
B20,Korea,co2_price,2046,103514.1,KRW/tCO2,SAMPLE_SYNTH
B20,Korea,co2_price,2047,110760.0,KRW/tCO2,SAMPLE_SYNTH
B20,Korea,co2_price,2048,118513.2,KRW/tCO2,SAMPLE_SYNTH
B20,Korea,co2_price,2049,126809.2,KRW/tCO2,SAMPLE_SYNTH
B20,Korea,co2_price,2050,135685.8,KRW/tCO2,SAMPLE_SYNTH
B20,Korea,tech_avail_steel_h2dri,2025,0.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_steel_h2dri,2026,0.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_steel_h2dri,2027,0.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_steel_h2dri,2028,0.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_steel_h2dri,2029,0.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_steel_h2dri,2030,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_steel_h2dri,2031,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_steel_h2dri,2032,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_steel_h2dri,2033,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_steel_h2dri,2034,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_steel_h2dri,2035,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_steel_h2dri,2036,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_steel_h2dri,2037,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_steel_h2dri,2038,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_steel_h2dri,2039,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_steel_h2dri,2040,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_steel_h2dri,2041,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_steel_h2dri,2042,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_steel_h2dri,2043,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_steel_h2dri,2044,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_steel_h2dri,2045,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_steel_h2dri,2046,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_steel_h2dri,2047,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_steel_h2dri,2048,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_steel_h2dri,2049,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_steel_h2dri,2050,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_steel_eaf,2025,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_steel_eaf,2026,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_steel_eaf,2027,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_steel_eaf,2028,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_steel_eaf,2029,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_steel_eaf,2030,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_steel_eaf,2031,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_steel_eaf,2032,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_steel_eaf,2033,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_steel_eaf,2034,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_steel_eaf,2035,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_steel_eaf,2036,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_steel_eaf,2037,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_steel_eaf,2038,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_steel_eaf,2039,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_steel_eaf,2040,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_steel_eaf,2041,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_steel_eaf,2042,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_steel_eaf,2043,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_steel_eaf,2044,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_steel_eaf,2045,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_steel_eaf,2046,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_steel_eaf,2047,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_steel_eaf,2048,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_steel_eaf,2049,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_steel_eaf,2050,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_steel_ccus,2025,0.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_steel_ccus,2026,0.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_steel_ccus,2027,0.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_steel_ccus,2028,0.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_steel_ccus,2029,0.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_steel_ccus,2030,0.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_steel_ccus,2031,0.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_steel_ccus,2032,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_steel_ccus,2033,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_steel_ccus,2034,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_steel_ccus,2035,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_steel_ccus,2036,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_steel_ccus,2037,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_steel_ccus,2038,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_steel_ccus,2039,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_steel_ccus,2040,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_steel_ccus,2041,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_steel_ccus,2042,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_steel_ccus,2043,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_steel_ccus,2044,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_steel_ccus,2045,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_steel_ccus,2046,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_steel_ccus,2047,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_steel_ccus,2048,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_steel_ccus,2049,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_steel_ccus,2050,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_petchem_ecracker,2025,0.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_petchem_ecracker,2026,0.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_petchem_ecracker,2027,0.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_petchem_ecracker,2028,0.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_petchem_ecracker,2029,0.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_petchem_ecracker,2030,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_petchem_ecracker,2031,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_petchem_ecracker,2032,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_petchem_ecracker,2033,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_petchem_ecracker,2034,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_petchem_ecracker,2035,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_petchem_ecracker,2036,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_petchem_ecracker,2037,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_petchem_ecracker,2038,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_petchem_ecracker,2039,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_petchem_ecracker,2040,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_petchem_ecracker,2041,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_petchem_ecracker,2042,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_petchem_ecracker,2043,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_petchem_ecracker,2044,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_petchem_ecracker,2045,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_petchem_ecracker,2046,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_petchem_ecracker,2047,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_petchem_ecracker,2048,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_petchem_ecracker,2049,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_petchem_ecracker,2050,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_petchem_h2fuel,2025,0.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_petchem_h2fuel,2026,0.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_petchem_h2fuel,2027,0.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_petchem_h2fuel,2028,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_petchem_h2fuel,2029,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_petchem_h2fuel,2030,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_petchem_h2fuel,2031,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_petchem_h2fuel,2032,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_petchem_h2fuel,2033,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_petchem_h2fuel,2034,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_petchem_h2fuel,2035,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_petchem_h2fuel,2036,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_petchem_h2fuel,2037,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_petchem_h2fuel,2038,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_petchem_h2fuel,2039,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_petchem_h2fuel,2040,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_petchem_h2fuel,2041,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_petchem_h2fuel,2042,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_petchem_h2fuel,2043,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_petchem_h2fuel,2044,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_petchem_h2fuel,2045,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_petchem_h2fuel,2046,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_petchem_h2fuel,2047,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_petchem_h2fuel,2048,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_petchem_h2fuel,2049,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_petchem_h2fuel,2050,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_petchem_bio,2025,0.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_petchem_bio,2026,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_petchem_bio,2027,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_petchem_bio,2028,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_petchem_bio,2029,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_petchem_bio,2030,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_petchem_bio,2031,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_petchem_bio,2032,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_petchem_bio,2033,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_petchem_bio,2034,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_petchem_bio,2035,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_petchem_bio,2036,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_petchem_bio,2037,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_petchem_bio,2038,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_petchem_bio,2039,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_petchem_bio,2040,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_petchem_bio,2041,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_petchem_bio,2042,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_petchem_bio,2043,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_petchem_bio,2044,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_petchem_bio,2045,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_petchem_bio,2046,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_petchem_bio,2047,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_petchem_bio,2048,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_petchem_bio,2049,1.0,0/1,SAMPLE_SYNTH
B20,Korea,tech_avail_petchem_bio,2050,1.0,0/1,SAMPLE_SYNTH
B20,Japan,elec_price,2025,130000.0,KRW/MWh,SAMPLE_SYNTH
B20,Japan,elec_price,2026,130780.0,KRW/MWh,SAMPLE_SYNTH
B20,Japan,elec_price,2027,131564.7,KRW/MWh,SAMPLE_SYNTH
B20,Japan,elec_price,2028,132354.1,KRW/MWh,SAMPLE_SYNTH
B20,Japan,elec_price,2029,133148.2,KRW/MWh,SAMPLE_SYNTH
B20,Japan,elec_price,2030,133947.1,KRW/MWh,SAMPLE_SYNTH
B20,Japan,elec_price,2031,134750.8,KRW/MWh,SAMPLE_SYNTH
B20,Japan,elec_price,2032,135559.3,KRW/MWh,SAMPLE_SYNTH
B20,Japan,elec_price,2033,136372.6,KRW/MWh,SAMPLE_SYNTH
B20,Japan,elec_price,2034,137190.9,KRW/MWh,SAMPLE_SYNTH
B20,Japan,elec_price,2035,138014.0,KRW/MWh,SAMPLE_SYNTH
B20,Japan,elec_price,2036,138842.1,KRW/MWh,SAMPLE_SYNTH
B20,Japan,elec_price,2037,139675.1,KRW/MWh,SAMPLE_SYNTH
B20,Japan,elec_price,2038,140513.2,KRW/MWh,SAMPLE_SYNTH
B20,Japan,elec_price,2039,141356.3,KRW/MWh,SAMPLE_SYNTH
B20,Japan,elec_price,2040,142204.4,KRW/MWh,SAMPLE_SYNTH
B20,Japan,elec_price,2041,143057.6,KRW/MWh,SAMPLE_SYNTH
B20,Japan,elec_price,2042,143916.0,KRW/MWh,SAMPLE_SYNTH
B20,Japan,elec_price,2043,144779.5,KRW/MWh,SAMPLE_SYNTH
B20,Japan,elec_price,2044,145648.2,KRW/MWh,SAMPLE_SYNTH
B20,Japan,elec_price,2045,146522.0,KRW/MWh,SAMPLE_SYNTH
B20,Japan,elec_price,2046,147401.2,KRW/MWh,SAMPLE_SYNTH
B20,Japan,elec_price,2047,148285.6,KRW/MWh,SAMPLE_SYNTH
B20,Japan,elec_price,2048,149175.3,KRW/MWh,SAMPLE_SYNTH
B20,Japan,elec_price,2049,150070.3,KRW/MWh,SAMPLE_SYNTH
B20,Japan,elec_price,2050,150970.8,KRW/MWh,SAMPLE_SYNTH
B20,Japan,h2_price,2025,6500.0,KRW/kgH2,SAMPLE_SYNTH
B20,Japan,h2_price,2026,6370.0,KRW/kgH2,SAMPLE_SYNTH
B20,Japan,h2_price,2027,6242.6,KRW/kgH2,SAMPLE_SYNTH
B20,Japan,h2_price,2028,6117.7,KRW/kgH2,SAMPLE_SYNTH
B20,Japan,h2_price,2029,5995.4,KRW/kgH2,SAMPLE_SYNTH
B20,Japan,h2_price,2030,5875.5,KRW/kgH2,SAMPLE_SYNTH
B20,Japan,h2_price,2031,5758.0,KRW/kgH2,SAMPLE_SYNTH
B20,Japan,h2_price,2032,5642.8,KRW/kgH2,SAMPLE_SYNTH
B20,Japan,h2_price,2033,5530.0,KRW/kgH2,SAMPLE_SYNTH
B20,Japan,h2_price,2034,5419.4,KRW/kgH2,SAMPLE_SYNTH
B20,Japan,h2_price,2035,5311.0,KRW/kgH2,SAMPLE_SYNTH
B20,Japan,h2_price,2036,5204.8,KRW/kgH2,SAMPLE_SYNTH
B20,Japan,h2_price,2037,5100.7,KRW/kgH2,SAMPLE_SYNTH
B20,Japan,h2_price,2038,4998.6,KRW/kgH2,SAMPLE_SYNTH
B20,Japan,h2_price,2039,4898.7,KRW/kgH2,SAMPLE_SYNTH
B20,Japan,h2_price,2040,4800.7,KRW/kgH2,SAMPLE_SYNTH
B20,Japan,h2_price,2041,4704.7,KRW/kgH2,SAMPLE_SYNTH
B20,Japan,h2_price,2042,4610.6,KRW/kgH2,SAMPLE_SYNTH
B20,Japan,h2_price,2043,4518.4,KRW/kgH2,SAMPLE_SYNTH
B20,Japan,h2_price,2044,4428.0,KRW/kgH2,SAMPLE_SYNTH
B20,Japan,h2_price,2045,4339.5,KRW/kgH2,SAMPLE_SYNTH
B20,Japan,h2_price,2046,4252.7,KRW/kgH2,SAMPLE_SYNTH
B20,Japan,h2_price,2047,4167.6,KRW/kgH2,SAMPLE_SYNTH
B20,Japan,h2_price,2048,4084.3,KRW/kgH2,SAMPLE_SYNTH
B20,Japan,h2_price,2049,4002.6,KRW/kgH2,SAMPLE_SYNTH
B20,Japan,h2_price,2050,3922.5,KRW/kgH2,SAMPLE_SYNTH
B20,Japan,coal_price,2025,220000.0,KRW/t,SAMPLE_SYNTH
B20,Japan,coal_price,2026,220000.0,KRW/t,SAMPLE_SYNTH
B20,Japan,coal_price,2027,220000.0,KRW/t,SAMPLE_SYNTH
B20,Japan,coal_price,2028,220000.0,KRW/t,SAMPLE_SYNTH
B20,Japan,coal_price,2029,220000.0,KRW/t,SAMPLE_SYNTH
B20,Japan,coal_price,2030,220000.0,KRW/t,SAMPLE_SYNTH
B20,Japan,coal_price,2031,220000.0,KRW/t,SAMPLE_SYNTH
B20,Japan,coal_price,2032,220000.0,KRW/t,SAMPLE_SYNTH
B20,Japan,coal_price,2033,220000.0,KRW/t,SAMPLE_SYNTH
B20,Japan,coal_price,2034,220000.0,KRW/t,SAMPLE_SYNTH
B20,Japan,coal_price,2035,220000.0,KRW/t,SAMPLE_SYNTH
B20,Japan,coal_price,2036,220000.0,KRW/t,SAMPLE_SYNTH
B20,Japan,coal_price,2037,220000.0,KRW/t,SAMPLE_SYNTH
B20,Japan,coal_price,2038,220000.0,KRW/t,SAMPLE_SYNTH
B20,Japan,coal_price,2039,220000.0,KRW/t,SAMPLE_SYNTH
B20,Japan,coal_price,2040,220000.0,KRW/t,SAMPLE_SYNTH
B20,Japan,coal_price,2041,220000.0,KRW/t,SAMPLE_SYNTH
B20,Japan,coal_price,2042,220000.0,KRW/t,SAMPLE_SYNTH
B20,Japan,coal_price,2043,220000.0,KRW/t,SAMPLE_SYNTH
B20,Japan,coal_price,2044,220000.0,KRW/t,SAMPLE_SYNTH
B20,Japan,coal_price,2045,220000.0,KRW/t,SAMPLE_SYNTH
B20,Japan,coal_price,2046,220000.0,KRW/t,SAMPLE_SYNTH
B20,Japan,coal_price,2047,220000.0,KRW/t,SAMPLE_SYNTH
B20,Japan,coal_price,2048,220000.0,KRW/t,SAMPLE_SYNTH
B20,Japan,coal_price,2049,220000.0,KRW/t,SAMPLE_SYNTH
B20,Japan,coal_price,2050,220000.0,KRW/t,SAMPLE_SYNTH
B20,Japan,gas_price,2025,780000.0,KRW/t,SAMPLE_SYNTH
B20,Japan,gas_price,2026,783900.0,KRW/t,SAMPLE_SYNTH
B20,Japan,gas_price,2027,787819.5,KRW/t,SAMPLE_SYNTH
B20,Japan,gas_price,2028,791758.6,KRW/t,SAMPLE_SYNTH
B20,Japan,gas_price,2029,795717.4,KRW/t,SAMPLE_SYNTH
B20,Japan,gas_price,2030,799696.0,KRW/t,SAMPLE_SYNTH
B20,Japan,gas_price,2031,803694.5,KRW/t,SAMPLE_SYNTH
B20,Japan,gas_price,2032,807712.9,KRW/t,SAMPLE_SYNTH
B20,Japan,gas_price,2033,811751.5,KRW/t,SAMPLE_SYNTH
B20,Japan,gas_price,2034,815810.3,KRW/t,SAMPLE_SYNTH
B20,Japan,gas_price,2035,819889.3,KRW/t,SAMPLE_SYNTH
B20,Japan,gas_price,2036,823988.7,KRW/t,SAMPLE_SYNTH
B20,Japan,gas_price,2037,828108.7,KRW/t,SAMPLE_SYNTH
B20,Japan,gas_price,2038,832249.2,KRW/t,SAMPLE_SYNTH
B20,Japan,gas_price,2039,836410.5,KRW/t,SAMPLE_SYNTH
B20,Japan,gas_price,2040,840592.5,KRW/t,SAMPLE_SYNTH
B20,Japan,gas_price,2041,844795.5,KRW/t,SAMPLE_SYNTH
