candidate_id,company_id,company_name,template_plan_id,physical_portfolio_id,scenario_id,common_avoided_emissions_mtco2,deterministic_economic_npv_bn_krw,deterministic_cost_common_kkrw_per_tco2,carbon_budget_feasible,scenario_feasible,first_budget_breach_year,max_annual_budget_excess_mtco2,minimum_annual_budget_margin_mtco2,physical_constraints_feasible,resource_constraints_feasible,construction_concurrency_feasible,failure_risk_constraint_feasible,first_resource_breach_year,max_scrap_supply_excess_mt,max_hydrogen_supply_excess_mt,max_incremental_grid_excess_twh,max_concurrent_construction_projects,concurrent_construction_limit,portfolio_failure_probability,portfolio_failure_probability_limit,expected_failure_delay_years
CAND-8C8E20A72CC1A9,NIPPON_STEEL_JP,Nippon Steel,P2,PORT-2B4B7B3B418B,DISCLOSED_PATH,375.618932,70935.901,188.850707,True,False,,0.0,3.446647212967946e-06,False,False,True,True,2029,0.0,0.04500000000000004,0.0,2,2,0.4298908671999999,0.65,1.84
CAND-8C8E20A72CC1A9,NIPPON_STEEL_JP,Nippon Steel,P2,PORT-2B4B7B3B418B,ACCELERATED_15C,375.618932,68973.282,183.62568,False,False,2035,13.210001625,-13.210001625,True,True,True,True,,0.0,0.0,0.0,2,2,0.4298908671999999,0.65,1.84
CAND-8CB8452020FD2E,NIPPON_STEEL_JP,Nippon Steel,P3,PORT-1A4B19920DEE,DISCLOSED_PATH,400.843975,75754.163,188.986658,True,False,,0.0,3.446647212967946e-06,False,False,True,True,2029,0.0,0.04500000000000004,0.0,2,2,0.5130317823999999,0.65,2.4800000000000004
CAND-8CB8452020FD2E,NIPPON_STEEL_JP,Nippon Steel,P3,PORT-1A4B19920DEE,ACCELERATED_15C,400.843975,72258.166,180.265067,False,False,2035,4.207752061632604,-4.207752061632604,True,True,True,True,,0.0,0.0,0.0,2,2,0.5130317823999999,0.65,2.4800000000000004
CAND-8D9B6656A675D4,NIPPON_STEEL_JP,Nippon Steel,P2,PORT-BF563B54E502,DISCLOSED_PATH,380.748932,35311.382,92.741907,True,True,,0.0,3.446647212967946e-06,True,True,True,True,,0.0,0.0,0.0,2,2,0.45364541439999984,0.65,2.0
CAND-8D9B6656A675D4,NIPPON_STEEL_JP,Nippon Steel,P2,PORT-BF563B54E502,ACCELERATED_15C,380.748932,31585.081,82.95514,False,False,2035,8.157756991632596,-8.157756991632596,True,True,True,True,,0.0,0.0,0.0,2,2,0.45364541439999984,0.65,2.0
CAND-8DF529B3877680,NIPPON_STEEL_JP,Nippon Steel,P2,PORT-E9DA8A4B2253,DISCLOSED_PATH,142.238969,19660.001,138.218108,False,False,2030,17.929997709999995,-17.929997709999995,True,True,True,True,,0.0,0.0,0.0,2,2,0.3035358208000001,0.65,1.0399999999999998
CAND-8DF529B3877680,NIPPON_STEEL_JP,Nippon Steel,P2,PORT-E9DA8A4B2253,ACCELERATED_15C,142.238969,18632.954,130.997536,False,False,2030,34.929997709999995,-34.929997709999995,True,True,True,True,,0.0,0.0,0.0,2,2,0.3035358208000001,0.65,1.0399999999999998
CAND-8E04A2B7107CAF,NIPPON_STEEL_JP,Nippon Steel,P2,PORT-8F73C471E8F1,DISCLOSED_PATH,353.198932,56690.809,160.506738,True,False,,0.0,3.446647212967946e-06,False,False,True,True,2029,0.0,0.04500000000000004,0.0,2,2,0.4298908671999999,0.65,1.84
CAND-8E04A2B7107CAF,NIPPON_STEEL_JP,Nippon Steel,P2,PORT-8F73C471E8F1,ACCELERATED_15C,353.198932,54243.661,153.578214,False,False,2035,12.170002140000001,-12.170002140000001,True,True,True,True,,0.0,0.0,0.0,2,2,0.4298908671999999,0.65,1.84
CAND-8E2B4724BB5F60,NIPPON_STEEL_JP,Nippon Steel,P1,PORT-BF29E8561588,DISCLOSED_PATH,448.698942,74522.776,166.086364,True,False,,0.0,3.446647212967946e-06,False,False,True,True,2029,0.0,0.04500000000000004,0.0,2,2,0.45364541439999984,0.65,2.0
CAND-8E2B4724BB5F60,NIPPON_STEEL_JP,Nippon Steel,P1,PORT-BF29E8561588,ACCELERATED_15C,448.698942,72535.811,161.658084,False,False,2040,2.770000320000001,-2.770000320000001,True,True,True,True,,0.0,0.0,0.0,2,2,0.45364541439999984,0.65,2.0
CAND-8F2B01D027FD50,NIPPON_STEEL_JP,Nippon Steel,P3,PORT-43EF81127474,DISCLOSED_PATH,414.748933,84942.175,204.803842,True,False,,0.0,3.446647212967946e-06,False,False,True,True,2029,0.0,0.04500000000000004,0.0,2,2,0.5659631103999998,0.65,2.96
CAND-8F2B01D027FD50,NIPPON_STEEL_JP,Nippon Steel,P3,PORT-43EF81127474,ACCELERATED_15C,414.748933,81521.6,196.556502,False,False,2035,5.907756991632596,-5.907756991632596,True,True,True,True,,0.0,0.0,0.0,2,2,0.5659631103999998,0.65,2.96
CAND-908716DF2AB921,NIPPON_STEEL_JP,Nippon Steel,P2,PORT-0542A6FA3ED2,DISCLOSED_PATH,408.098937,71613.729,175.481294,True,False,,0.0,3.446647212967946e-06,False,False,True,True,2029,0.0,0.04500000000000004,0.0,2,2,0.4298908671999999,0.65,1.84
CAND-908716DF2AB921,NIPPON_STEEL_JP,Nippon Steel,P2,PORT-0542A6FA3ED2,ACCELERATED_15C,408.098937,69217.631,169.609927,False,False,2040,10.890001334999997,-10.890001334999997,True,True,True,True,,0.0,0.0,0.0,2,2,0.4298908671999999,0.65,1.84
CAND-9095C92643126E,NIPPON_STEEL_JP,Nippon Steel,P1,PORT-4FC217565C3B,DISCLOSED_PATH,345.368967,57927.074,167.725185,True,False,,0.0,3.446647212967946e-06,False,False,True,True,2029,0.0,0.04500000000000004,0.0,2,2,0.4298908671999999,0.65,1.84
CAND-9095C92643126E,NIPPON_STEEL_JP,Nippon Steel,P1,PORT-4FC217565C3B,ACCELERATED_15C,345.368967,56318.068,163.066381,False,False,2035,10.719997935000002,-10.719997935000002,True,True,True,True,,0.0,0.0,0.0,2,2,0.4298908671999999,0.65,1.84
CAND-9101D20C3B5802,NIPPON_STEEL_JP,Nippon Steel,P1,PORT-17AB13B46286,DISCLOSED_PATH,385.968972,58996.052,152.851801,True,False,,0.0,3.446647212967946e-06,False,False,True,True,2029,0.0,0.04500000000000004,0.0,2,2,0.45364541439999984,0.65,2.0
CAND-9101D20C3B5802,NIPPON_STEEL_JP,Nippon Steel,P1,PORT-17AB13B46286,ACCELERATED_15C,385.968972,56807.991,147.182792,False,False,2035,6.007752286632595,-6.007752286632595,True,True,True,True,,0.0,0.0,0.0,2,2,0.45364541439999984,0.65,2.0
CAND-9132EE1EC2E921,NIPPON_STEEL_JP,Nippon Steel,P1,PORT-F35ED7E625B9,DISCLOSED_PATH,353.838972,51221.929,144.760563,True,False,,0.0,3.446647212967946e-06,False,False,True,True,2029,0.0,0.04500000000000004,0.0,2,2,0.3603653631999999,0.65,1.36
CAND-9132EE1EC2E921,NIPPON_STEEL_JP,Nippon Steel,P1,PORT-F35ED7E625B9,ACCELERATED_15C,353.838972,49053.967,138.633589,False,False,2035,13.30999692,-13.30999692,True,True,True,True,,0.0,0.0,0.0,2,2,0.3603653631999999,0.65,1.36
CAND-91BB5A02A7A61F,NIPPON_STEEL_JP,Nippon Steel,P2,PORT-42FD0857B83C,DISCLOSED_PATH,452.478948,34274.166,75.747538,True,False,,0.0,3.446647212967946e-06,False,False,True,True,2036,0.39999896500000176,0.0,0.0,2,2,0.47641018879999986,0.65,2.16
CAND-91BB5A02A7A61F,NIPPON_STEEL_JP,Nippon Steel,P2,PORT-42FD0857B83C,ACCELERATED_15C,452.478948,29480.361,65.153001,True,True,,0.0,3.446647212967946e-06,True,True,True,True,,0.0,0.0,0.0,2,2,0.47641018879999986,0.65,2.16
CAND-91ED48BDAA559B,NIPPON_STEEL_JP,Nippon Steel,P1,PORT-7DC6DDA55D96,DISCLOSED_PATH,209.368973,20459.578,97.720202,False,False,2030,4.807752286632599,-4.807752286632599,True,True,True,True,,0.0,0.0,0.0,2,2,0.4298908671999999,0.65,1.84
CAND-91ED48BDAA559B,NIPPON_STEEL_JP,Nippon Steel,P1,PORT-7DC6DDA55D96,ACCELERATED_15C,209.368973,18577.93,88.732965,False,False,2030,21.3077522866326,-21.3077522866326,True,True,True,True,,0.0,0.0,0.0,2,2,0.4298908671999999,0.65,1.84
CAND-922D24F8221A4A,NIPPON_STEEL_JP,Nippon Steel,P1,PORT-BF563B54E502,DISCLOSED_PATH,380.748932,36068.97,94.731638,True,True,,0.0,3.446647212967946e-06,True,True,True,True,,0.0,0.0,0.0,2,2,0.45364541439999984,0.65,2.0
CAND-922D24F8221A4A,NIPPON_STEEL_JP,Nippon Steel,P1,PORT-BF563B54E502,ACCELERATED_15C,380.748932,32732.304,85.968209,False,False,2035,8.157756991632596,-8.157756991632596,True,True,True,True,,0.0,0.0,0.0,2,2,0.45364541439999984,0.65,2.0
CAND-927A12FA71C119,NIPPON_STEEL_JP,Nippon Steel,P2,PORT-F35ED7E625B9,DISCLOSED_PATH,353.838972,49972.294,141.228915,True,False,,0.0,3.446647212967946e-06,False,False,True,True,2029,0.0,0.04500000000000004,0.0,2,2,0.3603653631999999,0.65,1.36
CAND-927A12FA71C119,NIPPON_STEEL_JP,Nippon Steel,P2,PORT-F35ED7E625B9,ACCELERATED_15C,353.838972,47135.853,133.212722,False,False,2035,13.30999692,-13.30999692,True,True,True,True,,0.0,0.0,0.0,2,2,0.3603653631999999,0.65,1.36
CAND-929DE303374200,NIPPON_STEEL_JP,Nippon Steel,P1,PORT-86BF82627142,DISCLOSED_PATH,414.748947,18630.341,44.919561,True,False,,0.0,3.446647212967946e-06,False,False,True,True,2034,3.3599990099999992,0.0,0.0,2,2,0.3870168063999999,0.65,1.52
CAND-929DE303374200,NIPPON_STEEL_JP,Nippon Steel,P1,PORT-86BF82627142,ACCELERATED_15C,414.748947,13664.171,32.945644,False,False,2040,5.169999644999997,-5.169999644999997,True,True,True,True,,0.0,0.0,0.0,2,2,0.3870168063999999,0.65,1.52
CAND-92EA52FA4471AA,NIPPON_STEEL_JP,Nippon Steel,P1,PORT-EB7921B0B4D7,DISCLOSED_PATH,447.348948,71648.555,160.162565,True,False,,0.0,3.446647212967946e-06,False,False,True,True,2029,0.0,0.04500000000000004,0.0,2,2,0.45364541439999984,0.65,2.0
CAND-92EA52FA4471AA,NIPPON_STEEL_JP,Nippon Steel,P1,PORT-EB7921B0B4D7,ACCELERATED_15C,447.348948,69554.965,155.482572,False,False,2040,2.5199995950000016,-2.5199995950000016,True,True,True,True,,0.0,0.0,0.0,2,2,0.45364541439999984,0.65,2.0
CAND-940ED942CBD269,NIPPON_STEEL_JP,Nippon Steel,P2,PORT-D2286B1543C0,DISCLOSED_PATH,346.438975,34432.455,99.389668,True,True,,0.0,3.446647212967946e-06,True,True,True,True,,0.0,0.0,0.0,2,2,0.4298908671999999,0.65,1.84
CAND-940ED942CBD269,NIPPON_STEEL_JP,Nippon Steel,P2,PORT-D2286B1543C0,ACCELERATED_15C,346.438975,31337.081,90.454836,False,False,2035,12.35999652,-12.35999652,True,True,True,True,,0.0,0.0,0.0,2,2,0.4298908671999999,0.65,1.84
CAND-94A5F055326590,NIPPON_STEEL_JP,Nippon Steel,P3,PORT-685CF3088EF5,DISCLOSED_PATH,357.968969,71715.989,200.341357,True,False,,0.0,3.446647212967946e-06,False,False,True,True,2029,0.0,0.04500000000000004,0.0,2,2,0.49185925119999985,0.65,2.3200000000000003
CAND-94A5F055326590,NIPPON_STEEL_JP,Nippon Steel,P3,PORT-685CF3088EF5,ACCELERATED_15C,357.968969,68679.14,191.857803,False,False,2035,8.91999771,-8.91999771,True,True,True,True,,0.0,0.0,0.0,2,2,0.49185925119999985,0.65,2.3200000000000003
CAND-9577FB5A2464E1,NIPPON_STEEL_JP,Nippon Steel,P2,PORT-AA17EC0396DF,DISCLOSED_PATH,411.878943,33202.437,80.612125,True,True,,0.0,3.446647212967946e-06,True,True,True,True,,0.0,0.0,0.0,2,2,0.45364541439999984,0.65,2.0
CAND-9577FB5A2464E1,NIPPON_STEEL_JP,Nippon Steel,P2,PORT-AA17EC0396DF,ACCELERATED_15C,411.878943,28986.243,70.375638,False,False,2040,2.1800006100000004,-2.1800006100000004,True,True,True,True,,0.0,0.0,0.0,2,2,0.45364541439999984,0.65,2.0
CAND-96490FCD0060A9,NIPPON_STEEL_JP,Nippon Steel,P3,PORT-921D4BD7C0AA,DISCLOSED_PATH,312.888963,53771.044,171.853436,True,False,,0.0,3.446647212967946e-06,False,False,True,True,2029,0.0,0.04500000000000004,0.0,2,2,0.4298908671999999,0.65,1.84
CAND-96490FCD0060A9,NIPPON_STEEL_JP,Nippon Steel,P3,PORT-921D4BD7C0AA,ACCELERATED_15C,312.888963,50684.062,161.987375,False,False,2035,16.447753591632598,-16.447753591632598,True,True,True,True,,0.0,0.0,0.0,2,2,0.4298908671999999,0.65,1.84
CAND-966DD06DE07B52,NIPPON_STEEL_JP,Nippon Steel,P3,PORT-F7D0A7E47A59,DISCLOSED_PATH,438.878943,73646.023,167.804869,True,False,,0.0,3.446647212967946e-06,False,False,True,True,2029,0.0,0.04500000000000004,0.0,2,2,0.5130317823999999,0.65,2.48
CAND-966DD06DE07B52,NIPPON_STEEL_JP,Nippon Steel,P3,PORT-F7D0A7E47A59,ACCELERATED_15C,438.878943,69534.795,158.437302,True,True,,0.0,3.446647212967946e-06,True,True,True,True,,0.0,0.0,0.0,2,2,0.5130317823999999,0.65,2.48
CAND-967FD52FEF7AD0,NIPPON_STEEL_JP,Nippon Steel,P2,PORT-6BA9841BAB7B,DISCLOSED_PATH,388.243973,60684.41,156.304834,True,False,,0.0,3.446647212967946e-06,False,False,True,True,2029,0.0,0.04500000000000004,0.0,2,2,0.45364541439999984,0.65,2.0
CAND-967FD52FEF7AD0,NIPPON_STEEL_JP,Nippon Steel,P2,PORT-6BA9841BAB7B,ACCELERATED_15C,388.243973,57931.056,149.213021,False,False,2035,6.007752286632595,-6.007752286632595,True,True,True,True,,0.0,0.0,0.0,2,2,0.45364541439999984,0.65,2.0
CAND-97619370C4E958,NIPPON_STEEL_JP,Nippon Steel,P2,PORT-4F64F793369E,DISCLOSED_PATH,330.968969,31273.831,94.491733,True,True,,0.0,3.446647212967946e-06,True,True,True,True,,0.0,0.0,0.0,2,2,0.4298908671999999,0.65,1.84
CAND-97619370C4E958,NIPPON_STEEL_JP,Nippon Steel,P2,PORT-4F64F793369E,ACCELERATED_15C,330.968969,28145.201,85.038792,False,False,2035,11.16999771,-11.16999771,True,True,True,True,,0.0,0.0,0.0,2,2,0.4298908671999999,0.65,1.84
CAND-97FAAFFD87E907,NIPPON_STEEL_JP,Nippon Steel,P1,PORT-160DD6C4A97F,DISCLOSED_PATH,442.153947,19641.24,44.421722,True,False,,0.0,3.446647212967946e-06,False,False,True,True,2034,4.469999115000004,0.0,0.0,2,2,0.41255777279999983,0.65,1.68
CAND-97FAAFFD87E907,NIPPON_STEEL_JP,Nippon Steel,P1,PORT-160DD6C4A97F,ACCELERATED_15C,442.153947,14258.889,32.248699,True,True,,0.0,3.446647212967946e-06,True,True,True,True,,0.0,0.0,0.0,2,2,0.41255777279999983,0.65,1.68
CAND-98C444785493CC,NIPPON_STEEL_JP,Nippon Steel,P2,PORT-6A7794E0A685,DISCLOSED_PATH,434.748946,51900.9,119.381313,True,False,,0.0,3.446647212967946e-06,False,False,True,True,2029,0.0,0.04500000000000004,0.0,2,2,0.3870168063999999,0.65,1.52
CAND-98C444785493CC,NIPPON_STEEL_JP,Nippon Steel,P2,PORT-6A7794E0A685,ACCELERATED_15C,434.748946,47976.895,110.355402,False,False,2040,4.31999982,-4.31999982,True,True,True,True,,0.0,0.0,0.0,2,2,0.3870168063999999,0.65,1.52
CAND-990402B84D146B,NIPPON_STEEL_JP,Nippon Steel,P3,PORT-F37E5039B6ED,DISCLOSED_PATH,400.798938,65016.545,162.217357,True,False,,0.0,3.446647212967946e-06,False,False,True,True,2029,0.0,0.04500000000000004,0.0,2,2,0.5130317823999999,0.65,2.48
CAND-990402B84D146B,NIPPON_STEEL_JP,Nippon Steel,P3,PORT-F37E5039B6ED,ACCELERATED_15C,400.798938,61137.059,152.537977,False,False,2035,7.457756491632594,-7.457756491632594,True,True,True,True,,0.0,0.0,0.0,2,2,0.5130317823999999,0.65,2.48
CAND-998B8F607FCC4E,NIPPON_STEEL_JP,Nippon Steel,P1,PORT-6DF50E192B73,DISCLOSED_PATH,56.558958,-90.548,-1.600943,False,False,2030,30.169999239999996,-30.169999239999996,True,True,True,True,,0.0,0.0,0.0,1,2,0.18462730240000003,0.65,0.4
CAND-998B8F607FCC4E,NIPPON_STEEL_JP,Nippon Steel,P1,PORT-6DF50E192B73,ACCELERATED_15C,56.558958,-1000.431,-17.688293,False,False,2030,47.169999239999996,-47.169999239999996,True,True,True,True,,0.0,0.0,0.0,1,2,0.18462730240000003,0.65,0.4
CAND-99C2F6AC6E0947,NIPPON_STEEL_JP,Nippon Steel,P1,PORT-9DCBF1CC23DB,DISCLOSED_PATH,157.043967,2667.698,16.986949,False,False,2030,10.594997935000002,-10.594997935000002,True,True,True,True,,0.0,0.0,0.0,2,2,0.25115944960000003,0.65,0.72
CAND-99C2F6AC6E0947,NIPPON_STEEL_JP,Nippon Steel,P1,PORT-9DCBF1CC23DB,ACCELERATED_15C,157.043967,325.574,2.073138,False,False,2030,27.594997935000002,-27.594997935000002,True,True,True,True,,0.0,0.0,0.0,2,2,0.25115944960000003,0.65,0.72
CAND-99C2FB963A3312,NIPPON_STEEL_JP,Nippon Steel,P2,PORT-2D5B38A00FC3,DISCLOSED_PATH,360.838973,59670.384,165.365686,True,False,,0.0,3.446647212967946e-06,False,False,True,True,2029,0.0,0.04500000000000004,0.0,2,2,0.4298908671999999,0.65,1.84
CAND-99C2FB963A3312,NIPPON_STEEL_JP,Nippon Steel,P2,PORT-2D5B38A00FC3,ACCELERATED_15C,360.838973,57332.965,158.887952,False,False,2035,11.909996744999997,-11.909996744999997,True,True,True,True,,0.0,0.0,0.0,2,2,0.4298908671999999,0.65,1.84
CAND-9A3B971FF5CFC2,NIPPON_STEEL_JP,Nippon Steel,P3,PORT-85BCFB6D75A5,DISCLOSED_PATH,264.503938,41815.405,158.089913,False,False,2030,0.6504345533527953,-0.6504345533527953,True,True,True,True,,0.0,0.0,0.0,2,2,0.4298908672,0.65,1.8399999999999999
CAND-9A3B971FF5CFC2,NIPPON_STEEL_JP,Nippon Steel,P3,PORT-85BCFB6D75A5,ACCELERATED_15C,264.503938,39349.697,148.767906,False,False,2030,15.255001109999995,-15.255001109999995,True,True,True,True,,0.0,0.0,0.0,2,2,0.4298908672,0.65,1.8399999999999999
CAND-9A6C9B9EE37EE0,NIPPON_STEEL_JP,Nippon Steel,P1,PORT-4A80544162DB,DISCLOSED_PATH,129.638967,1656.799,12.780098,False,False,2030,19.729997935,-19.729997935,True,True,True,True,,0.0,0.0,0.0,2,2,0.21860116480000003,0.65,0.56
CAND-9A6C9B9EE37EE0,NIPPON_STEEL_JP,Nippon Steel,P1,PORT-4A80544162DB,ACCELERATED_15C,129.638967,-269.145,-2.076109,False,False,2030,36.729997935,-36.729997935,True,True,True,True,,0.0,0.0,0.0,2,2,0.21860116480000003,0.65,0.56
CAND-9A94D582F1BDDD,NIPPON_STEEL_JP,Nippon Steel,P3,PORT-5ADA91EDF97F,DISCLOSED_PATH,256.628937,30902.851,120.418421,False,False,2030,0.6504345533527953,-0.6504345533527953,True,True,True,True,,0.0,0.0,0.0,2,2,0.4298908671999999,0.65,1.84
CAND-9A94D582F1BDDD,NIPPON_STEEL_JP,Nippon Steel,P3,PORT-5ADA91EDF97F,ACCELERATED_15C,256.628937,28124.928,109.593753,False,False,2030,15.48000133499999,-15.48000133499999,True,True,True,True,,0.0,0.0,0.0,2,2,0.4298908671999999,0.65,1.84
CAND-9AA18DA06B5B1E,NIPPON_STEEL_JP,Nippon Steel,P1,PORT-4270128735D9,DISCLOSED_PATH,321.068932,50334.921,156.772942,False,False,2040,5.880002140000002,-5.880002140000002,False,False,True,True,2029,0.0,0.04500000000000004,0.0,1,2,0.3325551616,0.65,1.2000000000000002
CAND-9AA18DA06B5B1E,NIPPON_STEEL_JP,Nippon Steel,P1,PORT-4270128735D9,ACCELERATED_15C,321.068932,48666.079,151.575174,False,False,2035,22.880002140000002,-22.880002140000002,True,True,True,True,,0.0,0.0,0.0,1,2,0.3325551616,0.65,1.2000000000000002
CAND-9AE14A2C094F50,NIPPON_STEEL_JP,Nippon Steel,P2,PORT-4FC217565C3B,DISCLOSED_PATH,345.368967,56511.761,163.627211,True,False,,0.0,3.446647212967946e-06,False,False,True,True,2029,0.0,0.04500000000000004,0.0,2,2,0.4298908671999999,0.65,1.84
CAND-9AE14A2C094F50,NIPPON_STEEL_JP,Nippon Steel,P2,PORT-4FC217565C3B,ACCELERATED_15C,345.368967,54141.086,156.763031,False,False,2035,10.719997935000002,-10.719997935000002,True,True,True,True,,0.0,0.0,0.0,2,2,0.4298908671999999,0.65,1.84
CAND-9AE2D8B8B8072F,NIPPON_STEEL_JP,Nippon Steel,P1,PORT-8FA30C7F0389,DISCLOSED_PATH,129.288963,8752.554,67.697614,False,False,2030,15.247753591632602,-15.247753591632602,True,True,True,True,,0.0,0.0,0.0,2,2,0.3325551616,0.65,1.2
CAND-9AE2D8B8B8072F,NIPPON_STEEL_JP,Nippon Steel,P1,PORT-8FA30C7F0389,ACCELERATED_15C,129.288963,7243.516,56.025789,False,False,2030,31.747753591632602,-31.747753591632602,True,True,True,True,,0.0,0.0,0.0,2,2,0.3325551616,0.65,1.2
CAND-9AFB607449285B,NIPPON_STEEL_JP,Nippon Steel,P4,PORT-3D9E6191363A,DISCLOSED_PATH,545.468939,87540.235,160.486196,True,False,,0.0,3.446647212967946e-06,False,False,True,True,2028,0.0,0.195,0.0,2,2,0.5333221247999999,0.65,2.6399999999999997
CAND-9AFB607449285B,NIPPON_STEEL_JP,Nippon Steel,P4,PORT-3D9E6191363A,ACCELERATED_15C,545.468939,80324.824,147.258291,True,True,,0.0,3.446647212967946e-06,True,True,True,True,,0.0,0.0,0.0,2,2,0.5333221247999999,0.65,2.6399999999999997
CAND-9BDD17344F0FD9,NIPPON_STEEL_JP,Nippon Steel,P3,PORT-20A2D678A278,DISCLOSED_PATH,488.703943,88294.361,180.67045,True,False,,0.0,3.446647212967946e-06,False,False,True,True,2029,0.0,0.04500000000000004,0.0,2,2,0.5333221247999999,0.65,2.6399999999999997
CAND-9BDD17344F0FD9,NIPPON_STEEL_JP,Nippon Steel,P3,PORT-20A2D678A278,ACCELERATED_15C,488.703943,83901.02,171.68067,True,True,,0.0,3.446647212967946e-06,True,True,True,True,,0.0,0.0,0.0,2,2,0.5333221247999999,0.65,2.6399999999999997
CAND-9CD029437962BA,NIPPON_STEEL_JP,Nippon Steel,P3,PORT-9F881B0E6E71,DISCLOSED_PATH,277.698943,41872.864,150.785104,False,False,2030,0.6504345533527953,-0.6504345533527953,True,True,True,True,,0.0,0.0,0.0,2,2,0.4298908671999999,0.65,1.84
CAND-9CD029437962BA,NIPPON_STEEL_JP,Nippon Steel,P3,PORT-9F881B0E6E71,ACCELERATED_15C,277.698943,39247.411,141.330789,False,False,2030,16.270000095,-16.270000095,True,True,True,True,,0.0,0.0,0.0,2,2,0.4298908671999999,0.65,1.84
CAND-9D08D9C1AAE72B,NIPPON_STEEL_JP,Nippon Steel,P1,PORT-2C2A10B4DFAE,DISCLOSED_PATH,435.153946,9681.562,22.248591,True,False,,0.0,3.446647212967946e-06,False,False,True,True,2034,8.669999640000004,0.0,0.0,2,2,0.34091847679999987,0.65,1.2
CAND-9D08D9C1AAE72B,NIPPON_STEEL_JP,Nippon Steel,P1,PORT-2C2A10B4DFAE,ACCELERATED_15C,435.153946,3655.763,8.401079,True,False,,0.0,3.446647212967946e-06,False,False,True,True,2036,3.669999640000004,0.0,0.0,2,2,0.34091847679999987,0.65,1.2
CAND-9D238D687B4827,NIPPON_STEEL_JP,Nippon Steel,P3,PORT-475628A5EB38,DISCLOSED_PATH,393.843974,66438.697,168.692937,True,False,,0.0,3.446647212967946e-06,False,False,True,True,2029,0.0,0.04500000000000004,0.0,2,2,0.45364541439999984,0.65,2.0
CAND-9D238D687B4827,NIPPON_STEEL_JP,Nippon Steel,P3,PORT-475628A5EB38,ACCELERATED_15C,393.843974,62660.824,159.10063,False,False,2035,4.207752061632604,-4.207752061632604,True,True,True,True,,0.0,0.0,0.0,2,2,0.45364541439999984,0.65,2.0
CAND-9DAB8BFDEC6337,NIPPON_STEEL_JP,Nippon Steel,P3,PORT-ED90F4FED395,DISCLOSED_PATH,319.888964,63086.51,197.213775,True,False,,0.0,3.446647212967946e-06,False,False,True,True,2029,0.0,0.04500000000000004,0.0,2,2,0.49185925119999985,0.65,2.3200000000000003
CAND-9DAB8BFDEC6337,NIPPON_STEEL_JP,Nippon Steel,P3,PORT-ED90F4FED395,ACCELERATED_15C,319.888964,60281.403,188.444774,False,False,2035,16.447753591632598,-16.447753591632598,True,True,True,True,,0.0,0.0,0.0,2,2,0.49185925119999985,0.65,2.3200000000000003
CAND-9DEF4BAB9A0852,NIPPON_STEEL_JP,Nippon Steel,P2,PORT-233896767A76,DISCLOSED_PATH,466.878946,59512.096,127.467937,True,False,,0.0,3.446647212967946e-06,False,False,True,True,2029,0.0,0.04500000000000004,0.0,2,2,0.47641018879999986,0.65,2.16
CAND-9DEF4BAB9A0852,NIPPON_STEEL_JP,Nippon Steel,P2,PORT-233896767A76,ACCELERATED_15C,466.878946,55476.246,118.823619,True,True,,0.0,3.446647212967946e-06,True,True,True,True,,0.0,0.0,0.0,2,2,0.47641018879999986,0.65,2.16
CAND-9E270E8727760A,NIPPON_STEEL_JP,Nippon Steel,P1,PORT-5F64F8D36298,DISCLOSED_PATH,334.668937,6923.317,20.687061,False,False,2040,0.010001125000002276,-0.010001125000002276,False,False,True,True,2036,0.39999896500000176,0.0,0.0,2,2,0.28236113919999994,0.65,0.88
CAND-9E270E8727760A,NIPPON_STEEL_JP,Nippon Steel,P1,PORT-5F64F8D36298,ACCELERATED_15C,334.668937,2329.758,6.96138,False,False,2035,17.010001125000002,-17.010001125000002,True,True,True,True,,0.0,0.0,0.0,2,2,0.28236113919999994,0.65,0.88
CAND-9E9C125159A58F,NIPPON_STEEL_JP,Nippon Steel,P2,PORT-4028F2B5FE7E,DISCLOSED_PATH,304.228943,42756.396,140.540199,False,False,2030,0.6504345533527953,-0.6504345533527953,True,True,True,True,,0.0,0.0,0.0,2,2,0.5130317823999999,0.65,2.48
CAND-9E9C125159A58F,NIPPON_STEEL_JP,Nippon Steel,P2,PORT-4028F2B5FE7E,ACCELERATED_15C,304.228943,40507.766,133.148954,False,False,2030,10.767755686632597,-10.767755686632597,True,True,True,True,,0.0,0.0,0.0,2,2,0.5130317823999999,0.65,2.48
CAND-9EF16DBB46004F,NIPPON_STEEL_JP,Nippon Steel,P1,PORT-833EEC5002A6,DISCLOSED_PATH,369.073938,17893.893,48.483221,True,True,,0.0,3.446647212967946e-06,True,True,True,True,,0.0,0.0,0.0,2,2,0.3870168063999999,0.65,1.52
CAND-9EF16DBB46004F,NIPPON_STEEL_JP,Nippon Steel,P1,PORT-833EEC5002A6,ACCELERATED_15C,369.073938,13527.603,36.652825,False,False,2035,9.707756491632594,-9.707756491632594,True,True,True,True,,0.0,0.0,0.0,2,2,0.3870168063999999,0.65,1.52
CAND-9F7978C8663C29,NIPPON_STEEL_JP,Nippon Steel,P3,PORT-1C358B09C3EE,DISCLOSED_PATH,407.748932,75626.708,185.473713,True,False,,0.0,3.446647212967946e-06,False,False,True,True,2029,0.0,0.04500000000000004,0.0,2,2,0.5130317823999999,0.65,2.48
