company_id,company_name,scenario_id,plan_id,facility_id,facility_name,region,transition_year,baseline_technology_id,baseline_technology_name,technology_id,technology_name,aligned_capex_bn_krw,incremental_capex_bn_krw,capacity_mtpa,output_mt,baseline_emissions_mtco2,emissions_2030_mtco2,emissions_2040_mtco2,residual_emissions_mtco2,annual_avoided_emissions_mtco2,cumulative_avoided_emissions_mtco2,base_case_gross_cost_bn_krw,base_case_policy_support_bn_krw,base_case_cash_cost_before_support_bn_krw,base_case_net_cash_cost_after_support_bn_krw,base_case_avoided_carbon_cost_value_bn_krw,base_case_net_cost_bn_krw,base_case_capex_cost_bn_krw,base_case_fixed_opex_cost_bn_krw,base_case_electricity_cost_bn_krw,base_case_hydrogen_cost_bn_krw,base_case_contract_premium_bn_krw,base_case_carbon_value_bn_krw,data_status,source_note,candidate_id,template_plan_id,physical_portfolio_id,candidate_path_count,candidate_p50_kkrw_per_tco2,candidate_tcar_kkrw_per_tco2,common_avoided_emissions_mtco2,deterministic_economic_npv_bn_krw,deterministic_cost_common_kkrw_per_tco2,carbon_budget_feasible,scenario_feasible,first_budget_breach_year,max_annual_budget_excess_mtco2,minimum_annual_budget_margin_mtco2,physical_constraints_feasible,resource_constraints_feasible,construction_concurrency_feasible,failure_risk_constraint_feasible,first_resource_breach_year,max_scrap_supply_excess_mt,max_hydrogen_supply_excess_mt,max_incremental_grid_excess_twh,max_concurrent_construction_projects,concurrent_construction_limit,portfolio_failure_probability,portfolio_failure_probability_limit,expected_failure_delay_years
NIPPON_STEEL_JP,Nippon Steel,ACCELERATED_15C,P1,NS-NAGOYA,Nagoya Works 블록,나고야,2032,BF_BOF,기준 BF-BOF 복합 블록,SCRAP_EAF,스크랩 기반 대형 EAF,4312.0,2772.0,7.0,6.199998,13.123027,13.123027,2.789999,2.789999,10.333028,92.997254,1141.656,571.672,5978.303,5406.631,4836.648,569.983,1905.575,187.564,3885.164,0.0,0.0,-4836.648,model_estimate,Nippon Steel 공식 생산·배출·용량 총량에 맞춘 지역 블록 배분,CAND-87B9435721978E,P1,PORT-5CFD50239439,1000,9.408095,10.101758,321.473932,2434.553,7.573095,False,False,2035,15.995002139999997,-15.995002139999997,True,True,True,True,,0.0,0.0,0.0,2,2,0.28236113919999994,0.65,0.88
NIPPON_STEEL_JP,Nippon Steel,ACCELERATED_15C,P1,NS-SETOUCHI,Setouchi Works Hirohata 블록,세토우치,2038,BF_BOF,기준 BF-BOF 복합 블록,SCRAP_EAF,스크랩 기반 대형 EAF,4620.0,2970.0,7.5,6.3,13.334693,13.334693,2.835,2.835,10.499693,31.49908,1061.969,444.218,2695.327,2251.11,1633.359,617.751,1480.725,53.641,1160.962,0.0,0.0,-1633.359,model_estimate,Hirohata EAF 투자 방향을 반영한 복합 블록; 생산량·재투자연도 추정,CAND-87B9435721978E,P1,PORT-5CFD50239439,1000,9.408095,10.101758,321.473932,2434.553,7.573095,False,False,2035,15.995002139999997,-15.995002139999997,True,True,True,True,,0.0,0.0,0.0,2,2,0.28236113919999994,0.65,0.88
POSCO_KR,POSCO,DISCLOSED_PATH,P3,POS-GWY-E,광양제철소 BF 블록 B,광양,2037,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,9270.0,7210.0,10.3,9.502996,19.725693,19.725693,1.900599,1.900599,17.825093,71.300373,11491.723,1376.256,14050.911,12674.655,2559.188,10115.467,3792.327,295.74,1153.737,8751.189,57.918,-2559.188,model_estimate,POSCO 공식 국내 생산·배출 총량에 맞춘 설비 블록 배분; 개별 생산량·재투자연도는 추정,CAND-921D50D4015721,P3,PORT-96133A6427FE,1000,67.694509,13.531485,430.20423,28331.133,65.855078,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,2,3,0.45933660799999987,0.65,2.02
POSCO_KR,POSCO,DISCLOSED_PATH,P3,POS-GWY-EAF,광양 기존 EAF 블록,광양,2033,EAF_BASELINE,기존 전기로 기준 블록,EAF_RENEWABLE,기존 EAF 재생전력 업그레이드,312.0,96.0,1.2,1.134,0.5103,0.5103,0.1134,0.1134,0.3969,3.1752,0.747,6.288,116.274,109.986,115.527,-5.541,62.553,14.814,38.405,0.0,0.501,-115.527,model_estimate,2025 공식 EAF 생산 1.135Mt에 맞춘 모델 블록; 집약도·재투자연도 추정,CAND-921D50D4015721,P3,PORT-96133A6427FE,1000,67.694509,13.531485,430.20423,28331.133,65.855078,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,2,3,0.45933660799999987,0.65,2.02
POSCO_KR,POSCO,DISCLOSED_PATH,P3,POS-GWY-W,광양제철소 BF 블록 A,광양,2035,BF_BOF,기준 BF-BOF 복합 블록,SCRAP_EAF,스크랩 기반 대형 EAF,5768.0,3708.0,10.3,9.499999,19.719471,19.719471,4.275,4.275,15.444471,92.666828,1295.268,327.326,4649.216,4321.89,3353.947,967.943,2170.777,263.8,2193.372,0.0,21.267,-3353.947,model_estimate,POSCO 공식 국내 생산·배출 총량에 맞춘 설비 블록 배분; 개별 생산량·재투자연도는 추정,CAND-921D50D4015721,P3,PORT-96133A6427FE,1000,67.694509,13.531485,430.20423,28331.133,65.855078,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,2,3,0.45933660799999987,0.65,2.02
POSCO_KR,POSCO,DISCLOSED_PATH,P3,POS-POH-N,포항제철소 BF 블록 A,포항,2029,BF_BOF,기준 BF-BOF 복합 블록,SCRAP_EAF,스크랩 기반 대형 EAF,4592.0,2952.0,8.2,7.599998,15.775574,3.419999,3.419999,3.419999,12.355575,148.266898,1406.474,359.873,6793.582,6433.709,5387.108,1046.6,2382.904,446.25,3934.214,0.0,30.214,-5387.108,model_estimate,POSCO 공식 국내 생산·배출 총량에 맞춘 설비 블록 배분; 개별 생산량·재투자연도는 추정,CAND-921D50D4015721,P3,PORT-96133A6427FE,1000,67.694509,13.531485,430.20423,28331.133,65.855078,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,2,3,0.45933660799999987,0.65,2.02
POSCO_KR,POSCO,DISCLOSED_PATH,P3,POS-POH-S,포항제철소 BF 블록 B,포항,2032,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,6660.0,5180.0,7.4,6.800001,14.114992,14.114992,1.36,1.36,12.754992,114.794931,18003.878,1797.214,22186.045,20388.831,4182.167,16206.664,3560.923,514.289,2030.494,15992.535,87.804,-4182.167,model_estimate,POSCO 공식 국내 생산·배출 총량에 맞춘 설비 블록 배분; 개별 생산량·재투자연도는 추정,CAND-921D50D4015721,P3,PORT-96133A6427FE,1000,67.694509,13.531485,430.20423,28331.133,65.855078,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,2,3,0.45933660799999987,0.65,2.02
POSCO_KR,POSCO,ACCELERATED_15C,P3,POS-GWY-E,광양제철소 BF 블록 B,광양,2037,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,9270.0,7210.0,10.3,9.502996,19.725693,19.725693,1.900599,1.900599,17.825093,71.300373,11290.831,1928.923,15078.386,13149.463,3787.555,9361.908,3792.327,295.74,1311.15,9617.294,61.875,-3787.555,model_estimate,POSCO 공식 국내 생산·배출 총량에 맞춘 설비 블록 배분; 개별 생산량·재투자연도는 추정,CAND-921D50D4015721,P3,PORT-96133A6427FE,1000,55.127991,14.253499,430.20423,22859.063,53.135375,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,2,3,0.45933660799999987,0.65,2.02
POSCO_KR,POSCO,ACCELERATED_15C,P3,POS-GWY-EAF,광양 기존 EAF 블록,광양,2033,EAF_BASELINE,기존 전기로 기준 블록,EAF_RENEWABLE,기존 EAF 재생전력 업그레이드,312.0,96.0,1.2,1.134,0.5103,0.5103,0.1134,0.1134,0.3969,3.1752,-48.656,9.432,120.876,111.444,169.532,-58.089,62.553,14.814,42.986,0.0,0.522,-169.532,model_estimate,2025 공식 EAF 생산 1.135Mt에 맞춘 모델 블록; 집약도·재투자연도 추정,CAND-921D50D4015721,P3,PORT-96133A6427FE,1000,55.127991,14.253499,430.20423,22859.063,53.135375,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,2,3,0.45933660799999987,0.65,2.02
POSCO_KR,POSCO,ACCELERATED_15C,P3,POS-GWY-W,광양제철소 BF 블록 A,광양,2035,BF_BOF,기준 BF-BOF 복합 블록,SCRAP_EAF,스크랩 기반 대형 EAF,5768.0,3708.0,10.3,9.499999,19.719471,19.719471,4.275,4.275,15.444471,92.666828,-17.457,436.435,4931.38,4494.945,4948.836,-453.891,2170.777,263.8,2474.272,0.0,22.531,-4948.836,model_estimate,POSCO 공식 국내 생산·배출 총량에 맞춘 설비 블록 배분; 개별 생산량·재투자연도는 추정,CAND-921D50D4015721,P3,PORT-96133A6427FE,1000,55.127991,14.253499,430.20423,22859.063,53.135375,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,2,3,0.45933660799999987,0.65,2.02
POSCO_KR,POSCO,ACCELERATED_15C,P3,POS-POH-N,포항제철소 BF 블록 A,포항,2029,BF_BOF,기준 BF-BOF 복합 블록,SCRAP_EAF,스크랩 기반 대형 EAF,4592.0,2952.0,8.2,7.599998,15.775574,3.419999,3.419999,3.419999,12.355575,148.266898,-571.646,479.083,7190.879,6711.797,7762.525,-1050.729,2382.904,446.25,4329.731,0.0,31.994,-7762.525,model_estimate,POSCO 공식 국내 생산·배출 총량에 맞춘 설비 블록 배분; 개별 생산량·재투자연도는 추정,CAND-921D50D4015721,P3,PORT-96133A6427FE,1000,55.127991,14.253499,430.20423,22859.063,53.135375,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,2,3,0.45933660799999987,0.65,2.02
POSCO_KR,POSCO,ACCELERATED_15C,P3,POS-POH-S,포항제철소 BF 블록 B,포항,2032,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,6660.0,5180.0,7.4,6.800001,14.114992,14.114992,1.36,1.36,12.754992,114.794931,17606.58,2546.716,23721.593,21174.876,6115.012,15059.864,3560.923,514.289,2263.493,17289.173,93.715,-6115.012,model_estimate,POSCO 공식 국내 생산·배출 총량에 맞춘 설비 블록 배분; 개별 생산량·재투자연도는 추정,CAND-921D50D4015721,P3,PORT-96133A6427FE,1000,55.127991,14.253499,430.20423,22859.063,53.135375,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,2,3,0.45933660799999987,0.65,2.02
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P1,NS-EAST,East Nippon Works 블록,동일본,2034,BF_BOF,기준 BF-BOF 복합 블록,SCRAP_EAF,스크랩 기반 대형 EAF,4989.6,3207.6,8.1,7.200001,15.239652,15.239652,3.24,3.24,11.999651,83.997558,2215.075,495.277,5164.529,4669.252,2949.454,1719.798,1981.108,159.97,3023.451,0.0,0.0,-2949.454,model_estimate,Nippon Steel 공식 생산·배출·용량 총량에 맞춘 지역 블록 배분,CAND-97FAAFFD87E907,P1,PORT-160DD6C4A97F,1000,46.476557,15.203139,442.153947,19641.24,44.421722,True,False,,0.0,3.446647212967946e-06,False,False,True,True,2034,4.469999115000004,0.0,0.0,2,2,0.41255777279999983,0.65,1.68
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P1,NS-KANSAI,Kansai Works 블록,간사이,2036,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,6237.0,4851.0,6.3,5.600001,11.853062,11.853062,1.12,1.12,10.733062,53.665311,11805.356,753.724,13679.935,12926.211,1874.579,11051.632,2691.871,181.997,1314.06,9492.007,0.0,-1874.579,model_estimate,Nippon Steel 공식 생산·배출·용량 총량에 맞춘 지역 블록 배분,CAND-97FAAFFD87E907,P1,PORT-160DD6C4A97F,1000,46.476557,15.203139,442.153947,19641.24,44.421722,True,False,,0.0,3.446647212967946e-06,False,False,True,True,2034,4.469999115000004,0.0,0.0,2,2,0.41255777279999983,0.65,1.68
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P1,NS-KYUSHU,Kyushu Works Yawata 블록,규슈,2029,BF_BOF,기준 BF-BOF 복합 블록,SCRAP_EAF,스크랩 기반 대형 EAF,6160.0,3960.0,10.0,9.0,19.049562,4.05,4.05,4.05,14.999562,179.994744,4703.992,799.145,10996.19,10197.045,6292.198,3904.847,3196.578,462.398,7337.214,0.0,0.0,-6292.198,model_estimate,Yawata BF→EAF 공시 방향을 반영해 조기 재투자 창을 설정; 블록 생산량 추정,CAND-97FAAFFD87E907,P1,PORT-160DD6C4A97F,1000,46.476557,15.203139,442.153947,19641.24,44.421722,True,False,,0.0,3.446647212967946e-06,False,False,True,True,2034,4.469999115000004,0.0,0.0,2,2,0.41255777279999983,0.65,1.68
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P1,NS-NAGOYA,Nagoya Works 블록,나고야,2032,BF_BOF,기준 BF-BOF 복합 블록,SCRAP_EAF,스크랩 기반 대형 EAF,4312.0,2772.0,7.0,6.199998,13.123027,13.123027,2.789999,2.789999,10.333028,92.997254,2339.315,476.394,5610.132,5133.739,3270.817,1862.921,1905.575,187.564,3516.993,0.0,0.0,-3270.817,model_estimate,Nippon Steel 공식 생산·배출·용량 총량에 맞춘 지역 블록 배분,CAND-97FAAFFD87E907,P1,PORT-160DD6C4A97F,1000,46.476557,15.203139,442.153947,19641.24,44.421722,True,False,,0.0,3.446647212967946e-06,False,False,True,True,2034,4.469999115000004,0.0,0.0,2,2,0.41255777279999983,0.65,1.68
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P1,NS-SETOUCHI,Setouchi Works Hirohata 블록,세토우치,2038,BF_BOF,기준 BF-BOF 복합 블록,SCRAP_EAF,스크랩 기반 대형 EAF,4620.0,2970.0,7.5,6.3,13.334693,13.334693,2.835,2.835,10.499693,31.49908,1472.222,370.181,2563.443,2193.262,1091.221,1102.041,1480.725,53.641,1029.077,0.0,0.0,-1091.221,model_estimate,Hirohata EAF 투자 방향을 반영한 복합 블록; 생산량·재투자연도 추정,CAND-97FAAFFD87E907,P1,PORT-160DD6C4A97F,1000,46.476557,15.203139,442.153947,19641.24,44.421722,True,False,,0.0,3.446647212967946e-06,False,False,True,True,2034,4.469999115000004,0.0,0.0,2,2,0.41255777279999983,0.65,1.68
NIPPON_STEEL_JP,Nippon Steel,ACCELERATED_15C,P1,NS-EAST,East Nippon Works 블록,동일본,2034,BF_BOF,기준 BF-BOF 복합 블록,SCRAP_EAF,스크랩 기반 대형 EAF,4989.6,3207.6,8.1,7.200001,15.239652,15.239652,3.24,3.24,11.999651,83.997558,1117.098,594.332,5505.814,4911.482,4388.717,522.765,1981.108,159.97,3364.736,0.0,0.0,-4388.717,model_estimate,Nippon Steel 공식 생산·배출·용량 총량에 맞춘 지역 블록 배분,CAND-97FAAFFD87E907,P1,PORT-160DD6C4A97F,1000,34.558493,16.596772,442.153947,14258.889,32.248699,True,True,,0.0,3.446647212967946e-06,True,True,True,True,,0.0,0.0,0.0,2,2,0.41255777279999983,0.65,1.68
NIPPON_STEEL_JP,Nippon Steel,ACCELERATED_15C,P1,NS-KANSAI,Kansai Works 블록,간사이,2036,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,6237.0,4851.0,6.3,5.600001,11.853062,11.853062,1.12,1.12,10.733062,53.665311,11957.133,942.155,14756.282,13814.127,2799.149,11014.978,2691.871,181.997,1472.667,10409.747,0.0,-2799.149,model_estimate,Nippon Steel 공식 생산·배출·용량 총량에 맞춘 지역 블록 배분,CAND-97FAAFFD87E907,P1,PORT-160DD6C4A97F,1000,34.558493,16.596772,442.153947,14258.889,32.248699,True,True,,0.0,3.446647212967946e-06,True,True,True,True,,0.0,0.0,0.0,2,2,0.41255777279999983,0.65,1.68
NIPPON_STEEL_JP,Nippon Steel,ACCELERATED_15C,P1,NS-KYUSHU,Kyushu Works Yawata 블록,규슈,2029,BF_BOF,기준 BF-BOF 복합 블록,SCRAP_EAF,스크랩 기반 대형 EAF,6160.0,3960.0,10.0,9.0,19.049562,4.05,4.05,4.05,14.999562,179.994744,2492.385,958.973,11668.319,10709.345,9175.933,1533.412,3196.578,462.398,8009.343,0.0,0.0,-9175.933,model_estimate,Yawata BF→EAF 공시 방향을 반영해 조기 재투자 창을 설정; 블록 생산량 추정,CAND-97FAAFFD87E907,P1,PORT-160DD6C4A97F,1000,34.558493,16.596772,442.153947,14258.889,32.248699,True,True,,0.0,3.446647212967946e-06,True,True,True,True,,0.0,0.0,0.0,2,2,0.41255777279999983,0.65,1.68
NIPPON_STEEL_JP,Nippon Steel,ACCELERATED_15C,P1,NS-NAGOYA,Nagoya Works 블록,나고야,2032,BF_BOF,기준 BF-BOF 복합 블록,SCRAP_EAF,스크랩 기반 대형 EAF,4312.0,2772.0,7.0,6.199998,13.123027,13.123027,2.789999,2.789999,10.333028,92.997254,1141.656,571.672,5978.303,5406.631,4836.648,569.983,1905.575,187.564,3885.164,0.0,0.0,-4836.648,model_estimate,Nippon Steel 공식 생산·배출·용량 총량에 맞춘 지역 블록 배분,CAND-97FAAFFD87E907,P1,PORT-160DD6C4A97F,1000,34.558493,16.596772,442.153947,14258.889,32.248699,True,True,,0.0,3.446647212967946e-06,True,True,True,True,,0.0,0.0,0.0,2,2,0.41255777279999983,0.65,1.68
NIPPON_STEEL_JP,Nippon Steel,ACCELERATED_15C,P1,NS-SETOUCHI,Setouchi Works Hirohata 블록,세토우치,2038,BF_BOF,기준 BF-BOF 복합 블록,SCRAP_EAF,스크랩 기반 대형 EAF,4620.0,2970.0,7.5,6.3,13.334693,13.334693,2.835,2.835,10.499693,31.49908,1061.969,444.218,2695.327,2251.11,1633.359,617.751,1480.725,53.641,1160.962,0.0,0.0,-1633.359,model_estimate,Hirohata EAF 투자 방향을 반영한 복합 블록; 생산량·재투자연도 추정,CAND-97FAAFFD87E907,P1,PORT-160DD6C4A97F,1000,34.558493,16.596772,442.153947,14258.889,32.248699,True,True,,0.0,3.446647212967946e-06,True,True,True,True,,0.0,0.0,0.0,2,2,0.41255777279999983,0.65,1.68
KOBE_STEEL_JP,Kobe Steel,DISCLOSED_PATH,P3,KOB-BF1,Kakogawa Works BF 블록 1,가코가와,2029,BF_BOF,기준 BF-BOF 복합 블록,SCRAP_EAF,스크랩 기반 대형 EAF,1940.4,1247.4,3.15,2.95,7.173636,1.3275,1.3275,1.3275,5.846136,70.153636,1062.207,262.131,3514.614,3252.483,2452.408,800.075,1006.922,86.608,2404.976,0.0,16.109,-2452.408,model_estimate,Kobe Steel 공식 조강·목표경계 배출 총량에 맞춘 블록 배분,CAND-9DD8DD0C56A40D,P3,PORT-8384667F6B8E,1000,53.282495,13.004611,96.451092,4978.625,51.618125,True,True,,0.0,9.990856690045291e-05,True,True,True,True,,0.0,0.0,0.0,1,1,0.28332,0.6,1.06
KOBE_STEEL_JP,Kobe Steel,DISCLOSED_PATH,P3,KOB-BF3,Kakogawa Works BF 블록 3,가코가와,2037,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,3019.5,2348.5,3.05,2.909999,7.076364,7.076364,0.582,0.582,6.494364,25.977455,4795.39,614.214,5699.379,5085.165,903.989,4181.176,1235.268,62.261,533.241,3845.304,23.305,-903.989,model_estimate,2016년 BF3 개수와 장기 수명주기를 반영한 재투자연도 추정,CAND-9DD8DD0C56A40D,P3,PORT-8384667F6B8E,1000,53.282495,13.004611,96.451092,4978.625,51.618125,True,True,,0.0,9.990856690045291e-05,True,True,True,True,,0.0,0.0,0.0,1,1,0.28332,0.6,1.06
KOBE_STEEL_JP,Kobe Steel,DISCLOSED_PATH,P3,KOB-TAKA,Takasago Works EAF block,다카사고,2033,EAF_BASELINE,기존 전기로 기준 블록,EAF_RENEWABLE,기존 EAF 재생전력 업그레이드,40.04,12.32,0.14,0.1,0.05,0.05,0.01,0.01,0.04,0.32,-1.417,1.21,9.834,8.624,11.251,-2.627,8.028,0.0,1.757,0.0,0.05,-11.251,model_estimate,다카사고 포함 공식 조강 총량에 맞춘 소규모 EAF 블록 추정,CAND-9DD8DD0C56A40D,P3,PORT-8384667F6B8E,1000,53.282495,13.004611,96.451092,4978.625,51.618125,True,True,,0.0,9.990856690045291e-05,True,True,True,True,,0.0,0.0,0.0,1,1,0.28332,0.6,1.06
KOBE_STEEL_JP,Kobe Steel,ACCELERATED_15C,P3,KOB-BF1,Kakogawa Works BF 블록 1,가코가와,2029,BF_BOF,기준 BF-BOF 복합 블록,SCRAP_EAF,스크랩 기반 대형 EAF,1940.4,1247.4,3.15,2.95,7.173636,1.3275,1.3275,1.3275,5.846136,70.153636,159.56,304.35,3735.915,3431.565,3576.355,-144.79,1006.922,86.608,2625.285,0.0,17.1,-3576.355,model_estimate,Kobe Steel 공식 조강·목표경계 배출 총량에 맞춘 블록 배분,CAND-9DD8DD0C56A40D,P3,PORT-8384667F6B8E,1000,41.22703,13.976285,96.451092,3812.491,39.527711,False,False,2035,0.6138637290849003,-0.6138637290849003,True,True,True,True,,0.0,0.0,0.0,1,1,0.28332,0.6,1.06
KOBE_STEEL_JP,Kobe Steel,ACCELERATED_15C,P3,KOB-BF3,Kakogawa Works BF 블록 3,가코가와,2037,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,3019.5,2348.5,3.05,2.909999,7.076364,7.076364,0.582,0.582,6.494364,25.977455,4800.539,834.977,6152.069,5317.092,1351.53,3965.562,1235.268,62.261,599.616,4229.879,25.045,-1351.53,model_estimate,2016년 BF3 개수와 장기 수명주기를 반영한 재투자연도 추정,CAND-9DD8DD0C56A40D,P3,PORT-8384667F6B8E,1000,41.22703,13.976285,96.451092,3812.491,39.527711,False,False,2035,0.6138637290849003,-0.6138637290849003,True,True,True,True,,0.0,0.0,0.0,1,1,0.28332,0.6,1.06
KOBE_STEEL_JP,Kobe Steel,ACCELERATED_15C,P3,KOB-TAKA,Takasago Works EAF block,다카사고,2033,EAF_BASELINE,기존 전기로 기준 블록,EAF_RENEWABLE,기존 EAF 재생전력 업그레이드,40.04,12.32,0.14,0.1,0.05,0.05,0.01,0.01,0.04,0.32,-6.667,1.614,10.027,8.413,16.694,-8.281,8.028,0.0,1.948,0.0,0.051,-16.694,model_estimate,다카사고 포함 공식 조강 총량에 맞춘 소규모 EAF 블록 추정,CAND-9DD8DD0C56A40D,P3,PORT-8384667F6B8E,1000,41.22703,13.976285,96.451092,3812.491,39.527711,False,False,2035,0.6138637290849003,-0.6138637290849003,True,True,True,True,,0.0,0.0,0.0,1,1,0.28332,0.6,1.06
JFE_STEEL_JP,JFE Steel,DISCLOSED_PATH,P3,JFE-CHIBA,East Japan Works Chiba,치바,2036,BF_BOF,기준 BF-BOF 복합 블록,BF_RELINE,BF 개수·효율 패키지,1650.0,330.0,6.0,5.449998,11.528348,11.528348,10.354996,10.354996,1.173352,5.866759,7.077,0.0,212.008,212.008,204.931,7.077,183.12,0.0,27.801,0.0,1.086,-204.931,model_estimate,JFE 공식 생산·배출 총량에 맞춘 설비 블록 배분,CAND-A735954AF09420,P3,PORT-CCD4397FA6D4,1000,109.751872,21.784359,281.895878,30284.795,107.432556,True,True,,0.0,1.265341119704999e-05,True,True,True,True,,0.0,0.0,0.0,2,3,0.3119871999999999,0.65,1.1400000000000001
JFE_STEEL_JP,JFE Steel,DISCLOSED_PATH,P3,JFE-FUKU,West Japan Works Fukuyama,후쿠야마,2033,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,9702.0,7546.0,9.8,8.999997,19.037639,19.037639,1.799999,1.799999,17.237639,137.901116,30773.009,3321.245,35621.518,32300.273,4848.509,27451.763,4916.965,509.49,3636.405,26417.415,141.243,-4848.509,model_estimate,JFE 공식 생산·배출 총량에 맞춘 설비 블록 배분,CAND-A735954AF09420,P3,PORT-CCD4397FA6D4,1000,109.751872,21.784359,281.895878,30284.795,107.432556,True,True,,0.0,1.265341119704999e-05,True,True,True,True,,0.0,0.0,0.0,2,3,0.3119871999999999,0.65,1.1400000000000001
JFE_STEEL_JP,JFE Steel,DISCLOSED_PATH,P3,JFE-KURA,West Japan Works Kurashiki,구라시키,2029,BF_BOF,기준 BF-BOF 복합 블록,SCRAP_EAF,스크랩 기반 대형 EAF,4558.4,2930.4,7.4,6.800001,14.384,3.06,3.06,3.06,11.324,135.888002,3495.635,645.521,8245.964,7600.443,4750.329,2850.114,2365.468,299.458,5543.673,0.0,37.365,-4750.329,model_estimate,2028 혁신 EAF 공시를 반영한 조기 재투자 창; 생산량은 공식 총량에 맞춘 추정,CAND-A735954AF09420,P3,PORT-CCD4397FA6D4,1000,109.751872,21.784359,281.895878,30284.795,107.432556,True,True,,0.0,1.265341119704999e-05,True,True,True,True,,0.0,0.0,0.0,2,3,0.3119871999999999,0.65,1.1400000000000001
JFE_STEEL_JP,JFE Steel,DISCLOSED_PATH,P3,JFE-SENDAI,Sendai Works EAF,센다이,2033,EAF_BASELINE,기존 전기로 기준 블록,EAF_RENEWABLE,기존 EAF 재생전력 업그레이드,228.8,70.4,0.8,0.7,0.35,0.35,0.07,0.07,0.28,2.24,-17.243,6.917,61.514,54.597,78.757,-24.16,45.873,3.048,12.297,0.0,0.296,-78.757,model_estimate,공식 EAF 사업장 존재를 반영; 생산량·집약도·재투자연도 추정,CAND-A735954AF09420,P3,PORT-CCD4397FA6D4,1000,109.751872,21.784359,281.895878,30284.795,107.432556,True,True,,0.0,1.265341119704999e-05,True,True,True,True,,0.0,0.0,0.0,2,3,0.3119871999999999,0.65,1.1400000000000001
JFE_STEEL_JP,JFE Steel,ACCELERATED_15C,P3,JFE-CHIBA,East Japan Works Chiba,치바,2036,BF_BOF,기준 BF-BOF 복합 블록,BF_RELINE,BF 개수·효율 패키지,1650.0,330.0,6.0,5.449998,11.528348,11.528348,10.354996,10.354996,1.173352,5.866759,-90.627,0.0,215.379,215.379,306.006,-90.627,183.12,0.0,31.157,0.0,1.102,-306.006,model_estimate,JFE 공식 생산·배출 총량에 맞춘 설비 블록 배분,CAND-A735954AF09420,P3,PORT-CCD4397FA6D4,1000,99.584903,22.935784,281.895878,27384.963,97.145666,False,False,2040,5.28499579,-5.28499579,True,True,True,True,,0.0,0.0,0.0,2,3,0.3119871999999999,0.65,1.1400000000000001
JFE_STEEL_JP,JFE Steel,ACCELERATED_15C,P3,JFE-FUKU,West Japan Works Fukuyama,후쿠야마,2033,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,9702.0,7546.0,9.8,8.999997,19.037639,19.037639,1.799999,1.799999,17.237639,137.901116,31114.961,4674.343,38308.981,33634.637,7194.019,26440.618,4916.965,509.49,4032.152,28698.795,151.579,-7194.019,model_estimate,JFE 공식 생산·배출 총량에 맞춘 설비 블록 배분,CAND-A735954AF09420,P3,PORT-CCD4397FA6D4,1000,99.584903,22.935784,281.895878,27384.963,97.145666,False,False,2040,5.28499579,-5.28499579,True,True,True,True,,0.0,0.0,0.0,2,3,0.3119871999999999,0.65,1.1400000000000001
